date,Rank,Title,New_Artist,Production,Runtime,WeeklyViews,ky_rank,n_score,g_score,major_cate_Classical,major_cate_J-pop,major_cate_Jazz,major_cate_K-pop,major_cate_OST,major_cate_Other,major_cate_Pop,sub_cate_Animation/Game,sub_cate_Ballad,sub_cate_Blues/Folk,sub_cate_Carol,sub_cate_Crossover,sub_cate_Dance,sub_cate_Drama,sub_cate_Electronica,sub_cate_General,sub_cate_Indie,sub_cate_Korean Movie,sub_cate_Pop,sub_cate_R&B/Soul,sub_cate_Rap/Hip-hop,sub_cate_Rock,sub_cate_Traditional,sub_cate_Trot,sub_cate_World Music,season_autumn,season_spring,season_summer,season_winter
2024-08-25,143,별 떨어진다 (I Do),디오,SM Entertainment,163,,,22.36819,33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-01,157,별 떨어진다 (I Do),디오,SM Entertainment,163,,,20.77895,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-08,149,별 떨어진다 (I Do),디오,SM Entertainment,163,,,39.39446,61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-24,39,심(心),디케이,방구석 캐스팅,257,,,37.2093,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-10-01,41,심(心),디케이,방구석 캐스팅,257,,,50.09575,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-10-08,41,심(心),디케이,방구석 캐스팅,257,,,43.22845,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-10-15,42,심(心),디케이,방구석 캐스팅,257,,,93.92612,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-10-22,44,심(心),디케이,방구석 캐스팅,257,,,44.43228,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-10-29,48,심(心),디케이,방구석 캐스팅,257,,,69.9316,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-11-05,44,심(心),디케이,방구석 캐스팅,257,,,37.01778,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-11-12,45,심(心),디케이,방구석 캐스팅,257,,,40.35567,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-11-19,51,심(心),디케이,방구석 캐스팅,257,,,100.0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-11-26,56,심(心),디케이,방구석 캐스팅,257,,,48.04377,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2023-12-03,56,심(心),디케이,방구석 캐스팅,257,,,88.50889,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2023-12-10,51,심(心),디케이,방구석 캐스팅,257,,,40.08207,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2023-12-17,55,심(心),디케이,방구석 캐스팅,257,,,36.63474,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2023-12-24,53,심(心),디케이,방구석 캐스팅,257,,,50.09575,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2023-12-31,48,심(心),디케이,방구석 캐스팅,257,,,40.38303,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-07,46,심(心),디케이,방구석 캐스팅,257,,,39.61696,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-14,41,심(心),디케이,방구석 캐스팅,257,,,40.76607,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-21,41,심(心),디케이,방구석 캐스팅,257,,,38.74145,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-01-28,42,심(心),디케이,방구석 캐스팅,257,,,39.48016,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-04,40,심(心),디케이,방구석 캐스팅,257,,,45.77291,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-11,40,심(心),디케이,방구석 캐스팅,257,,,37.15458,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-18,44,심(心),디케이,방구석 캐스팅,257,,,37.64705,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-02-25,51,심(心),디케이,방구석 캐스팅,257,,,48.72777,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-03-03,46,심(心),디케이,방구석 캐스팅,257,,,36.60738,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-03-10,46,심(心),디케이,방구석 캐스팅,257,,,43.00957,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-03-17,46,심(心),디케이,방구석 캐스팅,257,,,56.08755,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-03-24,47,심(心),디케이,방구석 캐스팅,257,,,50.15047,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-03-31,49,심(心),디케이,방구석 캐스팅,257,,,45.99179,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-04-07,50,심(心),디케이,방구석 캐스팅,257,,,39.01504,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-04-14,58,심(心),디케이,방구석 캐스팅,257,,,39.39808,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-04-21,62,심(心),디케이,방구석 캐스팅,257,,,69.22024,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-04-28,69,심(心),디케이,방구석 캐스팅,257,,,52.77701,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-05-05,70,심(心),디케이,방구석 캐스팅,257,,,45.08891,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-05-12,70,심(心),디케이,방구석 캐스팅,257,,,40.90287,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-05-19,75,심(心),디케이,방구석 캐스팅,257,,,38.74145,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-05-26,75,심(心),디케이,방구석 캐스팅,257,,,39.4528,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-06-02,76,심(心),디케이,방구석 캐스팅,257,,,35.97811,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-06-09,71,심(心),디케이,방구석 캐스팅,257,,,42.65389,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-06-16,75,심(心),디케이,방구석 캐스팅,257,,,46.15595,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-06-23,81,심(心),디케이,방구석 캐스팅,257,,,38.9056,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-06-30,87,심(心),디케이,방구석 캐스팅,257,,,38.16689,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-07,92,심(心),디케이,방구석 캐스팅,257,,,37.23666,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-14,97,심(心),디케이,방구석 캐스팅,257,,,41.8331,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-21,95,심(心),디케이,방구석 캐스팅,257,,,33.78932,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-07-28,93,심(心),디케이,방구석 캐스팅,257,,,29.74008,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-08-04,94,심(心),디케이,방구석 캐스팅,257,,,32.42134,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-08-11,94,심(心),디케이,방구석 캐스팅,257,,,28.8372,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-08-18,102,심(心),디케이,방구석 캐스팅,257,,,40.82079,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-08-25,106,심(心),디케이,방구석 캐스팅,257,,,44.40492,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-09-01,116,심(心),디케이,방구석 캐스팅,257,,,33.51573,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-09-08,110,심(心),디케이,방구석 캐스팅,257,,,28.75512,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-03-17,115,영원,디케이,TOON STUDIO,241,,,56.08755,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-24,96,영원,디케이,TOON STUDIO,241,,,50.15047,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-31,93,영원,디케이,TOON STUDIO,241,,,45.99179,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-07,94,영원,디케이,TOON STUDIO,241,,,39.01504,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-14,94,영원,디케이,TOON STUDIO,241,,,39.39808,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-21,107,영원,디케이,TOON STUDIO,241,,,69.22024,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-28,120,영원,디케이,TOON STUDIO,241,,,52.77701,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-05,137,영원,디케이,TOON STUDIO,241,,,45.08891,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-12,147,영원,디케이,TOON STUDIO,241,,,40.90287,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-19,161,영원,디케이,TOON STUDIO,241,,,38.74145,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-26,175,영원,디케이,TOON STUDIO,241,,,39.4528,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-06-02,181,영원,디케이,TOON STUDIO,241,,,35.97811,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-09,184,영원,디케이,TOON STUDIO,241,,,42.65389,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-01,133,혼자 왔어요,"디케이, 김연지","복학가왕, TOON STUDIO",247,,,,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-08,158,혼자 왔어요,"디케이, 김연지","복학가왕, TOON STUDIO",247,,,,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-12,191,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,,,100.0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-11-19,9,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,3109823.0,,52.60695,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-11-26,24,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,2753742.0,,22.15953,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-12-03,41,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,2093892.0,,15.46631,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-12-10,60,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,1788224.0,,10.67437,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-12-17,88,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,1433973.0,,9.54119,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-12-24,100,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,1450992.0,,8.76835,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-12-31,103,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,1476403.0,,8.07769,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-07,107,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,1569395.0,,7.73157,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-14,124,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,1484844.0,,9.7024,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-21,136,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,1284818.0,,8.24048,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-01-28,147,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,,,7.07252,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-04,155,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,,,6.81333,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-02-11,170,DIE 4 YOU,딘,Joombas Co Ltd & Universal Music,194,,,6.99982,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-11-19,182,instagram,딘,Joombas Co Ltd & Universal Music,256,3109823.0,,52.60695,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2024-02-18,188,Paris In The Rain,라우브,라우브,205,1981959.0,,18.2592,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-06-23,189,Paris In The Rain,라우브,라우브,205,1975958.0,,13.72778,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-06-30,180,Paris In The Rain,라우브,라우브,205,1928772.0,,32.58783,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-07,172,Paris In The Rain,라우브,라우브,205,1856207.0,,19.06033,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-14,175,Paris In The Rain,라우브,라우브,205,1852991.0,,14.06158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-21,179,Paris In The Rain,라우브,라우브,205,1822948.0,,12.49269,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-24,17,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,3504236.0,,21.6056,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-01,20,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,3139154.0,,18.79329,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-08,23,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2937953.0,,19.73629,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-15,24,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2762449.0,,20.67929,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-22,26,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2670486.0,,49.74547,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-29,32,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2718014.0,,21.46374,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-05,35,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2610456.0,,35.12476,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-12,37,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2531210.0,,22.42343,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-19,43,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2420976.0,,18.18409,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-26,47,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2117596.0,,14.90444,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-12-03,48,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2026769.0,,12.87657,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-10,49,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2073020.0,,11.70825,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-17,56,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1974705.0,,12.87657,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-24,56,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1710039.0,,14.12834,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-31,47,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1741432.0,,13.15196,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-07,51,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1785697.0,,14.18676,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-14,53,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1693943.0,,13.3439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-21,58,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1616861.0,,12.71801,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-28,60,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1619797.0,,20.8295,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-04,58,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1882197.0,,23.89218,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-11,57,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1898193.0,,19.37745,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-18,62,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1981959.0,,18.2592,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-25,71,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1988501.0,,19.21054,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-03-03,66,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1932675.0,,17.05749,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-10,63,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2014004.0,,16.91563,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-17,62,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1938725.0,,18.08395,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-24,67,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2010741.0,,16.29808,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-31,72,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2000850.0,,17.12425,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-07,75,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2098579.0,,19.0353,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-14,70,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2100550.0,,31.88683,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-21,74,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2124263.0,,25.70307,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-28,87,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2166935.0,,21.45539,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-05,87,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2110634.0,,20.37052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-12,94,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1971382.0,,19.35241,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-19,96,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1978006.0,,22.20645,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-26,97,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2086009.0,,100.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-06-02,97,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2183519.0,,56.3298,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-09,90,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,2100646.0,,16.84886,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-16,97,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1987885.0,,14.67078,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-23,98,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1975958.0,,13.72778,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-30,98,Steal The Show (From “엘리멘탈”),라우브,Walt Disney Records,193,1928772.0,,32.58783,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
