Week,Rank,Artist,Weekly Views
2023-12-24,88,박재범,1426158
2023-12-24,89,권진아,1404356
2023-12-24,90,케이윌,1348688
2023-12-24,91,양다일,1341930
2023-12-24,92,킹 누,1338306
2023-12-24,93,루시,1332511
2023-12-24,94,브라운 아이드 걸스,1327473
2023-12-24,95,한동근,1322475
2023-12-24,96,정승환,1318347
2023-12-24,97,지코(ZICO),1317103
2023-12-24,98,aimyon,1310918
2023-12-24,99,#안녕,1298461
2023-12-24,100,범진 BUMJIN,1296234
2023-12-17,1,NewJeans,8789931
2023-12-17,2,IVE,7639139
2023-12-17,3,aespa,6804856
2023-12-17,4,르세라핌,6105767
2023-12-17,5,아이유(IU),5984766
2023-12-17,6,태연,5690376
2023-12-17,7,AKMU (악뮤),5509597
2023-12-17,8,정국,5253443
2023-12-17,9,임영웅,5038487
2023-12-17,10,성시경,5003951
2023-12-17,11,볼빨간사춘기,4469011
2023-12-17,12,세븐틴(SEVENTEEN),3982413
2023-12-17,13,BTS(방탄소년단),3781395
2023-12-17,14,윤하,3699757
2023-12-17,15,EXO,3656019
2023-12-17,16,Red Velvet,3594318
2023-12-17,17,요아소비,3552206
2023-12-17,18,헤이즈(Heize),3292844
2023-12-17,19,다비치,3286581
2023-12-17,20,DAY6(데이식스),3278319
2023-12-17,21,릴러말즈(Leellamarz),3147628
2023-12-17,22,BLACKPINK,3138201
2023-12-17,23,BIGBANG,3125613
2023-12-17,24,Zion.T,2984649
2023-12-17,25,BIG Naughty (서동현),2952063
2023-12-17,26,크러쉬,2787821
2023-12-17,27,Charlie Puth,2782705
2023-12-17,28,(여자)아이들,2720697
2023-12-17,29,10CM,2719187
2023-12-17,30,Kenshi Yonezu(켄시 요네즈/米津 玄師),2718896
2023-12-17,31,M.C the MAX,2671934
2023-12-17,32,League of Legends,2638126
2023-12-17,33,허각,2557044
2023-12-17,34,이무진,2552566
2023-12-17,35,QWER,2481188
2023-12-17,36,로이킴,2475880
2023-12-17,37,이찬원,2451692
2023-12-17,38,백예린,2415776
2023-12-17,39,최유리,2400870
2023-12-17,40,TWICE(트와이스),2285277
2023-12-17,41,폴킴(Paul Kim),2136453
2023-12-17,42,잔나비,2133701
2023-12-17,43,SG워너비,2120226
2023-12-17,44,박효신,2098361
2023-12-17,45,Justin Bieber(저스틴 비버),2084480
2023-12-17,46,에픽하이(EPIK HIGH),2071996
2023-12-17,47,멜로망스(MeloMance),2065282
2023-12-17,48,Ariana Grande(아리아나 그란데),2039136
2023-12-17,49,비투비,1988781
2023-12-17,50,Lauv(라우브),1974705
2023-12-17,51,카더가든,1967848
2023-12-17,52,창모(CHANGMO),1944504
2023-12-17,53,싸이(PSY),1916570
2023-12-17,54,ASH ISLAND,1893583
2023-12-17,55,기리보이(Giriboy),1892412
2023-12-17,56,STAYC(스테이씨),1855067
2023-12-17,57,스트레이 키즈,1843127
2023-12-17,58,ITZY,1820124
2023-12-17,59,NCT DREAM,1813652
2023-12-17,60,MC 몽,1794366
2023-12-17,61,엔믹스,1764597
2023-12-17,62,너드커넥션,1761235
2023-12-17,63,디셈버(December),1740704
2023-12-17,64,먼데이 키즈(Monday Kiz),1733349
2023-12-17,65,지아,1715195
2023-12-17,66,다이나믹 듀오,1707573
2023-12-17,67,노을,1701031
2023-12-17,68,BABYMONSTER,1688134
2023-12-17,69,TOIL,1653847
2023-12-17,70,RIIZE,1649296
2023-12-17,71,김나영,1639515
2023-12-17,72,VIVIZ (비비지),1630228
2023-12-17,73,마크툽,1589400
2023-12-17,74,에일리(AILEE),1573039
2023-12-17,75,박재범,1559312
2023-12-17,76,Taylor Swift,1555457
2023-12-17,77,임한별,1554658
2023-12-17,78,Ed Sheeran(에드 시런),1544455
2023-12-17,79,Loco,1540026
2023-12-17,80,머라이어 캐리,1532458
2023-12-17,81,버즈,1523361
2023-12-17,82,박재정,1514293
2023-12-17,83,BE'O (비오),1491094
2023-12-17,84,Sia(시아),1467931
2023-12-17,85,양다일,1439863
2023-12-17,86,aimyon,1437803
2023-12-17,87,DEAN(딘),1433973
2023-12-17,88,권진아,1428258
2023-12-17,89,루시,1424669
2023-12-17,90,The Weeknd (위켄드),1418862
2023-12-17,91,NCT 127,1387585
2023-12-17,92,Yuuri,1358384
2023-12-17,93,한동근,1358065
2023-12-17,94,케이시,1344027
2023-12-17,95,임재현,1332536
2023-12-17,96,이세계아이돌,1322440
2023-12-17,97,지코(ZICO),1313331
2023-12-17,98,범진 BUMJIN,1309251
2023-12-17,99,파테코,1303728
2023-12-17,100,킹 누,1295492
2023-12-10,1,NewJeans,8851704
2023-12-10,2,IVE,8509806
2023-12-10,3,aespa,7296496
2023-12-10,4,르세라핌,6808497
2023-12-10,5,태연,6356062
2023-12-10,6,AKMU (악뮤),6341412
2023-12-10,7,아이유(IU),6262225
2023-12-10,8,정국,6003334
2023-12-10,9,임영웅,5059426
2023-12-10,10,성시경,4842446
2023-12-10,11,세븐틴(SEVENTEEN),4418126
2023-12-10,12,Red Velvet,4091430
2023-12-10,13,윤하,4011578
2023-12-10,14,BTS(방탄소년단),3877753
2023-12-10,15,Zion.T,3775950
2023-12-10,16,볼빨간사춘기,3751877
2023-12-10,17,헤이즈(Heize),3694217
2023-12-10,18,요아소비,3647778
2023-12-10,19,BLACKPINK,3422378
2023-12-10,20,릴러말즈(Leellamarz),3413927
2023-12-10,21,League of Legends,3395039
2023-12-10,22,DAY6(데이식스),3385183
2023-12-10,23,BIGBANG,3361641
2023-12-10,24,다비치,3336903
2023-12-10,25,BIG Naughty (서동현),3253046
2023-12-10,26,EXO,3162713
2023-12-10,27,Charlie Puth,3134129
2023-12-10,28,(여자)아이들,3111917
2023-12-10,29,Kenshi Yonezu(켄시 요네즈/米津 玄師),3095098
2023-12-10,30,크러쉬,3078955
2023-12-10,31,QWER,3010477
2023-12-10,32,10CM,2982983
2023-12-10,33,M.C the MAX,2871742
2023-12-10,34,허각,2703367
2023-12-10,35,최유리,2594689
2023-12-10,36,백예린,2550769
2023-12-10,37,TWICE(트와이스),2503241
2023-12-10,38,이찬원,2457133
2023-12-10,39,로이킴,2397987
2023-12-10,40,Justin Bieber(저스틴 비버),2344189
2023-12-10,41,창모(CHANGMO),2338076
2023-12-10,42,잔나비,2324301
2023-12-10,43,에픽하이(EPIK HIGH),2280311
2023-12-10,44,싸이(PSY),2272013
2023-12-10,45,SG워너비,2253504
2023-12-10,46,멜로망스(MeloMance),2214860
2023-12-10,47,카더가든,2132188
2023-12-10,48,폴킴(Paul Kim),2082136
2023-12-10,49,다이나믹 듀오,2078842
2023-12-10,50,Lauv(라우브),2073020
2023-12-10,51,STAYC(스테이씨),2071536
2023-12-10,52,Ariana Grande(아리아나 그란데),2053693
2023-12-10,53,비투비,2014976
2023-12-10,54,스트레이 키즈,2003416
2023-12-10,55,엔믹스,1977164
2023-12-10,56,박효신,1970958
2023-12-10,57,너드커넥션,1963461
2023-12-10,58,MC 몽,1939507
2023-12-10,59,박재범,1871482
2023-12-10,60,RIIZE,1866446
2023-12-10,61,NCT DREAM,1852464
2023-12-10,62,TOIL,1837806
2023-12-10,63,디셈버(December),1822515
2023-12-10,64,BABYMONSTER,1821774
2023-12-10,65,DEAN(딘),1788224
2023-12-10,66,Loco,1762371
2023-12-10,67,Taylor Swift,1744728
2023-12-10,68,김나영,1737443
2023-12-10,69,Ed Sheeran(에드 시런),1728195
2023-12-10,70,마크툽,1725711
2023-12-10,71,루시,1723007
2023-12-10,72,에일리(AILEE),1710867
2023-12-10,73,BE'O (비오),1684571
2023-12-10,74,지아,1671699
2023-12-10,75,박재정,1668230
2023-12-10,76,이무진,1630626
2023-12-10,77,ASH ISLAND,1619127
2023-12-10,78,노을,1611673
2023-12-10,79,aimyon,1611293
2023-12-10,80,기리보이(Giriboy),1603897
2023-12-10,81,The Weeknd (위켄드),1602884
2023-12-10,82,버즈,1602684
2023-12-10,83,먼데이 키즈(Monday Kiz),1597920
2023-12-10,84,제니,1574364
2023-12-10,85,ITZY,1563177
2023-12-10,86,백현(BAEKHYUN),1506629
2023-12-10,87,지코(ZICO),1501579
2023-12-10,88,NCT 127,1486612
2023-12-10,89,이세계아이돌,1486604
2023-12-10,90,임한별,1472148
2023-12-10,91,파테코,1463949
2023-12-10,92,머라이어 캐리,1435219
2023-12-10,93,범진 BUMJIN,1419950
2023-12-10,94,한동근,1413966
2023-12-10,95,경서예지,1413549
2023-12-10,96,Yuuri,1399724
2023-12-10,97,VIVIZ (비비지),1395489
2023-12-10,98,케이시,1386231
2023-12-10,99,킹 누,1371074
2023-12-10,100,OFFICIAL HIGE DANDISM,1346737
2023-12-03,1,IVE,8747352
2023-12-03,2,NewJeans,8726220
2023-12-03,3,aespa,7441021
2023-12-03,4,르세라핌,6738719
2023-12-03,5,AKMU (악뮤),6646086
2023-12-03,6,아이유(IU),6483136
2023-12-03,7,태연,5925191
2023-12-03,8,정국,5574490
2023-12-03,9,임영웅,5169267
2023-12-03,10,성시경,4906276
2023-12-03,11,Red Velvet,4434550
2023-12-03,12,세븐틴(SEVENTEEN),4406018
2023-12-03,13,BTS(방탄소년단),3962797
2023-12-03,14,윤하,3919250
2023-12-03,15,League of Legends,3795686
2023-12-03,16,BIG Naughty (서동현),3660158
2023-12-03,17,릴러말즈(Leellamarz),3625384
2023-12-03,18,요아소비,3562227
2023-12-03,19,크러쉬,3466212
2023-12-03,20,다비치,3430135
2023-12-03,21,BIGBANG,3369819
2023-12-03,22,볼빨간사춘기,3327479
2023-12-03,23,BLACKPINK,3270625
2023-12-03,24,DAY6(데이식스),3204063
2023-12-03,25,Charlie Puth,3186327
2023-12-03,26,(여자)아이들,3111351
2023-12-03,27,Kenshi Yonezu(켄시 요네즈/米津 玄師),3083262
2023-12-03,28,EXO,3028030
2023-12-03,29,10CM,2999377
2023-12-03,30,M.C the MAX,2868841
2023-12-03,31,QWER,2765765
2023-12-03,32,백예린,2695394
2023-12-03,33,최유리,2692068
2023-12-03,34,허각,2493841
2023-12-03,35,헤이즈(Heize),2440166
2023-12-03,36,TWICE(트와이스),2414246
2023-12-03,37,Justin Bieber(저스틴 비버),2325601
2023-12-03,38,창모(CHANGMO),2277311
2023-12-03,39,잔나비,2261607
2023-12-03,40,멜로망스(MeloMance),2253987
2023-12-03,41,박효신,2249408
2023-12-03,42,SG워너비,2197329
2023-12-03,43,폴킴(Paul Kim),2192173
2023-12-03,44,STAYC(스테이씨),2186463
2023-12-03,45,에픽하이(EPIK HIGH),2180339
2023-12-03,46,카더가든,2138065
2023-12-03,47,싸이(PSY),2115234
2023-12-03,48,Ariana Grande(아리아나 그란데),2105519
2023-12-03,49,다이나믹 듀오,2105358
2023-12-03,50,DEAN(딘),2093892
2023-12-03,51,로이킴,2085947
2023-12-03,52,스트레이 키즈,2057260
2023-12-03,53,비투비,2050412
2023-12-03,54,Lauv(라우브),2026769
2023-12-03,55,박재범,1974903
2023-12-03,56,MC 몽,1943650
2023-12-03,57,NCT DREAM,1898189
2023-12-03,58,너드커넥션,1877752
2023-12-03,59,TOIL,1851075
2023-12-03,60,엔믹스,1827947
2023-12-03,61,BABYMONSTER,1799970
2023-12-03,62,Loco,1750325
2023-12-03,63,Ed Sheeran(에드 시런),1748582
2023-12-03,64,Taylor Swift,1716386
2023-12-03,65,RIIZE,1682914
2023-12-03,66,지아,1668492
2023-12-03,67,BE'O (비오),1668291
2023-12-03,68,기리보이(Giriboy),1668096
2023-12-03,69,버즈,1647025
2023-12-03,70,김나영,1636225
2023-12-03,71,에일리(AILEE),1632203
2023-12-03,72,제니,1622456
2023-12-03,73,루시,1598602
2023-12-03,74,이무진,1592833
2023-12-03,75,이찬원,1588048
2023-12-03,76,디셈버(December),1586246
2023-12-03,77,aimyon,1585950
2023-12-03,78,ITZY,1577462
2023-12-03,79,박재정,1573331
2023-12-03,80,마크툽,1564021
2023-12-03,81,먼데이 키즈(Monday Kiz),1555949
2023-12-03,82,ASH ISLAND,1543324
2023-12-03,83,이세계아이돌,1539996
2023-12-03,84,백현(BAEKHYUN),1536729
2023-12-03,85,케이윌,1522678
2023-12-03,86,The Weeknd (위켄드),1517753
2023-12-03,87,임한별,1514182
2023-12-03,88,파테코,1510515
2023-12-03,89,NCT 127,1506145
2023-12-03,90,한동근,1472645
2023-12-03,91,Yuuri,1472477
2023-12-03,92,키드 와인,1469612
2023-12-03,93,Zion.T,1464799
2023-12-03,94,노을,1462521
2023-12-03,95,경서예지,1446102
2023-12-03,96,에이제이알,1442746
2023-12-03,97,박은빈,1439689
2023-12-03,98,지코(ZICO),1433832
2023-12-03,99,케이시,1432965
2023-12-03,100,머라이어 캐리,1404297
2023-11-26,1,IVE,8968430
2023-11-26,2,NewJeans,8174344
2023-11-26,3,aespa,7736019
2023-11-26,4,르세라핌,6802147
2023-11-26,5,정국,6349376
2023-11-26,6,아이유(IU),6112041
2023-11-26,7,AKMU (악뮤),6004132
2023-11-26,8,태연,5161861
2023-11-26,9,Red Velvet,5075129
2023-11-26,10,임영웅,5038441
2023-11-26,11,성시경,5009682
2023-11-26,12,League of Legends,4500664
2023-11-26,13,세븐틴(SEVENTEEN),4348140
2023-11-26,14,크러쉬,4158045
2023-11-26,15,BTS(방탄소년단),3900950
2023-11-26,16,다비치,3820181
2023-11-26,17,BIG Naughty (서동현),3795471
2023-11-26,18,릴러말즈(Leellamarz),3747249
2023-11-26,19,요아소비,3629377
2023-11-26,20,윤하,3587802
2023-11-26,21,BIGBANG,3573566
2023-11-26,22,Charlie Puth,3253108
2023-11-26,23,BLACKPINK,3245868
2023-11-26,24,볼빨간사춘기,3243786
2023-11-26,25,(여자)아이들,3179349
2023-11-26,26,DAY6(데이식스),3161870
2023-11-26,27,Kenshi Yonezu(켄시 요네즈/米津 玄師),3051413
2023-11-26,28,최유리,2953424
2023-11-26,29,10CM,2953383
2023-11-26,30,M.C the MAX,2852970
2023-11-26,31,DEAN(딘),2753742
2023-11-26,32,백예린,2649905
2023-11-26,33,EXO,2613316
2023-11-26,34,허각,2557367
2023-11-26,35,TWICE(트와이스),2443438
2023-11-26,36,창모(CHANGMO),2352704
2023-11-26,37,잔나비,2340397
2023-11-26,38,멜로망스(MeloMance),2314917
2023-11-26,39,스트레이 키즈,2193754
2023-11-26,40,에픽하이(EPIK HIGH),2188341
2023-11-26,41,Justin Bieber(저스틴 비버),2178270
2023-11-26,42,박효신,2173372
2023-11-26,43,박재범,2154459
2023-11-26,44,QWER,2151904
2023-11-26,45,다이나믹 듀오,2146366
2023-11-26,46,Lauv(라우브),2117596
2023-11-26,47,싸이(PSY),2115583
2023-11-26,48,비투비,2087205
2023-11-26,49,폴킴(Paul Kim),2080465
2023-11-26,50,STAYC(스테이씨),2064526
2023-11-26,51,SG워너비,2059741
2023-11-26,52,카더가든,2022579
2023-11-26,53,Ariana Grande(아리아나 그란데),2014660
2023-11-26,54,로이킴,1965250
2023-11-26,55,헤이즈(Heize),1961666
2023-11-26,56,너드커넥션,1957750
2023-11-26,57,TOIL,1894492
2023-11-26,58,MC 몽,1877227
2023-11-26,59,Taylor Swift,1774206
2023-11-26,60,BABYMONSTER,1753216
2023-11-26,61,Ed Sheeran(에드 시런),1752005
2023-11-26,62,NCT DREAM,1736584
2023-11-26,63,Loco,1717925
2023-11-26,64,제니,1688386
2023-11-26,65,기리보이(Giriboy),1666362
2023-11-26,66,ASH ISLAND,1661033
2023-11-26,67,백현(BAEKHYUN),1652970
2023-11-26,68,먼데이 키즈(Monday Kiz),1646384
2023-11-26,69,NCT 127,1643129
2023-11-26,70,경서예지,1607526
2023-11-26,71,RIIZE,1595910
2023-11-26,72,버즈,1592277
2023-11-26,73,지아,1587742
2023-11-26,74,이무진,1584496
2023-11-26,75,ITZY,1582363
2023-11-26,76,이찬원,1576036
2023-11-26,77,이세계아이돌,1559077
2023-11-26,78,김나영,1555694
2023-11-26,79,aimyon,1551648
2023-11-26,80,임한별,1550135
2023-11-26,81,파테코,1549458
2023-11-26,82,디셈버(December),1540324
2023-11-26,83,노을,1524980
2023-11-26,84,키드 와인,1516872
2023-11-26,85,지코(ZICO),1512808
2023-11-26,86,The Weeknd (위켄드),1511258
2023-11-26,87,박재정,1504419
2023-11-26,88,케이시,1492850
2023-11-26,89,에이제이알,1487269
2023-11-26,90,에일리(AILEE),1482332
2023-11-26,91,케이윌,1474036
2023-11-26,92,G-DRAGON,1456764
2023-11-26,93,Yuuri,1455498
2023-11-26,94,마크툽,1437260
2023-11-26,95,한동근,1396286
2023-11-26,96,김호중,1389004
2023-11-26,97,Woody,1364095
2023-11-26,98,정승환,1358665
2023-11-26,99,Alan Walker,1357986
2023-11-26,100,BE'O (비오),1334381
2023-11-19,1,IVE,9573942
2023-11-19,2,NewJeans,8153285
2023-11-19,3,aespa,7602987
2023-11-19,4,정국,7193528
2023-11-19,5,르세라핌,6782593
2023-11-19,6,아이유(IU),6399739
2023-11-19,7,AKMU (악뮤),6312843
2023-11-19,8,Red Velvet,5738336
2023-11-19,9,임영웅,5490822
2023-11-19,10,크러쉬,5157279
2023-11-19,11,성시경,5020257
2023-11-19,12,세븐틴(SEVENTEEN),4696389
2023-11-19,13,League of Legends,4555948
2023-11-19,14,다비치,4191527
2023-11-19,15,릴러말즈(Leellamarz),4045076
2023-11-19,16,요아소비,3898701
2023-11-19,17,BTS(방탄소년단),3809508
2023-11-19,18,BIGBANG,3747041
2023-11-19,19,윤하,3561852
2023-11-19,20,Charlie Puth,3473416
2023-11-19,21,태연,3432480
2023-11-19,22,(여자)아이들,3387207
2023-11-19,23,Kenshi Yonezu(켄시 요네즈/米津 玄師),3287166
2023-11-19,24,BLACKPINK,3285297
2023-11-19,25,볼빨간사춘기,3218207
2023-11-19,26,DEAN(딘),3109823
2023-11-19,27,DAY6(데이식스),3087934
2023-11-19,28,M.C the MAX,2966364
2023-11-19,29,최유리,2889884
2023-11-19,30,10CM,2803990
2023-11-19,31,BIG Naughty (서동현),2743686
2023-11-19,32,EXO,2714382
2023-11-19,33,허각,2688608
2023-11-19,34,백예린,2674837
2023-11-19,35,창모(CHANGMO),2595992
2023-11-19,36,다이나믹 듀오,2503570
2023-11-19,37,잔나비,2472759
2023-11-19,38,Lauv(라우브),2420976
2023-11-19,39,TWICE(트와이스),2415114
2023-11-19,40,에픽하이(EPIK HIGH),2357475
2023-11-19,41,스트레이 키즈,2323151
2023-11-19,42,박재범,2289792
2023-11-19,43,Justin Bieber(저스틴 비버),2287997
2023-11-19,44,멜로망스(MeloMance),2279560
2023-11-19,45,박효신,2207334
2023-11-19,46,싸이(PSY),2194279
2023-11-19,47,비투비,2154021
2023-11-19,48,STAYC(스테이씨),2134492
2023-11-19,49,MC 몽,2109698
2023-11-19,50,폴킴(Paul Kim),2090933
2023-11-19,51,SG워너비,2054102
2023-11-19,52,카더가든,1992973
2023-11-19,53,Taylor Swift,1948023
2023-11-19,54,Ariana Grande(아리아나 그란데),1943476
2023-11-19,55,TOIL,1939233
2023-11-19,56,헤이즈(Heize),1929882
2023-11-19,57,제니,1889437
2023-11-19,58,Loco,1880895
2023-11-19,59,로이킴,1836850
2023-11-19,60,Ed Sheeran(에드 시런),1832482
2023-11-19,61,기리보이(Giriboy),1815413
2023-11-19,62,디셈버(December),1802485
2023-11-19,63,ASH ISLAND,1783201
2023-11-19,64,NCT DREAM,1782325
2023-11-19,65,QWER,1781952
2023-11-19,66,너드커넥션,1770141
2023-11-19,67,이찬원,1729775
2023-11-19,68,RIIZE,1720506
2023-11-19,69,경서예지,1702925
2023-11-19,70,지코(ZICO),1701612
2023-11-19,71,NCT 127,1699606
2023-11-19,72,파테코,1681293
2023-11-19,73,이세계아이돌,1681136
2023-11-19,74,키드 와인,1662305
2023-11-19,75,ITZY,1659420
2023-11-19,76,김나영,1630311
2023-11-19,77,임한별,1628455
2023-11-19,78,에일리(AILEE),1627005
2023-11-19,79,지아,1619073
2023-11-19,80,먼데이 키즈(Monday Kiz),1611859
2023-11-19,81,버즈,1609661
2023-11-19,82,노을,1608625
2023-11-19,83,The Weeknd (위켄드),1580722
2023-11-19,84,케이시,1567461
2023-11-19,85,Paul Blanco,1554756
2023-11-19,86,잭 할로우,1553966
2023-11-19,87,G-DRAGON,1542171
2023-11-19,88,aimyon,1538620
2023-11-19,89,Woody,1536165
2023-11-19,90,Yuuri,1531296
2023-11-19,91,이무진,1530812
2023-11-19,92,에이제이알,1523814
2023-11-19,93,백현(BAEKHYUN),1518889
2023-11-19,94,Alan Walker,1499442
2023-11-19,95,마크툽,1494056
2023-11-19,96,한동근,1480078
2023-11-19,97,케이윌,1465020
2023-11-19,98,김호중,1449758
2023-11-19,99,박재정,1448985
2023-11-19,100,Imagine Dragons(이매진 드래곤스),1406612
2023-11-12,1,IVE,10469122
2023-11-12,2,정국,8521314
2023-11-12,3,aespa,8482395
2023-11-12,4,NewJeans,8324461
2023-11-12,5,AKMU (악뮤),7093805
2023-11-12,6,르세라핌,6656015
2023-11-12,7,아이유(IU),6340089
2023-11-12,8,임영웅,5510810
2023-11-12,9,Red Velvet,5299089
2023-11-12,10,세븐틴(SEVENTEEN),4959109
2023-11-12,11,성시경,4581914
2023-11-12,12,릴러말즈(Leellamarz),4376818
2023-11-12,13,BIGBANG,4161888
2023-11-12,14,BTS(방탄소년단),3920783
2023-11-12,15,요아소비,3911142
2023-11-12,16,Charlie Puth,3721060
2023-11-12,17,윤하,3687432
2023-11-12,18,Kenshi Yonezu(켄시 요네즈/米津 玄師),3493679
2023-11-12,19,볼빨간사춘기,3470551
2023-11-12,20,(여자)아이들,3442034
2023-11-12,21,BLACKPINK,3441317
2023-11-12,22,태연,3388304
2023-11-12,23,다비치,3236758
2023-11-12,24,크러쉬,3231777
2023-11-12,25,M.C the MAX,3123039
2023-11-12,26,다이나믹 듀오,2979099
2023-11-12,27,DAY6(데이식스),2966987
2023-11-12,28,최유리,2918904
2023-11-12,29,10CM,2916621
2023-11-12,30,창모(CHANGMO),2895143
2023-11-12,31,잔나비,2823189
2023-11-12,32,허각,2802745
2023-11-12,33,BIG Naughty (서동현),2793240
2023-11-12,34,백예린,2737180
2023-11-12,35,스트레이 키즈,2719560
2023-11-12,36,League of Legends,2627534
2023-11-12,37,Lauv(라우브),2531210
2023-11-12,38,에픽하이(EPIK HIGH),2466051
2023-11-12,39,TWICE(트와이스),2397677
2023-11-12,40,Justin Bieber(저스틴 비버),2393569
2023-11-12,41,멜로망스(MeloMance),2320121
2023-11-12,42,STAYC(스테이씨),2259421
2023-11-12,43,싸이(PSY),2214843
2023-11-12,44,EXO,2191545
2023-11-12,45,MC 몽,2100997
2023-11-12,46,카더가든,2094067
2023-11-12,47,비투비,2088282
2023-11-12,48,TOIL,2078675
2023-11-12,49,폴킴(Paul Kim),2067762
2023-11-12,50,제니,2064485
2023-11-12,51,Loco,2004769
2023-11-12,52,기리보이(Giriboy),1995908
2023-11-12,53,RIIZE,1981008
2023-11-12,54,Taylor Swift,1977140
2023-11-12,55,지코(ZICO),1968903
2023-11-12,56,박효신,1879607
2023-11-12,57,ASH ISLAND,1878267
2023-11-12,58,Ed Sheeran(에드 시런),1876774
2023-11-12,59,디셈버(December),1865958
2023-11-12,60,이세계아이돌,1857293
2023-11-12,61,SG워너비,1831782
2023-11-12,62,NCT DREAM,1826974
2023-11-12,63,Ariana Grande(아리아나 그란데),1822520
2023-11-12,64,헤이즈(Heize),1821052
2023-11-12,65,이찬원,1791957
2023-11-12,66,ITZY,1775804
2023-11-12,67,김나영,1764142
2023-11-12,68,임한별,1757564
2023-11-12,69,로이킴,1752805
2023-11-12,70,aimyon,1741002
2023-11-12,71,지아,1718264
2023-11-12,72,파테코,1709359
2023-11-12,73,너드커넥션,1704083
2023-11-12,74,노을,1693809
2023-11-12,75,에일리(AILEE),1676703
2023-11-12,76,잭 할로우,1671115
2023-11-12,77,키드 와인,1662655
2023-11-12,78,박재범,1661560
2023-11-12,79,NCT 127,1628360
2023-11-12,80,Woody,1625383
2023-11-12,81,QWER,1618190
2023-11-12,82,버즈,1616104
2023-11-12,83,The Weeknd (위켄드),1608385
2023-11-12,84,케이시,1602249
2023-11-12,85,먼데이 키즈(Monday Kiz),1596139
2023-11-12,86,이영지,1593513
2023-11-12,87,Sam Smith(샘 스미스),1589122
2023-11-12,88,Yuuri,1576521
2023-11-12,89,G-DRAGON,1529809
2023-11-12,90,Paul Blanco,1528213
2023-11-12,91,나얼,1509456
2023-11-12,92,박재정,1507212
2023-11-12,93,경서예지,1501380
2023-11-12,94,한동근,1477074
2023-11-12,95,마크툽,1468918
2023-11-12,96,양다일,1459706
2023-11-12,97,Alan Walker,1453258
2023-11-12,98,이무진,1439293
2023-11-12,99,청하,1417591
2023-11-12,100,KISS OF LIFE,1402857
2023-11-05,1,IVE,11647139
2023-11-05,2,정국,10479601
2023-11-05,3,NewJeans,8888169
2023-11-05,4,AKMU (악뮤),8090044
2023-11-05,5,아이유(IU),6402519
2023-11-05,6,르세라핌,6259475
2023-11-05,7,임영웅,5461853
2023-11-05,8,세븐틴(SEVENTEEN),5443906
2023-11-05,9,릴러말즈(Leellamarz),5222440
2023-11-05,10,성시경,4395615
2023-11-05,11,aespa,4275536
2023-11-05,12,BTS(방탄소년단),4124392
2023-11-05,13,요아소비,4097255
2023-11-05,14,Charlie Puth,3971632
2023-11-05,15,Kenshi Yonezu(켄시 요네즈/米津 玄師),3889430
2023-11-05,16,BIGBANG,3832361
2023-11-05,17,윤하,3747198
2023-11-05,18,(여자)아이들,3673619
2023-11-05,19,다이나믹 듀오,3561605
2023-11-05,20,볼빨간사춘기,3517250
2023-11-05,21,BLACKPINK,3434628
2023-11-05,22,태연,3211464
2023-11-05,23,창모(CHANGMO),3188431
2023-11-05,24,잔나비,3159629
2023-11-05,25,BIG Naughty (서동현),3107153
2023-11-05,26,M.C the MAX,3040558
2023-11-05,27,10CM,2998731
2023-11-05,28,DAY6(데이식스),2976674
2023-11-05,29,최유리,2922763
2023-11-05,30,다비치,2849502
2023-11-05,31,백예린,2831783
2023-11-05,32,Lauv(라우브),2610456
2023-11-05,33,허각,2603708
2023-11-05,34,Justin Bieber(저스틴 비버),2439163
2023-11-05,35,STAYC(스테이씨),2434902
2023-11-05,36,에픽하이(EPIK HIGH),2407908
2023-11-05,37,기리보이(Giriboy),2394085
2023-11-05,38,TWICE(트와이스),2389594
2023-11-05,39,싸이(PSY),2366733
2023-11-05,40,지코(ZICO),2339159
2023-11-05,41,RIIZE,2338202
2023-11-05,42,제니,2336227
2023-11-05,43,멜로망스(MeloMance),2321360
2023-11-05,44,Red Velvet,2271464
2023-11-05,45,폴킴(Paul Kim),2248392
2023-11-05,46,Loco,2245643
2023-11-05,47,MC 몽,2213440
2023-11-05,48,TOIL,2191481
2023-11-05,49,League of Legends,2172367
2023-11-05,50,이세계아이돌,2149208
2023-11-05,51,Taylor Swift,2091381
2023-11-05,52,비투비,2086470
2023-11-05,53,EXO,2028444
2023-11-05,54,박재범,2022896
2023-11-05,55,카더가든,2014133
2023-11-05,56,NCT DREAM,1921503
2023-11-05,57,aimyon,1920960
2023-11-05,58,Ed Sheeran(에드 시런),1918719
2023-11-05,59,ITZY,1915765
2023-11-05,60,로이킴,1911533
2023-11-05,61,ASH ISLAND,1898512
2023-11-05,62,나얼,1897062
2023-11-05,63,스트레이 키즈,1880413
2023-11-05,64,헤이즈(Heize),1849475
2023-11-05,65,이영지,1848598
2023-11-05,66,NCT 127,1832783
2023-11-05,67,디셈버(December),1814816
2023-11-05,68,Woody,1813707
2023-11-05,69,크러쉬,1801669
2023-11-05,70,박효신,1785956
2023-11-05,71,너드커넥션,1777174
2023-11-05,72,지아,1767387
2023-11-05,73,에일리(AILEE),1757676
2023-11-05,74,이찬원,1746767
2023-11-05,75,Ariana Grande(아리아나 그란데),1745621
