date,Rank,New_Artist,Title,Production,Runtime,Genre,Weekly Views,n_score,g_score,ky_chart_on
2024-04-07,186,아이브,Either Way,스타쉽엔터테인먼트,2:47,가요 / R&B/소울,6024652.0,33.49436,31.0,False
2024-04-07,187,여자 아이들,TOMBOY,큐브엔터테인먼트,2:54,가요 / 락,8732608.0,30.06368,6.0,False
2024-04-07,187,여자 아이들,TOMBOY,큐브엔터테인먼트,2:54,가요 / 락,8732608.0,30.06368,12.0,False
2024-04-07,188,플레이브,버추얼 아이돌,VLAST,2:30,가요 / 랩/힙합,0.0,41.95067,5.0,False
2024-04-07,189,데이식스,HAPPY,JYP Entertainment,3:10,가요 / 락,8989076.0,56.57169,45.0,False
2024-04-07,190,서동현,정이라고 하자 (Feat. 10CM),H1GHR MUSIC,3:09,가요 / 인디,2910543.0,10.62554,13.0,False
2024-04-07,191,백아,첫사랑,Baek A,3:09,가요 / 블루스/포크,0.0,36.82983,32.0,False
2024-04-07,192,릴러말즈,Trip (Feat. Hannah),STRAD,3:53,가요 / 랩/힙합,3770498.0,15.64128,19.0,False
2024-04-07,193,찰리 푸스,That`s Hilarious,Atlantic Records UK,2:27,POP / 팝,3337928.0,8.07614,7.0,False
2024-04-07,195,우효,민들레 (single ver.),문화인,4:13,가요 / 인디,0.0,39.59757,0.0,False
2024-04-07,196,이무진,눈이 오잖아 (Feat.헤이즈),쇼플레이,3:52,가요 / 발라드,2877983.0,42.99874,42.0,False
2024-04-07,197,저스틴 비버,Love Yourself,"Def Jam Recordings, a division of UMG Recordings, Inc",3:54,POP / 팝,2197494.0,42.98892,12.0,False
2024-04-07,198,김호중,쏜살,생각엔터테인먼트,3:27,가요 / 트로트,1669305.0,7.2606,2.0,False
2024-04-07,199,#안녕,너의 번호를 누르고 (Prod. 영화처럼),니즈먼트,4:10,가요 / 인디,0.0,23.83348,58.0,False
2024-04-07,200,백예린,Bye bye my blue,JYP Entertainment,3:24,가요 / R&B/소울,2730449.0,100.0,46.0,False
2024-04-14,1,아일릿,Magnetic,빌리프랩,2:41,가요 / 댄스,5886134.0,36.40381,54.0,False
2024-04-14,2,여자 아이들,나는 아픈 건 딱 질색이니까,큐브엔터테인먼트,2:42,가요 / 댄스,7932464.0,28.41137,6.0,True
2024-04-14,3,투어스,첫 만남은 계획대로 되지 않아,플레디스,2:32,가요 / 전체,3068783.0,28.38967,49.0,False
2024-04-14,4,비비,밤양갱,Feel Ghood Music,2:26,가요 / R&B/소울,3203652.0,28.94235,44.0,False
2024-04-14,5,아이유,Love wins all,EDAM엔터테인먼트,4:31,가요 / 발라드,11035461.0,32.79137,49.0,False
2024-04-14,6,이창섭,천상연,TOON STUDIO,4:31,가요 / 발라드,1767644.0,44.98189,51.0,False
2024-04-14,7,르세라핌,EASY,쏘스뮤직,2:45,가요 / 랩/힙합,7772084.0,68.41652,100.0,False
2024-04-14,8,데이식스,예뻤어,JYP Entertainment,4:43,가요 / 락,9487699.0,60.20208,52.0,True
2024-04-14,9,데이식스,한 페이지가 될 수 있게,JYP Entertainment,3:26,가요 / 락,9487699.0,60.20208,52.0,False
2024-04-14,10,큐더블유이알,고민중독,타마고 프로덕션,2:56,가요 / 락,6294555.0,78.43309,64.0,False
2024-04-14,11,르세라핌,Smart,쏘스뮤직,2:46,가요 / R&B/소울,7772084.0,68.41652,100.0,False
2024-04-14,12,태연,To. X,SM Entertainment,2:50,가요 / R&B/소울,5393306.0,35.45587,47.0,False
2024-04-14,13,임재현,비의 랩소디,"새벽테잎, IK PRODUCTION",3:55,가요 / 발라드,1680062.0,25.52514,2.0,True
2024-04-14,14,르세라핌,Perfect Night,쏘스뮤직,2:39,가요 / 댄스,7772084.0,68.41652,100.0,False
2024-04-14,15,너드커넥션,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),TOON STUDIO,4:11,가요 / 발라드,2013453.0,46.92673,65.0,False
2024-04-14,16,크러쉬,미안해 미워해 사랑해,소리날리,4:04,OST / 드라마,2644725.0,28.88475,28.0,False
2024-04-14,17,박재정,헤어지자 말해요,로맨틱팩토리,4:04,가요 / 발라드,0.0,32.72564,9.0,True
2024-04-14,18,라이즈,Love 119,SM Entertainment,2:54,가요 / 댄스,2564450.0,28.18273,45.0,False
2024-04-14,19,데이식스,Welcome to the Show,JYP Entertainment,3:37,가요 / 락,9487699.0,60.20208,52.0,False
2024-04-14,20,베이비몬스터,SHEESH,YG Entertainment,2:50,가요 / 랩/힙합,3043335.0,85.83652,4.0,False
2024-04-14,21,에스파,Drama,SM Entertainment,3:35,가요 / 댄스,4533379.0,20.36246,7.0,False
2024-04-14,22,범진,인사,JMG (더블엑스엔터테인먼트),3:36,가요 / 인디,0.0,22.18233,5.0,True
2024-04-14,23,이무진,에피소드,BIGPLANETMADE,3:25,가요 / 락,2929015.0,56.96545,33.0,False
2024-04-14,24,아이브,I AM,스타쉽엔터테인먼트,3:04,가요 / 댄스,5979016.0,42.11188,32.0,False
2024-04-14,25,라이즈,Siren,SM Entertainment,2:28,가요 / 댄스,2564450.0,28.18273,45.0,False
2024-04-14,26,아이유,홀씨,EDAM엔터테인먼트,3:11,가요 / 랩/힙합,11035461.0,32.79137,49.0,False
2024-04-14,27,비비지,MANIAC,BIGPLANETMADE,3:16,가요 / 댄스,1802708.0,40.54685,18.0,False
2024-04-14,28,뉴진스,Hype boy,ADOR,2:57,가요 / 댄스,6317668.0,5.8702,4.0,False
2024-04-14,29,성시경,너의 모든 순간,SBS 콘텐츠허브,4:03,OST / 드라마,3326710.0,30.57589,11.0,False
2024-04-14,30,정국,Seven (feat. Latto) - Clean Ver.,BIGHIT MUSIC,3:04,가요 / 댄스,2859446.0,17.71591,17.0,False
2024-04-14,31,키스 오브 라이프,Midas Touch,S2 ENTERTAINMENT INC.,2:43,가요 / 댄스,3514135.0,54.60629,15.0,False
2024-04-14,32,악뮤,Love Lee,YG Entertainment,3:00,가요 / 댄스,4445133.0,18.924,27.0,False
2024-04-14,33,태연,꿈,모스트콘텐츠,3:59,OST / 드라마,5393306.0,35.45587,47.0,False
2024-04-14,34,멜로망스,사랑인가 봐,플렉스엠,3:05,OST / 드라마,2627453.0,85.86939,7.0,False
2024-04-14,35,잔나비,주저하는 연인들을 위해,페포니 뮤직,4:25,가요 / 인디,2771993.0,8.37474,22.0,True
2024-04-14,36,뉴진스,Super Shy,ADOR,2:35,가요 / 댄스,6317668.0,5.8702,4.0,False
2024-04-14,37,임영웅,사랑은 늘 도망가,모스트콘텐츠,4:03,OST / 드라마,4549783.0,38.51509,20.0,False
2024-04-14,38,뉴진스,ETA,ADOR,2:31,가요 / 댄스,6317668.0,5.8702,4.0,False
2024-04-14,39,우디,사막에서 꽃을 피우듯,메이저나인,4:19,가요 / 발라드,2127895.0,28.13387,56.0,False
2024-04-14,40,여자 아이들,Super Lady,큐브엔터테인먼트,2:32,가요 / 댄스,7932464.0,28.41137,6.0,False
2024-04-14,41,라이즈,Get A Guitar,SM Entertainment,2:40,가요 / 댄스,2564450.0,28.18273,45.0,False
2024-04-14,42,뉴진스,Ditto,ADOR,3:06,가요 / 댄스,6317668.0,5.8702,4.0,False
2024-04-14,43,여자 아이들,퀸카 (Queencard),큐브엔터테인먼트,2:41,가요 / 댄스,7932464.0,28.41137,6.0,False
2024-04-14,44,우디,혹시 세상에 혼자 남겨진 것 같다면,골든문(GDM),3:01,가요 / 락,2127895.0,28.13387,56.0,False
2024-04-14,45,악뮤,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",YG Entertainment,4:50,가요 / 발라드,4445133.0,18.924,27.0,False
2024-04-14,46,윤하,사건의 지평선,C9엔터테인먼트,5:01,가요 / 락,3690964.0,23.11874,8.0,False
2024-04-14,47,아이브,Baddie,스타쉽엔터테인먼트,2:34,가요 / 댄스,5979016.0,42.11188,32.0,False
2024-04-14,48,여자 아이들,Wife,큐브엔터테인먼트,2:01,가요 / 댄스,7932464.0,28.41137,6.0,False
2024-04-14,49,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)",SM Entertainment,3:31,OST / 드라마,3304428.0,6.41724,28.0,False
2024-04-14,50,에스파,Spicy,SM Entertainment,3:17,가요 / 댄스,4533379.0,20.36246,7.0,False
2024-04-14,51,김민석,취중고백,프로젝트 리본,3:48,가요 / 발라드,0.0,30.35754,41.0,False
2024-04-14,52,투모로우바이투게더,Deja Vu,BIGHIT MUSIC,2:51,가요 / 댄스,1851564.0,59.18294,89.0,False
2024-04-14,53,아이브,LOVE DIVE,스타쉽엔터테인먼트,2:57,가요 / 댄스,5979016.0,42.11188,32.0,False
2024-04-14,54,아이유,Shopper,EDAM엔터테인먼트,3:36,가요 / 락,11035461.0,32.79137,49.0,False
2024-04-14,55,제니,You & Me,YG Entertainment,2:59,가요 / 댄스,0.0,11.52249,26.0,False
2024-04-14,56,로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",TOON STUDIO,4:18,가요 / 발라드,3486666.0,61.76407,56.0,False
2024-04-14,57,순순희,그대가 내 안에 박혔다(그내박),"비에스(BS), 제나두엔터테인먼트",3:37,가요 / 인디,0.0,57.99789,0.0,False
2024-04-14,58,디케이,심(心),방구석 캐스팅,4:17,가요 / 락,0.0,39.39808,13.0,False
2024-04-14,59,르세라핌,"이브, 프시케 그리고 푸른 수염의 아내",쏘스뮤직,3:06,가요 / 댄스,7772084.0,68.41652,100.0,False
2024-04-14,61,폴킴,좋아해요,소리날리,4:05,OST / 드라마,3304428.0,6.41724,28.0,False
2024-04-14,63,악뮤,후라이의 꿈,YG Entertainment,3:25,가요 / 블루스/포크,4445133.0,18.924,27.0,False
2024-04-14,64,볼빨간사춘기,사랑할 수밖에,쇼파르엔터테인먼트,3:45,가요 / 인디,5034966.0,41.13359,15.0,False
2024-04-14,65,아이브,Kitsch,스타쉽엔터테인먼트,3:15,가요 / 댄스,5979016.0,42.11188,32.0,False
2024-04-14,66,찰리 푸스,Dangerously,Artist Partners,3:19,POP / 팝,3434578.0,10.38302,12.0,False
2024-04-14,67,헤이즈,멈춰줘,소리날리,3:52,OST / 드라마,2475008.0,13.59834,4.0,False
2024-04-14,68,방탄소년단,봄날,BIGHIT MUSIC,4:34,가요 / 댄스,3671879.0,46.03063,8.0,False
2024-04-14,69,임한별,사랑하지 않아서 그랬어,플렉스엠,3:44,가요 / 발라드,0.0,10.32829,3.0,False
2024-04-14,70,라우브,Steal The Show (From “엘리멘탈”),Walt Disney Records,3:13,OST / 전체,2100550.0,31.88683,5.0,False
2024-04-14,71,세븐틴,손오공,플레디스,3:20,가요 / 댄스,4419362.0,37.30235,48.0,False
2024-04-14,72,아이브,After LIKE,스타쉽엔터테인먼트,2:57,가요 / 댄스,5979016.0,42.11188,32.0,False
2024-04-14,73,로이킴,봄이 와도,WAKEONE,3:58,가요 / 발라드,3486666.0,61.76407,56.0,False
2024-04-14,74,지아,사랑..그게 뭔데,니즈뮤직,3:46,가요 / 발라드,1548003.0,39.70588,88.0,False
2024-04-14,75,허각,물론,니즈뮤직,3:44,가요 / 발라드,2529473.0,100.0,81.0,False
2024-04-14,76,버스커 버스커,벚꽃 엔딩,Stone Music Entertainment,4:21,가요 / 락,1737178.0,50.83187,7.0,False
2024-04-14,77,#안녕,해요 (2022),일팔 프로젝트,3:58,가요 / 발라드,0.0,19.17727,57.0,False
2024-04-14,78,루시,개화 (Flowering),미스틱스토리,4:11,가요 / 락,0.0,69.85662,5.0,False
2024-04-14,79,임영웅,모래 알갱이,물고기뮤직,3:40,가요 / 발라드,4549783.0,38.51509,20.0,False
2024-04-14,81,그루비룸,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",H1GHR MUSIC,2:59,가요 / R&B/소울,0.0,24.83349,9.0,False
2024-04-14,82,찰리 푸스,I Don`t Think That I Like Her,Atlantic Records,3:09,POP / 팝,3434578.0,10.38302,12.0,False
2024-04-14,83,부석순,파이팅 해야지 (Feat. 이영지),플레디스,3:25,가요 / 댄스,4419362.0,37.8161,3.0,False
2024-04-14,84,임영웅,우리들의 블루스,물고기뮤직,3:27,가요 / 발라드,4549783.0,38.51509,20.0,False
2024-04-14,85,디오,별 떨어진다 (I Do),SM Entertainment,2:43,가요 / 발라드,0.0,26.98509,24.0,False
2024-04-14,86,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,kanverse,3:36,가요 / 발라드,0.0,19.16082,33.0,False
2024-04-14,86,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,kanverse,3:36,가요 / 발라드,0.0,19.16082,0.0,False
2024-04-14,87,큐더블유이알,Discord,타마고 프로덕션,2:48,가요 / 락,6294555.0,78.43309,64.0,False
2024-04-14,88,투모로우바이투게더,내일에서 기다릴게 (I`ll See You There Tomorrow),BIGHIT MUSIC,3:17,가요 / 댄스,1851564.0,59.18294,89.0,False
2024-04-14,89,하이키,건물 사이에 피어난 장미 (Rose Blossom),GLG,3:16,가요 / 댄스,0.0,19.87929,0.0,False
2024-04-14,90,플레이브,WAY 4 LUV,VLAST,3:39,가요 / 락,0.0,48.50966,9.0,False
2024-04-14,91,정국,Standing Next to You,BIGHIT MUSIC,3:26,가요 / 댄스,2859446.0,17.71591,17.0,False
2024-04-14,92,뉴진스,Attention,ADOR,2:58,가요 / 댄스,6317668.0,5.8702,4.0,False
2024-04-14,92,뉴진스,Attention,ADOR,2:58,가요 / 댄스,6317668.0,5.8702,12.0,False
2024-04-14,93,방탄소년단,Dynamite,BIGHIT MUSIC,3:19,가요 / 댄스,3671879.0,46.03063,8.0,False
2024-04-14,94,디케이,영원,TOON STUDIO,4:01,가요 / 발라드,0.0,39.39808,13.0,False
2024-04-14,95,김호중,결국엔 당신입니다,요구르트 스튜디오,4:10,가요 / 발라드,0.0,5.93229,2.0,False
2024-04-14,96,크러쉬,By Your Side,"엔에이치엔링크, 에이치아이아이피컬쳐",3:51,가요 / R&B/소울,2644725.0,28.88475,28.0,False
2024-04-14,97,임영웅,이제 나만 믿어요,"TV CHOSUN, 쇼플레이",4:03,가요 / 트로트,4549783.0,38.51509,20.0,False
2024-04-14,99,보이넥스트도어,"Earth, Wind & Fire",KOZ 엔터테인먼트,2:59,가요 / 댄스,0.0,63.50085,52.0,False
2024-04-14,100,뉴진스,OMG,ADOR,3:32,가요 / 댄스,6317668.0,5.8702,4.0,False
2024-04-14,101,엔시티 드림,Smoothie,SM Entertainment,3:08,가요 / 댄스,2105569.0,36.1141,2.0,False
2024-04-14,102,김호중,그대... 떠나도,생각엔터테인먼트,4:37,가요 / 발라드,0.0,5.93229,2.0,False
2024-04-14,103,10cm,고장난걸까,"소리날리, 모스트콘텐츠",3:56,OST / 드라마,5018116.0,43.09991,67.0,False
2024-04-14,104,김호중,쏜살,생각엔터테인먼트,3:27,가요 / 트로트,0.0,5.93229,2.0,False
2024-04-14,105,라이즈,Impossible,SM Entertainment,3:02,가요 / 댄스,2564450.0,28.18273,45.0,False
2024-04-14,106,부석순,자꾸만 웃게 돼,"소리날리, 모스트콘텐츠",3:34,OST / 드라마,4419362.0,37.8161,3.0,False
2024-04-14,108,임영웅,다시 만날 수 있을까,물고기뮤직,4:34,가요 / 발라드,4549783.0,38.51509,20.0,False
2024-04-14,109,임영웅,Do or Die,물고기뮤직,3:25,가요 / 댄스,4549783.0,38.51509,20.0,False
2024-04-14,110,순순희,슬픈 초대장,"제나두엔터테인먼트, 끌림엔터테인먼트",4:07,가요 / 발라드,0.0,57.99789,0.0,False
2024-04-14,111,르세라핌,UNFORGIVEN (feat. Nile Rodgers),쏘스뮤직,3:02,가요 / 댄스,7772084.0,68.41652,100.0,False
2024-04-14,112,임영웅,무지개,물고기뮤직,3:16,가요 / 전체,4549783.0,38.51509,20.0,False
2024-04-14,113,최유리,숲,쇼파르엔터테인먼트,3:48,가요 / 인디,2441450.0,60.64207,47.0,False
2024-04-14,114,소수빈,Last Chance,소리날리,4:09,OST / 드라마,0.0,7.9637,2.0,False
2024-04-14,115,최유리,Promise,소리날리,3:57,OST / 드라마,2441450.0,60.64207,47.0,False
2024-04-14,116,홍이삭,Fallin`,소리날리,4:17,OST / 드라마,0.0,6.45862,5.0,False
2024-04-14,117,김나영,일기,소리날리,3:58,OST / 드라마,1749367.0,22.40012,73.0,False
2024-04-14,118,임영웅,아버지,물고기뮤직,3:58,가요 / 발라드,4549783.0,38.51509,20.0,False
2024-04-14,119,임영웅,London Boy,물고기뮤직,4:04,가요 / 락,4549783.0,38.51509,20.0,False
2024-04-14,120,라이즈,Talk Saxy,SM Entertainment,3:11,가요 / 댄스,2564450.0,28.18273,45.0,False
2024-04-14,121,아이유,Blueming,Kakao Entertainment,3:37,가요 / 락,11035461.0,32.79137,49.0,False
2024-04-14,122,10cm,그라데이션,매직스트로베리사운드,3:21,가요 / 인디,5018116.0,43.09991,0.0,False
2024-04-14,123,임영웅,Polaroid,물고기뮤직,3:26,가요 / 락,4549783.0,38.51509,20.0,False
2024-04-14,124,세븐틴,음악의 신,플레디스,3:25,가요 / 댄스,4419362.0,37.30235,48.0,False
2024-04-14,125,데이식스,Love me or Leave me,JYP Entertainment,3:43,가요 / 락,9487699.0,60.20208,52.0,False
2024-04-14,126,전소미,Fast Forward,The Black Label,2:41,가요 / 댄스,0.0,15.79583,6.0,False
2024-04-14,127,엔믹스,DASH,JYP Entertainment,2:47,가요 / 댄스,2103352.0,43.54917,9.0,False
2024-04-14,128,아이브,Off The Record,스타쉽엔터테인먼트,3:09,가요 / 댄스,5979016.0,42.11188,32.0,False
2024-04-14,129,장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"Stone Music Entertainment, 삼화네트웍스",2:49,OST / 드라마,1821351.0,25.27155,31.0,False
2024-04-14,130,테일러 스위프트,Cruel Summer,테일러 스위프트,2:59,POP / 팝,1819771.0,19.68105,49.0,False
2024-04-14,131,성시경,희재,씨에스해피엔터테인먼트,4:42,OST / 한국영화,3326710.0,30.57589,11.0,False
2024-04-14,131,성시경,희재,씨에스해피엔터테인먼트,4:42,OST / 한국영화,3326710.0,30.57589,9.0,False
2024-04-14,132,키스 오브 라이프,Sugarcoat (NATTY Solo),S2 ENTERTAINMENT INC.,3:00,가요 / R&B/소울,3514135.0,54.60629,15.0,False
2024-04-14,133,임영웅,인생찬가,물고기뮤직,3:53,가요 / 발라드,4549783.0,38.51509,20.0,False
2024-04-14,134,플레이브,우리 영화,VLAST,2:41,가요 / 랩/힙합,0.0,48.50966,9.0,False
2024-04-14,135,이무진,청혼하지 않을 이유를 못 찾았어,BIGPLANETMADE,4:23,가요 / 발라드,2929015.0,56.96545,33.0,False
2024-04-14,136,너드커넥션,좋은 밤 좋은 꿈,ES Records,4:26,가요 / 인디,2013453.0,46.92673,65.0,False
2024-04-14,137,아이유,밤편지,"페이브엔터테인먼트,카카오 M",4:13,가요 / 발라드,11035461.0,32.79137,49.0,False
2024-04-14,138,탑현,나에게 그대만이,레이벡스,3:11,가요 / 발라드,0.0,35.50843,7.0,False
2024-04-14,139,멜로망스,선물,"민트페이퍼, 광합성",4:21,가요 / 인디,2627453.0,85.86939,7.0,False
2024-04-14,139,멜로망스,선물,"민트페이퍼, 광합성",4:21,가요 / 인디,2627453.0,85.86939,0.0,False
2024-04-14,140,데이먼스 이어,yours,Akashic Records,2:45,가요 / 인디,0.0,56.15073,63.0,False
2024-04-14,142,스테이씨,Bubble,하이업엔터테인먼트,2:59,가요 / 댄스,1589918.0,30.36377,5.0,False
2024-04-14,143,임영웅,A bientot,물고기뮤직,4:16,가요 / 랩/힙합,4549783.0,38.51509,20.0,False
2024-04-14,144,아이유,관객이 될게 (I stan U),EDAM엔터테인먼트,3:13,가요 / 락,11035461.0,32.79137,49.0,False
2024-04-14,145,아일릿,Lucky Girl Syndrome,빌리프랩,2:20,가요 / 댄스,5886134.0,36.40381,54.0,False
2024-04-14,146,데이식스,HAPPY,JYP Entertainment,3:10,가요 / 락,9487699.0,60.20208,52.0,False
2024-04-14,149,볼빨간사춘기,"나만, 봄",쇼파르엔터테인먼트,3:37,가요 / 인디,5034966.0,41.13359,15.0,False
2024-04-14,150,다비치,너의 편이 돼 줄게,WAKEONE,3:55,가요 / 발라드,3263342.0,19.35386,42.0,False
2024-04-14,151,르세라핌,ANTIFRAGILE,쏘스뮤직,3:04,가요 / 댄스,7772084.0,68.41652,100.0,False
2024-04-14,152,엑소,첫 눈,SM Entertainment,3:28,가요 / 발라드,1535884.0,45.72838,20.0,False
2024-04-14,153,임영웅,연애편지,물고기뮤직,3:35,가요 / 블루스/포크,4549783.0,38.51509,20.0,False
2024-04-14,155,저스틴 비버,Off My Face,RBMG/Def Jam,2:37,POP / 팝,2187410.0,43.75489,11.0,False
2024-04-14,156,플레이브,Watch Me Woo!,VLAST,2:16,가요 / 락,0.0,48.50966,9.0,False
2024-04-14,157,앤 마리,2002,Atlantic Records UK,3:07,POP / 팝,0.0,73.17385,0.0,False
2024-04-14,158,플레이브,From,VLAST,3:29,가요 / 발라드,0.0,48.50966,9.0,False
2024-04-14,159,폴 블랑코,Summer (Feat. 비오 (비오)),Ambition Musik,3:20,가요 / 랩/힙합,0.0,27.68106,0.0,False
2024-04-14,161,경서,밤하늘의 별을(2020),꿈의엔진,3:37,가요 / 인디,2485147.0,28.79992,22.0,False
2024-04-14,162,성시경,거리에서,제로원인터랙티브,4:39,가요 / 발라드,3326710.0,30.57589,11.0,False
2024-04-14,163,빅뱅,봄여름가을겨울 (Still Life),YG Entertainment,3:08,가요 / 락,4933503.0,18.89336,29.0,False
2024-04-14,164,아이유,라일락,EDAM엔터테인먼트,3:34,가요 / 댄스,11035461.0,32.79137,49.0,False
2024-04-14,165,경서,나의 X에게,꿈의엔진,3:08,가요 / 인디,2485147.0,28.79992,22.0,False
2024-04-14,166,에드 시런,Shape of You,Atlantic Records UK,3:54,POP / 팝,1876579.0,37.14583,57.0,False
2024-04-14,167,키스 오브 라이프,Bad News,S2 ENTERTAINMENT INC.,2:40,가요 / 댄스,3514135.0,54.60629,15.0,False
2024-04-14,168,백예린,Square (2017),블루바이닐,4:22,가요 / 전체,2667204.0,54.15453,25.0,False
2024-04-14,169,스테이씨,Teddy Bear,하이업엔터테인먼트,3:10,가요 / 댄스,1589918.0,30.36377,5.0,False
2024-04-14,170,로이킴,"그대가 있는 곳, 언제 어디든",SBS 콘텐츠허브,3:41,OST / 드라마,3486666.0,61.76407,56.0,False
2024-04-14,171,노을,단,"IK PRODUCTION, GTMNY",3:48,가요 / 발라드,1721362.0,17.20829,15.0,False
2024-04-14,174,블랙핑크,마지막처럼,YG Entertainment,3:33,가요 / 댄스,5608852.0,13.66243,5.0,False
2024-04-14,175,10cm,봄이 좋냐??,매직스트로베리사운드,3:26,가요 / 전체,5018116.0,43.09991,0.0,False
2024-04-14,177,에일리,첫눈처럼 너에게 가겠다,"Stone Music Entertainment, 화앤담픽쳐스",3:50,OST / 드라마,1786389.0,7.31445,28.0,False
2024-04-14,178,방탄소년단,Butter,BIGHIT MUSIC,2:44,가요 / 댄스,3671879.0,46.03063,8.0,False
2024-04-14,179,비투비,그리워하다,큐브엔터테인먼트,3:57,가요 / 발라드,2077059.0,22.15419,49.0,False
2024-04-14,182,경서,봄이야,꿈의엔진,3:17,가요 / 인디,2485147.0,28.79992,22.0,False
2024-04-14,183,찰리 푸스,That`s Hilarious,Atlantic Records UK,2:27,POP / 팝,3434578.0,10.38302,12.0,False
2024-04-14,184,여자 아이들,TOMBOY,큐브엔터테인먼트,2:54,가요 / 락,7932464.0,28.41137,6.0,False
2024-04-14,184,여자 아이들,TOMBOY,큐브엔터테인먼트,2:54,가요 / 락,7932464.0,28.41137,13.0,False
2024-04-14,185,서동현,정이라고 하자 (Feat. 10CM),H1GHR MUSIC,3:09,가요 / 인디,2921728.0,10.40948,15.0,False
2024-04-14,186,로이킴,봄봄봄,Stone Music Entertainment,3:27,가요 / 전체,3486666.0,61.76407,56.0,False
2024-04-14,187,플레이브,버추얼 아이돌,VLAST,2:30,가요 / 랩/힙합,0.0,48.50966,9.0,False
2024-04-14,188,릴러말즈,Trip (Feat. Hannah),STRAD,3:53,가요 / 랩/힙합,3632604.0,14.84323,22.0,False
2024-04-14,189,저스틴 비버,Love Yourself,"Def Jam Recordings, a division of UMG Recordings, Inc",3:54,POP / 팝,2187410.0,43.75489,11.0,False
2024-04-14,190,하이라이트,BODY,어라운드 어스,3:12,가요 / 댄스,0.0,24.78331,22.0,False
2024-04-14,191,백아,첫사랑,Baek A,3:09,가요 / 블루스/포크,0.0,52.57705,27.0,False
2024-04-14,192,샘 스미스,I`m Not The Only One,Capitol Records,3:59,POP / 팝,0.0,2.79765,0.0,False
2024-04-14,192,샘 스미스,I`m Not The Only One,Capitol Records,3:59,POP / 팝,0.0,2.79765,47.0,False
2024-04-14,193,백예린,Bye bye my blue,JYP Entertainment,3:24,가요 / R&B/소울,2667204.0,54.15453,25.0,False
2024-04-14,194,뉴진스,New Jeans,ADOR,1:49,가요 / 댄스,6317668.0,5.8702,4.0,False
2024-04-14,195,서동현,Vancouver,H1GHR MUSIC,3:36,가요 / R&B/소울,2921728.0,10.40948,15.0,False
2024-04-14,196,블랙핑크,Shut Down,YG Entertainment,2:56,가요 / 랩/힙합,5608852.0,13.66243,5.0,False
2024-04-14,197,#안녕,너의 번호를 누르고 (Prod. 영화처럼),니즈먼트,4:10,가요 / 인디,0.0,19.17727,60.0,False
2024-04-14,198,김나영,봄 내음보다 너를,네버랜드엔터테인먼트,3:37,가요 / 발라드,1749367.0,22.40012,73.0,False
2024-04-14,199,아이브,Either Way,스타쉽엔터테인먼트,2:47,가요 / R&B/소울,5979016.0,42.11188,32.0,False
2024-04-14,200,아이유,내 손을 잡아,더그루브엔터테인먼트,3:15,OST / 드라마,11035461.0,32.79137,49.0,False
2024-04-21,1,아일릿,Magnetic,빌리프랩,2:41,가요 / 댄스,6218964.0,100.0,100.0,False
2024-04-21,2,여자 아이들,나는 아픈 건 딱 질색이니까,큐브엔터테인먼트,2:42,가요 / 댄스,7512071.0,28.06465,5.0,True
2024-04-21,3,투어스,첫 만남은 계획대로 되지 않아,플레디스,2:32,가요 / 전체,2813258.0,36.31867,47.0,False
2024-04-21,4,큐더블유이알,고민중독,타마고 프로덕션,2:56,가요 / 락,7037576.0,85.47535,70.0,False
2024-04-21,5,도영,반딧불 (Little Light),SM Entertainment,3:45,가요 / 락,1611409.0,85.88055,100.0,False
2024-04-21,6,비비,밤양갱,Feel Ghood Music,2:26,가요 / R&B/소울,3090330.0,26.06225,42.0,False
2024-04-21,7,이찬원,하늘 여행,티엔엔터테인먼트 블리스엔터사업부,3:54,가요 / 트로트,2674023.0,100.0,6.0,False
2024-04-21,8,크러쉬,미안해 미워해 사랑해,소리날리,4:04,OST / 드라마,3438281.0,42.7448,30.0,False
2024-04-21,9,이창섭,천상연,TOON STUDIO,4:31,가요 / 발라드,1893349.0,46.64069,73.0,False
2024-04-21,10,아이유,Love wins all,EDAM엔터테인먼트,4:31,가요 / 발라드,10151769.0,29.847,49.0,False
2024-04-21,11,데이식스,한 페이지가 될 수 있게,JYP Entertainment,3:26,가요 / 락,9464944.0,38.73024,40.0,True
2024-04-21,12,데이식스,예뻤어,JYP Entertainment,4:43,가요 / 락,9464944.0,38.73024,40.0,True
2024-04-21,13,르세라핌,EASY,쏘스뮤직,2:45,가요 / 랩/힙합,6849329.0,100.0,90.0,False
2024-04-21,14,베이비몬스터,SHEESH,YG Entertainment,2:50,가요 / 랩/힙합,3340118.0,59.92953,4.0,False
2024-04-21,15,임재현,비의 랩소디,"새벽테잎, IK PRODUCTION",3:55,가요 / 발라드,1674491.0,23.18384,2.0,True
2024-04-21,16,태연,To. X,SM Entertainment,2:50,가요 / R&B/소울,5070289.0,36.08624,47.0,False
