Unnamed: 0,date,Rank,New_Artist,Title,Production,Runtime,Genre,Weekly Views,n_score,g_score,ky_chart_on,Genre_split,KoreanMovies,Dance,Indie,Trot,J-POP,Electronica,Drama,All,Rap,Traditional,OriginalSoundtrack,Jazz,Folk,K-Pop,Hip-Hop,Blues,Crossover,R&B,Classical,Ballad,Soul,Rock,Pop,season_autumn,season_spring,season_summer,season_winter,Previous_Rank,New_Rank
2238,2023-12-10,152,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.4305372351708038,0.8605842135802292,0.04,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.735,False
2255,2023-12-10,172,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.5888593609181004,0.3828196703666438,0.07,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.92,False
2256,2023-12-10,172,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.5888593609181004,0.3828196703666438,0.03,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.92,False
2259,2023-12-10,175,원탑,say yes,MBC,0.4217514559588384,가요/댄스,-1.0118848826377709,0.3181561006750164,0.0,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,False
2260,2023-12-10,175,원탑,say yes,MBC,0.4217514559588384,가요/댄스,-1.0118848826377709,0.3181561006750164,0.0,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,False
2262,2023-12-10,177,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.4156841065378959,0.46,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.785,False
2263,2023-12-10,177,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.4156841065378959,0.36,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.785,False
2338,2023-12-17,62,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.295261261248057,0.0886376988016901,0.05,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.275,False
2339,2023-12-17,62,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.295261261248057,0.0886376988016901,0.05,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.275,False
2381,2023-12-17,112,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.3015322822800917,0.6216146393669392,0.16,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.54,False
2382,2023-12-17,112,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.3015322822800917,0.6216146393669392,0.19,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.54,False
2384,2023-12-17,114,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.2351035597675451,0.65,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.48,False
2385,2023-12-17,114,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.2351035597675451,0.05,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.48,False
2422,2023-12-17,157,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.0496936075113777,0.21,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6900000000000001,False
2423,2023-12-17,157,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.0496936075113777,0.53,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6900000000000001,False
2428,2023-12-17,162,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.469797873952855,0.8991594149610864,0.05,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.755,False
2429,2023-12-17,162,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.469797873952855,0.8991594149610864,0.0,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.755,False
2434,2023-12-17,169,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,-0.297767150401677,0.1507206456155767,0.03,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.75,False
2435,2023-12-17,169,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,-0.297767150401677,0.1507206456155767,0.11,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.75,False
2446,2023-12-17,183,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,0.553082628996063,OST/드라마,-1.0118848826377709,0.3266440827859642,0.32,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0000000000000002,True
2447,2023-12-17,183,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,0.553082628996063,OST/드라마,-1.0118848826377709,0.3266440827859642,0.0,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0000000000000002,True
2458,2023-12-17,194,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.5654050283271678,0.4801037912022869,0.08,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.855,False
2459,2023-12-17,194,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.5654050283271678,0.4801037912022869,0.0,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.855,False
2520,2023-12-24,63,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.3963919610804552,0.130330993851065,0.06,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.305,False
2521,2023-12-24,63,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.3963919610804552,0.130330993851065,0.05,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.305,False
2555,2023-12-24,103,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.3789073270455124,1.0000000000000002,0.26,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.555,False
2556,2023-12-24,103,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.3789073270455124,1.0000000000000002,0.09,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.555,False
2564,2023-12-24,112,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.2924069022374468,0.55,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5650000000000001,False
2565,2023-12-24,112,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.2924069022374468,0.04,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5650000000000001,False
2594,2023-12-24,145,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.4144647782909142,0.7052876864367494,0.07,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.805,False
2595,2023-12-24,145,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.4144647782909142,0.7052876864367494,0.0,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.805,False
2607,2023-12-24,158,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,-0.3160711784412625,0.326136131220386,0.03,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.84,False
2608,2023-12-24,158,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,-0.3160711784412625,0.326136131220386,0.1,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.84,False
2609,2023-12-24,159,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.0532085038261032,0.15,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.78,False
2610,2023-12-24,159,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.0532085038261032,0.55,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.78,False
2617,2023-12-24,166,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,0.553082628996063,OST/드라마,-1.0118848826377709,0.677018108438171,0.39,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.91,False
2618,2023-12-24,166,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,0.553082628996063,OST/드라마,-1.0118848826377709,0.677018108438171,0.0,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.91,False
2638,2023-12-24,190,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.5834649536640342,0.3500520251242744,0.07,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.965,False
2639,2023-12-24,190,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.5834649536640342,0.3500520251242744,0.0,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.965,False
2700,2023-12-31,54,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.4374127640823275,0.1146407224137569,0.06,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31,False
2701,2023-12-31,54,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.4374127640823275,0.1146407224137569,0.09,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31,False
2735,2023-12-31,94,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.3901840844830585,0.4611477295649399,0.15,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.51,False
2736,2023-12-31,94,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.3901840844830585,0.4611477295649399,0.09,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.51,False
2747,2023-12-31,106,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,1.0000000000000002,0.62,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.555,False
2748,2023-12-31,106,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,1.0000000000000002,0.0,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.555,False
2771,2023-12-31,131,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.390240603520331,0.9451246640054518,0.08,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72,False
2772,2023-12-31,131,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.390240603520331,0.9451246640054518,0.04,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72,False
2780,2023-12-31,139,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,-0.3000840262693124,0.1890969436456906,0.04,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.785,False
2781,2023-12-31,139,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,-0.3000840262693124,0.1890969436456906,0.12,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.785,False
2792,2023-12-31,151,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.046217768947,0.0,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.79,False
2793,2023-12-31,151,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.046217768947,0.48,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.79,False
2801,2023-12-31,159,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,0.553082628996063,OST/드라마,-1.0118848826377709,0.3578770295345873,0.37,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8250000000000001,False
2802,2023-12-31,159,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,0.553082628996063,OST/드라마,-1.0118848826377709,0.3578770295345873,0.0,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8250000000000001,False
2816,2023-12-31,177,포지션,i love you,신나라뮤직,3.2059723243479987,가요/발라드,-1.0118848826377709,0.7562928913589096,0.66,1,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0000000000000002,True
2817,2023-12-31,177,포지션,i love you,신나라뮤직,3.2059723243479987,가요/발라드,-1.0118848826377709,0.7562928913589096,0.01,1,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0000000000000002,True
2820,2023-12-31,180,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-1.0118848826377709,0.2420640725827545,0.09,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.945,False
2821,2023-12-31,180,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-1.0118848826377709,0.2420640725827545,0.04,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.945,False
2892,2024-01-07,56,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.31174816777052,0.0840923405542646,0.05,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.265,False
2893,2024-01-07,56,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.31174816777052,0.0840923405542646,0.09,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.265,False
2899,2024-01-07,62,안세하,i love you,방구석 캐스팅,2.73318010141399,가요/발라드,-1.0118848826377709,0.0673983150546743,0.81,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.88,False
2900,2024-01-07,62,안세하,i love you,방구석 캐스팅,2.73318010141399,가요/발라드,-1.0118848826377709,0.0673983150546743,0.07,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.88,False
2926,2024-01-07,92,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.4140583787130777,0.371373038565462,0.14,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.465,False
2927,2024-01-07,92,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.4140583787130777,0.371373038565462,0.07,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.465,False
2937,2024-01-07,102,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.491474114802275,0.67,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.525,False
2938,2024-01-07,102,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.491474114802275,0.05,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.525,False
2958,2024-01-07,123,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.3754172700406993,0.9598000363668824,0.06,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.65,False
2959,2024-01-07,123,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.3754172700406993,0.9598000363668824,0.06,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.65,False
2973,2024-01-07,139,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,-0.3581844066568089,0.1868759733688394,0.03,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6900000000000001,False
2974,2024-01-07,139,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,-0.3581844066568089,0.1868759733688394,0.12,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6900000000000001,False
2978,2024-01-07,143,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,0.553082628996063,OST/드라마,-1.0118848826377709,0.3245425950872981,0.33,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,False
2979,2024-01-07,143,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,0.553082628996063,OST/드라마,-1.0118848826377709,0.3245425950872981,0.0,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,False
2983,2024-01-07,147,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.0456514817697197,0.16,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.75,False
2984,2024-01-07,147,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.0456514817697197,0.45,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.75,False
3006,2024-01-07,172,포지션,i love you,신나라뮤직,3.2059723243479987,가요/발라드,-1.0118848826377709,0.9579581973633308,0.81,1,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.88,False
3007,2024-01-07,172,포지션,i love you,신나라뮤직,3.2059723243479987,가요/발라드,-1.0118848826377709,0.9579581973633308,0.07,1,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.88,False
3017,2024-01-07,182,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-1.0118848826377709,0.2247307650871103,0.07,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.895,False
3018,2024-01-07,182,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-1.0118848826377709,0.2247307650871103,0.0,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.895,False
3081,2024-01-14,48,안세하,i love you,방구석 캐스팅,2.73318010141399,가요/발라드,-1.0118848826377709,0.0337718009267631,0.71,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.305,False
3082,2024-01-14,48,안세하,i love you,방구석 캐스팅,2.73318010141399,가요/발라드,-1.0118848826377709,0.0337718009267631,0.03,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.305,False
3090,2024-01-14,57,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.026229635632848,0.0777812506934256,0.03,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.275,False
3091,2024-01-14,57,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.026229635632848,0.0777812506934256,0.07,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.275,False
3121,2024-01-14,91,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,kanverse,0.2116215790992792,가요/발라드,-1.0118848826377709,1.0000000000000002,0.39,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.71,False
3122,2024-01-14,91,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,kanverse,0.2116215790992792,가요/발라드,-1.0118848826377709,1.0000000000000002,0.01,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.71,False
3125,2024-01-14,94,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,-0.0097666449770035,0.3100785763620687,0.11,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.455,False
3126,2024-01-14,94,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,-0.0097666449770035,0.3100785763620687,0.07,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.455,False
3142,2024-01-14,110,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.4140218930237336,0.66,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.505,False
3143,2024-01-14,110,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.4140218930237336,0.03,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.505,False
3150,2024-01-14,117,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,0.553082628996063,OST/드라마,-1.0118848826377709,0.5562532512564999,0.39,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.71,False
3151,2024-01-14,117,거미,기억해줘요 내 모든 날과 그때를,Beyond Music,0.553082628996063,OST/드라마,-1.0118848826377709,0.5562532512564999,0.01,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.71,False
3160,2024-01-14,126,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.4246325745252475,0.6681276005659257,0.05,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61,False
