date,Rank,Title,Artist,Production
2023-10-01,180,Happiness,"허용별 (허각, 신용재, 임한별)",플렉스엠
2023-10-01,181,늦은 밤 너의 집 앞 골목길에서,노을,씨제스엔터테인먼트
2023-10-01,182,"10,000 Hours","Dan + Shay, Justin Bieber",Warner Music
2023-10-01,183,Thirsty,aespa,SM Entertainment
2023-10-01,184,연애편지,임영웅,물고기뮤직
2023-10-01,185,yours,데이먼스 이어 (Damons Year),Akashic Records
2023-10-01,186,보금자리,임영웅,물고기뮤직
2023-10-01,187,Give Love,AKMU (악뮤),YG Entertainment
2023-10-01,188,All For You,"정은지, 서인국","젤리피쉬엔터테인먼트, 에이큐브엔터테인먼트"
2023-10-01,189,Square (2017),백예린,블루바이닐
2023-10-01,190,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc"
2023-10-01,191,Shape of You,Ed Sheeran,Atlantic Records UK
2023-10-01,192,이럴거면,거미,Studio Beyond
2023-10-01,193,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,뷰티플노이즈
2023-10-01,194,BETELGEUSE,Yuuri,Sony Music Labels Inc.
2023-10-01,195,Love Me Like This,NMIXX,JYP Entertainment
2023-10-01,196,괜찮아도 괜찮아 (That`s okay),디오 (D.O.),SM Entertainment
2023-10-01,197,200%,AKMU (악뮤),YG Entertainment
2023-10-01,198,One Call Away,Charlie Puth,Artist Partners
2023-10-01,199,바람이 분다 (Love Effect),온앤오프 (ONF),WM엔터테인먼트
2023-10-01,200,INVU,태연 (TAEYEON),SM Entertainment
2023-10-08,1,Do or Die,임영웅,물고기뮤직
2023-10-08,2,Love Lee,AKMU (악뮤),YG Entertainment
2023-10-08,3,후라이의 꿈,AKMU (악뮤),YG Entertainment
2023-10-08,4,You & Me,제니 (JENNIE),YG Entertainment
2023-10-08,5,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오 (Dynamic Duo), 이영지",Stone Music Entertainment
2023-10-08,6,Either Way,IVE (아이브),스타쉽엔터테인먼트
2023-10-08,7,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC
2023-10-08,8,Super Shy,NewJeans,ADOR
2023-10-08,9,Fact Check (불가사의; 不可思議),NCT 127,SM Entertainment
2023-10-08,10,ETA,NewJeans,ADOR
2023-10-08,11,Fast Forward,전소미,The Black Label
2023-10-08,12,헤어지자 말해요,박재정,로맨틱팩토리
2023-10-08,13,I Love My Body,화사(Hwa Sa),피네이션
2023-10-08,14,사막에서 꽃을 피우듯,우디(Woody),메이저나인
2023-10-08,15,I AM,IVE (아이브),스타쉽엔터테인먼트
2023-10-08,16,Bubble,STAYC(스테이씨),하이업엔터테인먼트
2023-10-08,17,Get A Guitar,RIIZE,SM Entertainment
2023-10-08,18,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트
2023-10-08,19,Off The Record,IVE (아이브),스타쉽엔터테인먼트
2023-10-08,20,Hype boy,NewJeans,ADOR
2023-10-08,21,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직
2023-10-08,22,Ditto,NewJeans,ADOR
2023-10-08,23,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records
2023-10-08,24,Spicy,aespa,SM Entertainment
2023-10-08,25,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO
2023-10-08,26,3D (feat. Jack Harlow),정국,BIGHIT MUSIC
2023-10-08,27,Kitsch,IVE (아이브),스타쉽엔터테인먼트
2023-10-08,28,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment
2023-10-08,29,사건의 지평선,윤하,C9엔터테인먼트
2023-10-08,30,New Jeans,NewJeans,ADOR
2023-10-08,31,사랑은 늘 도망가,임영웅,모스트콘텐츠
2023-10-08,32,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직
2023-10-08,33,너의 모든 순간,성시경,SBS 콘텐츠허브
2023-10-08,34,Summer (Feat. BE`O (비오)),Paul Blanco,Ambition Musik
2023-10-08,35,After LIKE,IVE (아이브),스타쉽엔터테인먼트
2023-10-08,36,OMG,NewJeans,ADOR
2023-10-08,37,주저하는 연인들을 위해,잔나비,페포니 뮤직
2023-10-08,38,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트
2023-10-08,39,Attention,NewJeans,ADOR
2023-10-08,40,Vancouver 2,BIG Naughty (서동현),H1GHR MUSIC
2023-10-08,41,심(心),DK,방구석 캐스팅
2023-10-08,42,Still With You,정국,BIGHIT MUSIC
2023-10-08,43,I WANT,IVE (아이브),스타쉽엔터테인먼트
2023-10-08,44,나에게 그대만이,탑현,레이벡스
2023-10-08,45,CAKE,ITZY (있지),JYP Entertainment
2023-10-08,46,사랑인가 봐,멜로망스(Melomance),플렉스엠
2023-10-08,47,Dangerously,Charlie Puth,Artist Partners
2023-10-08,48,취중고백,김민석,프로젝트 리본
2023-10-08,49,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,GLG
2023-10-08,50,손오공,세븐틴,플레디스
2023-10-08,51,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트
2023-10-08,52,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우
2023-10-08,53,사랑하지 않아서 그랬어,임한별,플렉스엠
2023-10-08,54,꽃,지수 (JISOO),YG Entertainment
2023-10-08,55,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment
2023-10-08,56,Stay,"The Kid LAROI, Justin Bieber",Columbia
2023-10-08,57,물론,허각,니즈뮤직
2023-10-08,58,Baggy Jeans,NCT U,SM Entertainment
2023-10-08,59,모래 알갱이,임영웅,물고기뮤직
2023-10-08,60,Somebody,디오 (D.O.),SM Entertainment
2023-10-08,61,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records
2023-10-08,62,해요 (2022),#안녕,일팔 프로젝트
2023-10-08,63,Cool With You,NewJeans,ADOR
2023-10-08,64,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직
2023-10-08,65,KIDDING,이세계 아이돌,J Major
2023-10-08,66,Love Me Again,V,BIGHIT MUSIC
2023-10-08,67,Slow Dancing,V,BIGHIT MUSIC
2023-10-08,68,Chili,화사(Hwa Sa),Stone Music Entertainment
2023-10-08,69,Better Things,aespa,SM Entertainment
2023-10-08,70,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스
2023-10-08,71,우리들의 블루스,임영웅,물고기뮤직
2023-10-08,72,사실말야내가말야그게그러니까말이야,케이시 (Kassy),넥스타엔터테인먼트
2023-10-08,73,민들레 (single ver.),우효 (OOHYO),문화인
2023-10-08,74,Click Like (Prod. Crush) (Feat. Paul Blanco),크러쉬 (CRUSH),Stone Music Entertainment
2023-10-08,75,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment
2023-10-08,76,Rewrite The Stars,"Zac Efron, Zendaya",Atlantic Records
2023-10-08,77,미친 사랑의 노래,"김연지, DK",방구석 캐스팅
2023-10-08,78,Dynamite,방탄소년단,BIGHIT MUSIC
2023-10-08,79,가을 타나 봐,바이브 (Vibe),메이저나인
2023-10-08,80,Baddie,IVE (아이브),스타쉽엔터테인먼트
2023-10-08,81,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이"
2023-10-08,82,그중에 그대를 만나,김호중,캔버스뮤직
2023-10-08,83,Candy,NCT DREAM,SM Entertainment
2023-10-08,84,다시 만날 수 있을까,임영웅,물고기뮤직
2023-10-08,85,밤 (Night),dori,dori
2023-10-08,86,Like Crazy,지민,BIGHIT MUSIC
2023-10-08,87,Chasing That Feeling,투모로우바이투게더,BIGHIT MUSIC
2023-10-08,88,That`s Hilarious,Charlie Puth,Atlantic Records UK
2023-10-08,89,사랑..그게 뭔데,지아 (Zia),니즈뮤직
2023-10-08,90,이제 우리 꿈에서만 만나,Yyeon,Yyeon
2023-10-08,91,Paint The Town Red,Doja Cat,Kemosabe Records/RCA Records
2023-10-08,92,Cupid,FIFTY FIFTY,ATTRAKT
2023-10-08,93,잠깐 시간 될까,이무진,"BIGPLANETMADE, SWING ENTERTAINMENT"
2023-10-08,94,봄날,방탄소년단,BIGHIT MUSIC
2023-10-08,95,사랑의 바보,제이세라 (J-Cera),"투플원 엔터테인먼트, 제나두엔터테인먼트"
2023-10-08,96,AEAO,"다이나믹 듀오 (Dynamic Duo), DJ Premier",아메바컬쳐
2023-10-08,97,너 밖엔 없더라,케이시 (Kassy),넥스타엔터테인먼트
2023-10-08,98,Dreamers (Feat. FIFA Sound),"정국, 방탄소년단",Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC
2023-10-08,99,그라데이션,10cm,매직스트로베리사운드
2023-10-08,100,Butter,방탄소년단,BIGHIT MUSIC
2023-10-08,101,GODS,"NewJeans, League of Legends",라이엇 게임즈
2023-10-08,102,폼미쳤다,영탁,탁스튜디오
2023-10-08,103,Monologue,테이 (Tei),방구석 캐스팅
2023-10-08,104,거리에서 (Feat. ASH ISLAND),릴러말즈 (Leellamarz),Ambition Musik
2023-10-08,105,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records
2023-10-08,106,사람 Pt.2 (feat. 아이유),Agust D,BIGHIT MUSIC
2023-10-08,107,무지개,임영웅,물고기뮤직
2023-10-08,108,달빛에 그려지는,미연 ((여자)아이들),도너츠컬쳐
2023-10-08,109,TOMBOY,(여자)아이들,큐브엔터테인먼트
2023-10-08,110,빛이 나는 너에게,던 (DAWN),AT AREA
2023-10-08,111,Underwater,권은비,울림 엔터테인먼트
2023-10-08,112,가을밤에 든 생각,잔나비,페포니 뮤직
2023-10-08,113,Memories,RIIZE,SM Entertainment
2023-10-08,114,ASAP,NewJeans,ADOR
2023-10-08,115,That`s Not How This Works (feat. Dan + Shay),Charlie Puth,Atlantic Records
2023-10-08,116,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M"
2023-10-08,117,아버지,임영웅,물고기뮤직
2023-10-08,118,London Boy,임영웅,물고기뮤직
2023-10-08,119,Rainy Days,V,BIGHIT MUSIC
2023-10-08,120,첫 키스에 내 심장은 120BPM,경서,꿈의엔진
2023-10-08,121,Right Now (Feat. Crush),쿠기 (Coogie),AOMG
2023-10-08,122,희재,성시경,씨에스해피엔터테인먼트
2023-10-08,123,Polaroid,임영웅,물고기뮤직
2023-10-08,124,첫사랑,백아,Baek A
2023-10-08,125,DINOSAUR,AKMU (악뮤),YG Entertainment
2023-10-08,126,숲,최유리,쇼파르엔터테인먼트
2023-10-08,127,ELEVEN,IVE (아이브),스타쉽엔터테인먼트
2023-10-08,128,Trip (Feat. Hannah),릴러말즈 (Leellamarz),STRAD
2023-10-08,129,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC
2023-10-08,130,후디에 반바지,이효리,안테나뮤직
2023-10-08,131,인생찬가,임영웅,물고기뮤직
2023-10-08,132,나의 X에게,경서,꿈의엔진
2023-10-08,133,예뻤어,DAY6,JYP Entertainment
2023-10-08,134,Shut Down,BLACKPINK,YG Entertainment
2023-10-08,135,Off My Face,Justin Bieber,RBMG/Def Jam
2023-10-08,136,무중력 (Space),NCT 127,SM Entertainment
2023-10-08,137,한 페이지가 될 수 있게,DAY6,JYP Entertainment
2023-10-08,138,Nxde,(여자)아이들,큐브엔터테인먼트
2023-10-08,139,뭣 같아,BOYNEXTDOOR,KOZ 엔터테인먼트
2023-10-08,140,여름이 들려 (Summer Comes),오마이걸 (OH MY GIRL),WM엔터테인먼트
2023-10-08,141,アイドル,YOASOBI,YOASOBI
2023-10-08,142,그리워하다,비투비 (BTOB),큐브엔터테인먼트
2023-10-08,143,Heaven(2023),임재현,캔버스뮤직
2023-10-08,144,When I Get Old,"Christopher, 청하",Parlophone Denmark
2023-10-08,145,A bientot,임영웅,물고기뮤직
2023-10-08,146,내가 아니라도,주호,IN A MILLION
2023-10-08,147,NIGHT DANCER,imase,Universal Music
2023-10-08,148,오랜 날 오랜 밤,AKMU (악뮤),YG Entertainment
2023-10-08,149,선물,멜로망스(Melomance),"민트페이퍼, 광합성"
2023-10-08,150,연애편지,임영웅,물고기뮤직
2023-10-08,151,Angel Eyes,NCT 127,SM Entertainment
2023-10-08,152,밤하늘의 별을(2020),경서,꿈의엔진
2023-10-08,153,거리에서,성시경,제로원인터랙티브
2023-10-08,154,Pink Venom,BLACKPINK,YG Entertainment
2023-10-08,155,Vancouver,BIG Naughty (서동현),H1GHR MUSIC
2023-10-08,156,2002,Anne-Marie,Atlantic Records UK
2023-10-08,157,ISTJ,NCT DREAM,SM Entertainment
2023-10-08,158,혼자 왔어요,"DK, 김연지","복학가왕, TOON STUDIO"
2023-10-08,159,FEARLESS,LE SSERAFIM (르세라핌),쏘스뮤직
2023-10-08,160,Allergy,(여자)아이들,큐브엔터테인먼트
2023-10-08,161,I`m Not The Only One,Sam Smith,Capitol Records
2023-10-08,162,오르트구름,윤하,C9엔터테인먼트
2023-10-08,163,어른,Sondia,Stone Music Entertainment
2023-10-08,164,Cookie,NewJeans,ADOR
2023-10-08,165,Take Two,방탄소년단,BIGHIT MUSIC
2023-10-08,166,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),Stone Music Entertainment
2023-10-08,167,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스"
2023-10-08,168,Boat,죠지,크래프트앤준
2023-10-08,169,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),MBC
2023-10-08,170,Bye bye my blue,백예린,JYP Entertainment
2023-10-08,171,Next Level,aespa,SM Entertainment
2023-10-08,172,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,페포니 뮤직
2023-10-08,173,Seven (feat. Latto) - Explicit Ver.,정국,BIGHIT MUSIC
2023-10-08,174,늦은 밤 너의 집 앞 골목길에서,노을,씨제스엔터테인먼트
2023-10-08,175,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),H1GHR MUSIC
2023-10-08,176,Say I Love You,우디(Woody),메이저나인
2023-10-08,177,가을 아침,아이유 (IU),"페이브엔터테인먼트,카카오 M"
2023-10-08,178,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records
2023-10-08,179,Permission to Dance,방탄소년단,BIGHIT MUSIC
2023-10-08,180,"10,000 Hours","Dan + Shay, Justin Bieber",Warner Music
2023-10-08,181,yours,데이먼스 이어 (Damons Year),Akashic Records
2023-10-08,182,All For You,"정은지, 서인국","젤리피쉬엔터테인먼트, 에이큐브엔터테인먼트"
2023-10-08,183,In Bloom,ZEROBASEONE (제로베이스원),WAKEONE
2023-10-08,184,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc"
2023-10-08,185,BETELGEUSE,Yuuri,Sony Music Labels Inc.
2023-10-08,186,네 옆에 그 사람은 내가 아닌 다른사람,"TOIL, Kid Wine",Kitowine records
2023-10-08,187,트월ㅋ (Prod. Czaer),"미연 ((여자)아이들), 우기 ((여자)아이들)",Stone Music Entertainment
2023-10-08,188,Happiness,"허용별 (허각, 신용재, 임한별)",플렉스엠
2023-10-08,189,Parade (행진),NCT 127,SM Entertainment
2023-10-08,190,Shape of You,Ed Sheeran,Atlantic Records UK
2023-10-08,191,Square (2017),백예린,블루바이닐
2023-10-08,192,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, 정국, 방탄소년단",Atlantic Records
2023-10-08,193,One Call Away,Charlie Puth,Artist Partners
2023-10-08,194,Sugarcoat (NATTY Solo),KISS OF LIFE,S2 ENTERTAINMENT INC.
2023-10-08,195,I Want That,(여자)아이들,CUBE ENTERTAINMENT/88rising Music
2023-10-08,196,괜찮아도 괜찮아 (That`s okay),디오 (D.O.),SM Entertainment
2023-10-08,197,"잘 지내자, 우리",최유리,쇼파르엔터테인먼트
2023-10-08,198,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,뷰티플노이즈
2023-10-08,199,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),MAKTUB Company
2023-10-08,200,그때가 좋았어,케이시 (Kassy),넥스타엔터테인먼트
2023-10-15,1,Love Lee,AKMU (악뮤),YG Entertainment
2023-10-15,2,Do or Die,임영웅,물고기뮤직
2023-10-15,3,Either Way,IVE (아이브),스타쉽엔터테인먼트
2023-10-15,4,후라이의 꿈,AKMU (악뮤),YG Entertainment
2023-10-15,5,You & Me,제니 (JENNIE),YG Entertainment
2023-10-15,6,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오 (Dynamic Duo), 이영지",Stone Music Entertainment
2023-10-15,7,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC
2023-10-15,8,ETA,NewJeans,ADOR
2023-10-15,9,Baddie,IVE (아이브),스타쉽엔터테인먼트
2023-10-15,10,Super Shy,NewJeans,ADOR
2023-10-15,11,헤어지자 말해요,박재정,로맨틱팩토리
2023-10-15,12,Fast Forward,전소미,The Black Label
2023-10-15,13,I Love My Body,화사(Hwa Sa),피네이션
2023-10-15,14,Off The Record,IVE (아이브),스타쉽엔터테인먼트
2023-10-15,15,사막에서 꽃을 피우듯,우디(Woody),메이저나인
2023-10-15,16,I AM,IVE (아이브),스타쉽엔터테인먼트
2023-10-15,17,Get A Guitar,RIIZE,SM Entertainment
2023-10-15,18,Bubble,STAYC(스테이씨),하이업엔터테인먼트
2023-10-15,19,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트
2023-10-15,20,Hype boy,NewJeans,ADOR
2023-10-15,21,Ditto,NewJeans,ADOR
2023-10-15,22,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직
2023-10-15,23,Spicy,aespa,SM Entertainment
2023-10-15,24,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records
2023-10-15,25,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO
2023-10-15,26,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment
2023-10-15,27,잠시라도 우리,"성시경, 나얼",에스케이재원
2023-10-15,28,Kitsch,IVE (아이브),스타쉽엔터테인먼트
2023-10-15,29,3D (feat. Jack Harlow),정국,BIGHIT MUSIC
2023-10-15,30,사건의 지평선,윤하,C9엔터테인먼트
2023-10-15,31,너의 모든 순간,성시경,SBS 콘텐츠허브
2023-10-15,32,사랑은 늘 도망가,임영웅,모스트콘텐츠
2023-10-15,33,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직
2023-10-15,34,Chili,화사(Hwa Sa),Stone Music Entertainment
2023-10-15,35,After LIKE,IVE (아이브),스타쉽엔터테인먼트
2023-10-15,36,주저하는 연인들을 위해,잔나비,페포니 뮤직
2023-10-15,37,Summer (Feat. BE`O (비오)),Paul Blanco,Ambition Musik
2023-10-15,38,OMG,NewJeans,ADOR
2023-10-15,39,New Jeans,NewJeans,ADOR
2023-10-15,40,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트
2023-10-15,41,Attention,NewJeans,ADOR
2023-10-15,42,심(心),DK,방구석 캐스팅
2023-10-15,43,사랑인가 봐,멜로망스(Melomance),플렉스엠
2023-10-15,44,Dangerously,Charlie Puth,Artist Partners
2023-10-15,45,Fact Check (불가사의; 不可思議),NCT 127,SM Entertainment
2023-10-15,46,나에게 그대만이,탑현,레이벡스
2023-10-15,47,Vancouver 2,BIG Naughty (서동현),H1GHR MUSIC
2023-10-15,48,I WANT,IVE (아이브),스타쉽엔터테인먼트
2023-10-15,49,CAKE,ITZY (있지),JYP Entertainment
2023-10-15,50,취중고백,김민석,프로젝트 리본
2023-10-15,51,Still With You,정국,BIGHIT MUSIC
2023-10-15,52,Chasing That Feeling,투모로우바이투게더,BIGHIT MUSIC
2023-10-15,53,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우
2023-10-15,54,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment
2023-10-15,55,사랑하지 않아서 그랬어,임한별,플렉스엠
2023-10-15,56,손오공,세븐틴,플레디스
2023-10-15,57,Baggy Jeans,NCT U,SM Entertainment
2023-10-15,58,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,GLG
2023-10-15,59,Stay,"The Kid LAROI, Justin Bieber",Columbia
2023-10-15,60,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트
2023-10-15,61,물론,허각,니즈뮤직
2023-10-15,62,꽃,지수 (JISOO),YG Entertainment
2023-10-15,63,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records
2023-10-15,64,해요 (2022),#안녕,일팔 프로젝트
2023-10-15,65,모래 알갱이,임영웅,물고기뮤직
2023-10-15,66,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직
2023-10-15,67,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스
2023-10-15,68,Somebody,디오 (D.O.),SM Entertainment
2023-10-15,69,Cool With You,NewJeans,ADOR
2023-10-15,70,우리들의 블루스,임영웅,물고기뮤직
2023-10-15,71,Better Things,aespa,SM Entertainment
2023-10-15,72,KIDDING,이세계 아이돌,J Major
2023-10-15,73,사실말야내가말야그게그러니까말이야,케이시 (Kassy),넥스타엔터테인먼트
2023-10-15,74,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment
2023-10-15,75,민들레 (single ver.),우효 (OOHYO),문화인
2023-10-15,76,Rewrite The Stars,"Zac Efron, Zendaya",Atlantic Records
2023-10-15,77,Love Me Again,V,BIGHIT MUSIC
2023-10-15,78,가을 타나 봐,바이브 (Vibe),메이저나인
2023-10-15,79,Dynamite,방탄소년단,BIGHIT MUSIC
2023-10-15,80,미친 사랑의 노래,"김연지, DK",방구석 캐스팅
2023-10-15,81,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이"
2023-10-15,82,Right Now (Feat. Crush),쿠기 (Coogie),AOMG
2023-10-15,83,다시 만날 수 있을까,임영웅,물고기뮤직
2023-10-15,84,Slow Dancing,V,BIGHIT MUSIC
2023-10-15,85,That`s Hilarious,Charlie Puth,Atlantic Records UK
2023-10-15,86,Candy,NCT DREAM,SM Entertainment
2023-10-15,87,Click Like (Prod. Crush) (Feat. Paul Blanco),크러쉬 (CRUSH),Stone Music Entertainment
2023-10-15,88,사랑..그게 뭔데,지아 (Zia),니즈뮤직
2023-10-15,89,Like Crazy,지민,BIGHIT MUSIC
2023-10-15,90,밤 (Night),dori,dori
2023-10-15,91,봄날,방탄소년단,BIGHIT MUSIC
2023-10-15,92,이제 우리 꿈에서만 만나,Yyeon,Yyeon
