,date,Rank,New_Artist,Title,Production,Runtime,Genre,Weekly Views,n_score,g_score,ky_chart_on,Genre_split,J-POP,Soul,Trot,Pop,OriginalSoundtrack,Hip-Hop,Rap,Drama,Electronica,Rock,KoreanMovies,R&B,Ballad,Classical,Indie,All,Crossover,Jazz,Blues,K-Pop,Folk,Dance,Traditional,season_autumn,season_spring,season_summer,season_winter
4980,2024-03-17,196,이지,응급실,엠디엠이엔티,-5.450117358340121,OST/드라마,-1.011885148233292,0.0035993195822635136,0.009500000000000001,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4981,2024-03-17,197,스탠딩 에그,오래된 노래,BORN,-5.417001434478361,가요/발라드,-1.011885148233292,0.0011561338717186887,0.0,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4982,2024-03-17,197,스탠딩 에그,오래된 노래,BORN,-5.417001434478361,가요/발라드,-1.011885148233292,0.0011561338717186887,0.0,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4983,2024-03-17,198,산들,취기를 빌려 (취향저격 그녀 X 산들),TOON STUDIO,-5.448047613098761,가요/인디,-1.011885148233292,-0.002938746958031262,0.0001,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4984,2024-03-17,199,고요,Return,UNITED PALETTE,-5.462535829788281,가요/인디,-1.011885148233292,0.0020896252001955332,0.0005,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4985,2024-03-17,200,유우리,BETELGEUSE,Sony Music Labels Inc.,-5.446667782937854,J-POP/락,-1.011885051974101,-0.002512590503188362,0.0001,0,"['J-POP', 'Rock']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4986,2024-03-24,1,여자 아이들,나는 아픈 건 딱 질색이니까,큐브엔터테인먼트,-5.493582008408681,가요/댄스,-1.0118844951337638,-7.25174665345326e-06,0.0007000000000000001,1,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4987,2024-03-24,2,비비,밤양갱,Feel Ghood Music,-5.5046206496959345,가요/R&B/소울,-1.0118849268437113,0.0001959130638838156,0.0049,0,"['K-Pop', 'R&B', 'Soul']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4988,2024-03-24,3,엔시티 드림,Smoothie,SM Entertainment,-5.475644216316894,가요/댄스,-1.0118849321611998,0.005985273922846989,0.0006,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4989,2024-03-24,4,투어스,첫 만남은 계획대로 되지 않아,플레디스,-5.500481159213214,가요/전체,-1.0118849125714933,0.0015092414439228808,0.005600000000000001,0,"['K-Pop', 'All']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4990,2024-03-24,5,르세라핌,EASY,쏘스뮤직,-5.491512263167321,가요/랩/힙합,-1.0118845023379741,-0.0025369125752631814,0.0025,0,"['K-Pop', 'Rap', 'Hip-Hop']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4991,2024-03-24,6,아이유,Love wins all,EDAM엔터테인먼트,-5.418381264639267,가요/발라드,-1.011884361978778,-0.0006467762654311709,0.0061,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4992,2024-03-24,7,태연,To. X,SM Entertainment,-5.488062687765054,가요/R&B/소울,-1.011884756208437,0.0014347952972579925,0.0051,0,"['K-Pop', 'R&B', 'Soul']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4993,2024-03-24,8,임재현,비의 랩소디,"새벽테잎, IK PRODUCTION",-5.443218207535588,가요/발라드,-1.0118850286622765,-4.0002768600509546e-05,0.0002,1,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4994,2024-03-24,9,르세라핌,Smart,쏘스뮤직,-5.490822348086868,가요/R&B/소울,-1.0118845023379741,-0.0025369125752631814,0.0025,0,"['K-Pop', 'R&B', 'Soul']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4995,2024-03-24,10,이창섭,천상연,TOON STUDIO,-5.418381264639267,가요/발라드,-1.0118850454242427,0.0003431600939446692,0.0041,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4996,2024-03-24,11,르세라핌,Perfect Night,쏘스뮤직,-5.4956517536500415,가요/댄스,-1.0118845023379741,-0.0025369125752631814,0.0025,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4997,2024-03-24,12,너드커넥션,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),TOON STUDIO,-5.432179566248334,가요/발라드,-1.0118850153528476,0.0009726466921533327,0.008,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4998,2024-03-24,13,데이식스,한 페이지가 될 수 있게,JYP Entertainment,-5.463225744868734,가요/락,-1.0118845191478902,0.0037163913548700217,0.0064,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4999,2024-03-24,14,데이식스,예뻤어,JYP Entertainment,-5.410102283673828,가요/락,-1.0118845191478902,0.0037163913548700217,0.0064,1,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5000,2024-03-24,15,아이유,홀씨,EDAM엔터테인먼트,-5.473574471075534,가요/랩/힙합,-1.011884361978778,-0.0006467762654311709,0.0061,0,"['K-Pop', 'Rap', 'Hip-Hop']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5001,2024-03-24,16,라이즈,Love 119,SM Entertainment,-5.485303027443241,가요/댄스,-1.0118849959512206,-0.002309137368328229,0.0038,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5002,2024-03-24,17,박재정,헤어지자 말해요,로맨틱팩토리,-5.437008971811508,가요/발라드,-1.011885148233292,-0.0024346471639500023,0.0008,1,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5003,2024-03-24,18,에스파,Drama,SM Entertainment,-5.457016509144655,가요/댄스,-1.0118848346841067,-0.0019847483100590185,0.0012,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5004,2024-03-24,19,이무진,에피소드,BIGPLANETMADE,-5.463915659949188,가요/락,-1.0118850005952047,-0.0007421904456318381,0.0029,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5005,2024-03-24,20,범진,인사,JMG (더블엑스엔터테인먼트),-5.456326594064201,가요/인디,-1.011885148233292,-0.0009550131128580226,0.0007000000000000001,1,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5006,2024-03-24,21,아일릿,Magnetic,빌리프랩,-5.494271923489134,가요/댄스,-1.0118850373999908,0.001997089222588483,0.0073,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5007,2024-03-24,22,아이브,I AM,스타쉽엔터테인먼트,-5.4784038766387075,가요/댄스,-1.011884705814169,-0.0009019574049431755,0.0028000000000000004,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5008,2024-03-24,23,비비지,MANIAC,BIGPLANETMADE,-5.470124895673268,가요/댄스,-1.0118850120862544,0.00011969967058263458,0.0018,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5009,2024-03-24,24,데이식스,Welcome to the Show,JYP Entertainment,-5.455636678983748,가요/락,-1.0118845191478902,0.0037163913548700217,0.0064,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5010,2024-03-24,25,여자 아이들,Super Lady,큐브엔터테인먼트,-5.500481159213214,가요/댄스,-1.0118844951337638,-7.25174665345326e-06,0.0007000000000000001,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5011,2024-03-24,26,태연,꿈,모스트콘텐츠,-5.440458547213774,OST/드라마,-1.011884756208437,0.0014347952972579925,0.0051,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5012,2024-03-24,27,성시경,너의 모든 순간,SBS 콘텐츠허브,-5.437698886891961,OST/드라마,-1.011884920829639,-0.0013532464659713212,0.0011,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5013,2024-03-24,28,여자 아이들,Wife,큐브엔터테인먼트,-5.521868526707268,가요/댄스,-1.0118844951337638,-7.25174665345326e-06,0.0007000000000000001,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5014,2024-03-24,29,뉴진스,Hype boy,ADOR,-5.483233282201882,가요/댄스,-1.011884755679196,-0.0033954153847475135,0.0005,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5015,2024-03-24,30,정국,Seven (feat. Latto) - Clean Ver.,BIGHIT MUSIC,-5.4784038766387075,가요/댄스,-1.01188492974503,-0.002436842864562576,0.0015,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5016,2024-03-24,31,악뮤,Love Lee,YG Entertainment,-5.481163536960521,가요/댄스,-1.0118848397909184,-0.002322772286044052,0.002,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5017,2024-03-24,32,아이유,Shopper,EDAM엔터테인먼트,-5.456326594064201,가요/락,-1.011884361978778,-0.0006467762654311709,0.0061,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5018,2024-03-24,33,라이즈,Get A Guitar,SM Entertainment,-5.494961838569588,가요/댄스,-1.0118849959512206,-0.002309137368328229,0.0038,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5019,2024-03-24,34,우디,사막에서 꽃을 피우듯,메이저나인,-5.426660245604707,가요/발라드,-1.011885148233292,-0.00190120079281088,0.0049,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5020,2024-03-24,35,뉴진스,Super Shy,ADOR,-5.498411413971855,가요/댄스,-1.011884755679196,-0.0033954153847475135,0.0005,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5021,2024-03-24,36,뉴진스,ETA,ADOR,-5.5011710742936675,가요/댄스,-1.011884755679196,-0.0033954153847475135,0.0005,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5022,2024-03-24,37,멜로망스,사랑인가 봐,플렉스엠,-5.477713961558255,OST/드라마,-1.0118849849176939,0.0010969860523246007,0.0007000000000000001,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5023,2024-03-24,38,임영웅,사랑은 늘 도망가,모스트콘텐츠,-5.437698886891961,OST/드라마,-1.0118848425026419,-0.0001493422070938679,0.0033000000000000004,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5024,2024-03-24,39,뉴진스,Ditto,ADOR,-5.477024046477801,가요/댄스,-1.011884755679196,-0.0033954153847475135,0.0005,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5025,2024-03-24,40,아이브,Baddie,스타쉽엔터테인먼트,-5.499101329052308,가요/댄스,-1.011884705814169,-0.0009019574049431755,0.0028000000000000004,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5026,2024-03-24,41,여자 아이들,퀸카 (Queencard),큐브엔터테인먼트,-5.494271923489134,가요/댄스,-1.0118844951337638,-7.25174665345326e-06,0.0007000000000000001,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5027,2024-03-24,42,잔나비,주저하는 연인들을 위해,페포니 뮤직,-5.422520755121988,가요/인디,-1.0118849826566727,-0.0033249896485706607,0.0014000000000000002,1,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5028,2024-03-24,43,악뮤,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",YG Entertainment,-5.405272878110654,가요/발라드,-1.0118848397909184,-0.002322772286044052,0.002,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5029,2024-03-24,44,윤하,사건의 지평선,C9엔터테인먼트,-5.397683812225667,가요/락,-1.0118849080020522,-0.00209737525070922,0.0009,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5030,2024-03-24,45,로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",TOON STUDIO,-5.427350160685161,가요/발라드,-1.0118849018148501,0.0006242662274662924,0.0059,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5031,2024-03-24,46,제니,You & Me,YG Entertainment,-5.4818534520409745,가요/댄스,-1.011885148233292,-0.002914391617765343,0.0025,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5032,2024-03-24,47,디케이,심(心),방구석 캐스팅,-5.428040075765614,가요/락,-1.011885148233292,0.000959808194769895,0.0016,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5033,2024-03-24,48,르세라핌,"이브, 프시케 그리고 푸른 수염의 아내",쏘스뮤직,-5.477024046477801,가요/댄스,-1.0118845023379741,-0.0025369125752631814,0.0025,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5034,2024-03-24,49,볼빨간사춘기,사랑할 수밖에,쇼파르엔터테인먼트,-5.450117358340121,가요/인디,-1.011884812022845,0.00039238491924804657,0.0014000000000000002,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5035,2024-03-24,50,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)",SM Entertainment,-5.459776169466467,OST/드라마,-1.0118849584419278,-0.0036008888061216946,0.0016,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5036,2024-03-24,51,그루비룸,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",H1GHR MUSIC,-5.4818534520409745,가요/R&B/소울,-1.011885148233292,-0.0015915061937376634,0.0009,0,"['K-Pop', 'R&B', 'Soul']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5037,2024-03-24,52,김민석,취중고백,프로젝트 리본,-5.448047613098761,가요/발라드,-1.011885148233292,-0.002003248448691408,0.0035000000000000005,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5038,2024-03-24,53,에스파,Spicy,SM Entertainment,-5.469434980592815,가요/댄스,-1.0118848346841067,-0.0019847483100590185,0.0012,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5039,2024-03-24,54,악뮤,후라이의 꿈,YG Entertainment,-5.463915659949188,가요/블루스/포크,-1.0118848397909184,-0.002322772286044052,0.002,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
5040,2024-03-24,55,순순희,그대가 내 안에 박혔다(그내박),"비에스(BS), 제나두엔터테인먼트",-5.455636678983748,가요/인디,-1.011885148233292,2.7595171332876756e-05,0.0,0,"['K-Pop', 'Indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5041,2024-03-24,56,아이브,LOVE DIVE,스타쉽엔터테인먼트,-5.483233282201882,가요/댄스,-1.011884705814169,-0.0009019574049431755,0.0028000000000000004,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5042,2024-03-24,58,다비치,너의 편이 돼 줄게,WAKEONE,-5.443218207535588,가요/발라드,-1.0118849442414282,0.005985273922846989,0.0058,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5043,2024-03-24,59,아이브,After LIKE,스타쉽엔터테인먼트,-5.483233282201882,가요/댄스,-1.011884705814169,-0.0009019574049431755,0.0028000000000000004,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5044,2024-03-24,60,임한별,사랑하지 않아서 그랬어,플렉스엠,-5.450807273420574,가요/발라드,-1.011885148233292,-0.002526135697600916,0.0002,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5045,2024-03-24,61,아이브,Kitsch,스타쉽엔터테인먼트,-5.470814810753721,가요/댄스,-1.011884705814169,-0.0009019574049431755,0.0028000000000000004,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5046,2024-03-24,62,지아,사랑..그게 뭔데,니즈뮤직,-5.449427443259668,가요/발라드,-1.011885037077844,0.0012481647776972265,0.0088,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5047,2024-03-24,63,방탄소년단,봄날,BIGHIT MUSIC,-5.416311519397907,가요/댄스,-1.0118849010067963,0.0003172129211409837,0.0015,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5048,2024-03-24,64,찰리 푸스,Dangerously,Artist Partners,-5.4680551504319075,POP/팝,-1.0118849279730853,-0.003210356535184453,0.0006,0,"['Pop', 'Pop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5049,2024-03-24,65,뉴진스,OMG,ADOR,-5.459086254386014,가요/댄스,-1.011884755679196,-0.0033954153847475135,0.0005,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5050,2024-03-24,66,세븐틴,손오공,플레디스,-5.467365235351454,가요/댄스,-1.0118848552532744,0.0007631639496881483,0.005200000000000001,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5051,2024-03-24,67,라우브,Steal The Show (From “엘리멘탈”),Walt Disney Records,-5.472194640914627,OST/전체,-1.0118850097059784,-0.0024529426528007783,0.0004,0,"['OriginalSoundtrack', 'All']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5052,2024-03-24,68,하이키,건물 사이에 피어난 장미 (Rose Blossom),GLG,-5.470124895673268,가요/댄스,-1.011885148233292,-0.0010705666461979864,0.0,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5053,2024-03-24,69,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,kanverse,-5.456326594064201,가요/발라드,-1.011885148233292,-0.0015897581015144294,0.0029,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5054,2024-03-24,69,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,kanverse,-5.456326594064201,가요/발라드,-1.011885148233292,-0.0015897581015144294,0.0001,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5055,2024-03-24,70,#안녕,해요 (2022),일팔 프로젝트,-5.441148462294228,가요/발라드,-1.011885148233292,-0.001431725120648284,0.005700000000000001,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5056,2024-03-24,71,디오,별 떨어진다 (I Do),SM Entertainment,-5.492892093328227,가요/발라드,-1.011885148233292,-0.0013466129902914613,0.0019,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5057,2024-03-24,72,로이킴,봄이 와도,WAKEONE,-5.441148462294228,가요/발라드,-1.0118849018148501,0.0006242662274662924,0.0059,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5058,2024-03-24,73,큐더블유이알,Discord,타마고 프로덕션,-5.489442517925961,가요/락,-1.011885148233292,-0.0022590042205951327,0.0015,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5059,2024-03-24,74,르세라핌,UNFORGIVEN (feat. Nile Rodgers),쏘스뮤직,-5.479783706799614,가요/댄스,-1.0118845023379741,-0.0025369125752631814,0.0025,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5060,2024-03-24,75,플레이브,WAY 4 LUV,VLAST,-5.4542568488228405,가요/락,-1.011885148233292,0.001305631041250279,0.001,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5061,2024-03-24,76,허각,물론,니즈뮤직,-5.450807273420574,가요/발라드,-1.0118849936735272,-0.0016131174123013665,0.005,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5062,2024-03-24,77,부석순,파이팅 해야지 (Feat. 이영지),플레디스,-5.463915659949188,가요/댄스,-1.0118848552532744,-0.0009313553964781923,0.0001,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5063,2024-03-24,78,크러쉬,미안해 미워해 사랑해,소리날리,-5.437008971811508,OST/드라마,-1.0118850237423045,-0.002384002895826375,0.0035000000000000005,0,"['OriginalSoundtrack', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5064,2024-03-24,79,정국,Standing Next to You,BIGHIT MUSIC,-5.463225744868734,가요/댄스,-1.01188492974503,-0.002436842864562576,0.0015,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5065,2024-03-24,80,임영웅,모래 알갱이,물고기뮤직,-5.453566933742388,가요/발라드,-1.0118848425026419,-0.0001493422070938679,0.0033000000000000004,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5066,2024-03-24,82,아이유,관객이 될게 (I stan U),EDAM엔터테인먼트,-5.472194640914627,가요/락,-1.011884361978778,-0.0006467762654311709,0.0061,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5067,2024-03-24,83,임영웅,우리들의 블루스,물고기뮤직,-5.462535829788281,가요/발라드,-1.0118848425026419,-0.0001493422070938679,0.0033000000000000004,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5068,2024-03-24,84,찰리 푸스,I Don`t Think That I Like Her,Atlantic Records,-5.4749543012364414,POP/팝,-1.0118849279730853,-0.003210356535184453,0.0006,0,"['Pop', 'Pop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5069,2024-03-24,85,뉴진스,Attention,ADOR,-5.482543367121428,가요/댄스,-1.011884755679196,-0.0033954153847475135,0.0005,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5070,2024-03-24,85,뉴진스,Attention,ADOR,-5.482543367121428,가요/댄스,-1.011884755679196,-0.0033954153847475135,0.0006,0,"['K-Pop', 'Dance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
