,artist,week,ratio,Artist_x,New_Artist,Rank,Title,Artist_y,Production
1214,방탄소년단,2024-04-14,46.03063,방탄소년단,방탄소년단,68.0,봄날,방탄소년단,BIGHIT MUSIC
1215,방탄소년단,2024-04-14,46.03063,방탄소년단,방탄소년단,93.0,Dynamite,방탄소년단,BIGHIT MUSIC
1216,방탄소년단,2024-04-14,46.03063,방탄소년단,방탄소년단,178.0,Butter,방탄소년단,BIGHIT MUSIC
1217,방탄소년단,2024-04-21,78.66863,방탄소년단,방탄소년단,76.0,봄날,방탄소년단,BIGHIT MUSIC
1218,방탄소년단,2024-04-21,78.66863,방탄소년단,방탄소년단,94.0,Dynamite,방탄소년단,BIGHIT MUSIC
1219,방탄소년단,2024-04-21,78.66863,방탄소년단,방탄소년단,196.0,Butter,방탄소년단,BIGHIT MUSIC
1220,방탄소년단,2024-04-28,92.33966,방탄소년단,방탄소년단,83.0,봄날,방탄소년단,BIGHIT MUSIC
1221,방탄소년단,2024-04-28,92.33966,방탄소년단,방탄소년단,97.0,Dynamite,방탄소년단,BIGHIT MUSIC
1222,방탄소년단,2024-05-05,50.32147,방탄소년단,방탄소년단,82.0,봄날,방탄소년단,BIGHIT MUSIC
1223,방탄소년단,2024-05-05,50.32147,방탄소년단,방탄소년단,93.0,Dynamite,방탄소년단,BIGHIT MUSIC
1224,방탄소년단,2024-05-12,46.99904,방탄소년단,방탄소년단,86.0,봄날,방탄소년단,BIGHIT MUSIC
1225,방탄소년단,2024-05-12,46.99904,방탄소년단,방탄소년단,92.0,Dynamite,방탄소년단,BIGHIT MUSIC
1226,방탄소년단,2024-05-19,44.87795,방탄소년단,방탄소년단,89.0,봄날,방탄소년단,BIGHIT MUSIC
1227,방탄소년단,2024-05-19,44.87795,방탄소년단,방탄소년단,91.0,Dynamite,방탄소년단,BIGHIT MUSIC
1228,방탄소년단,2024-05-26,46.02105,방탄소년단,방탄소년단,89.0,봄날,방탄소년단,BIGHIT MUSIC
1229,방탄소년단,2024-05-26,46.02105,방탄소년단,방탄소년단,92.0,Dynamite,방탄소년단,BIGHIT MUSIC
1230,방탄소년단,2024-06-02,48.24984,방탄소년단,방탄소년단,90.0,봄날,방탄소년단,BIGHIT MUSIC
1231,방탄소년단,2024-06-02,48.24984,방탄소년단,방탄소년단,92.0,Dynamite,방탄소년단,BIGHIT MUSIC
1232,방탄소년단,2024-06-09,83.39582,방탄소년단,방탄소년단,85.0,Dynamite,방탄소년단,BIGHIT MUSIC
1233,방탄소년단,2024-06-09,83.39582,방탄소년단,방탄소년단,86.0,봄날,방탄소년단,BIGHIT MUSIC
1234,방탄소년단,2024-06-16,47.76084,방탄소년단,방탄소년단,94.0,Dynamite,방탄소년단,BIGHIT MUSIC
1235,방탄소년단,2024-06-16,47.76084,방탄소년단,방탄소년단,96.0,봄날,방탄소년단,BIGHIT MUSIC
1236,방탄소년단,2024-06-23,44.98803,방탄소년단,방탄소년단,87.0,봄날,방탄소년단,BIGHIT MUSIC
1237,방탄소년단,2024-06-23,44.98803,방탄소년단,방탄소년단,92.0,Dynamite,방탄소년단,BIGHIT MUSIC
1238,방탄소년단,2024-06-30,43.55057,방탄소년단,방탄소년단,88.0,Dynamite,방탄소년단,BIGHIT MUSIC
1239,방탄소년단,2024-06-30,43.55057,방탄소년단,방탄소년단,92.0,봄날,방탄소년단,BIGHIT MUSIC
1240,방탄소년단,2024-07-07,43.91512,방탄소년단,방탄소년단,85.0,Dynamite,방탄소년단,BIGHIT MUSIC
1241,방탄소년단,2024-07-07,43.91512,방탄소년단,방탄소년단,90.0,봄날,방탄소년단,BIGHIT MUSIC
1242,방탄소년단,2024-07-14,46.45022,방탄소년단,방탄소년단,86.0,Dynamite,방탄소년단,BIGHIT MUSIC
1243,방탄소년단,2024-07-14,46.45022,방탄소년단,방탄소년단,89.0,봄날,방탄소년단,BIGHIT MUSIC
1244,방탄소년단,2024-07-21,45.51372,방탄소년단,방탄소년단,80.0,Dynamite,방탄소년단,BIGHIT MUSIC
1245,방탄소년단,2024-07-21,45.51372,방탄소년단,방탄소년단,87.0,봄날,방탄소년단,BIGHIT MUSIC
1246,방탄소년단,2024-07-28,42.46011,방탄소년단,방탄소년단,79.0,Dynamite,방탄소년단,BIGHIT MUSIC
1247,방탄소년단,2024-07-28,42.46011,방탄소년단,방탄소년단,87.0,봄날,방탄소년단,BIGHIT MUSIC
1248,방탄소년단,2024-08-04,85.48899,방탄소년단,방탄소년단,79.0,Dynamite,방탄소년단,BIGHIT MUSIC
1249,방탄소년단,2024-08-04,85.48899,방탄소년단,방탄소년단,87.0,봄날,방탄소년단,BIGHIT MUSIC
1250,방탄소년단,2024-08-11,65.97399,방탄소년단,방탄소년단,80.0,Dynamite,방탄소년단,BIGHIT MUSIC
1251,방탄소년단,2024-08-11,65.97399,방탄소년단,방탄소년단,87.0,봄날,방탄소년단,BIGHIT MUSIC
1252,방탄소년단,2024-08-18,59.91384,방탄소년단,방탄소년단,83.0,Dynamite,방탄소년단,BIGHIT MUSIC
1253,방탄소년단,2024-08-18,59.91384,방탄소년단,방탄소년단,89.0,봄날,방탄소년단,BIGHIT MUSIC
1254,방탄소년단,2024-08-25,48.90954,방탄소년단,방탄소년단,87.0,Dynamite,방탄소년단,BIGHIT MUSIC
1255,방탄소년단,2024-08-25,48.90954,방탄소년단,방탄소년단,90.0,봄날,방탄소년단,BIGHIT MUSIC
1256,방탄소년단,2024-09-01,41.11359,방탄소년단,방탄소년단,93.0,봄날,방탄소년단,BIGHIT MUSIC
1257,방탄소년단,2024-09-01,41.11359,방탄소년단,방탄소년단,95.0,Dynamite,방탄소년단,BIGHIT MUSIC
1258,백아,2023-09-24,85.83268,백아,백아,119.0,첫사랑,백아,Baek A
1259,백아,2023-10-01,66.51126,백아,백아,123.0,첫사랑,백아,Baek A
1260,백아,2023-10-08,89.48458,백아,백아,124.0,첫사랑,백아,Baek A
1261,백아,2023-10-15,89.84718,백아,백아,124.0,첫사랑,백아,Baek A
1262,백아,2023-10-22,84.07148,백아,백아,126.0,첫사랑,백아,Baek A
1263,백아,2023-10-29,95.05309,백아,백아,137.0,첫사랑,백아,Baek A
1264,백아,2023-11-05,75.99067,백아,백아,132.0,첫사랑,백아,Baek A
1265,백아,2023-11-12,58.14555,백아,백아,136.0,첫사랑,백아,Baek A
1266,백아,2023-11-19,56.46205,백아,백아,144.0,첫사랑,백아,Baek A
1267,백아,2023-11-26,51.72235,백아,백아,138.0,첫사랑,백아,Baek A
1268,백아,2023-12-03,45.19554,백아,백아,139.0,첫사랑,백아,Baek A
1269,백아,2023-12-10,44.70344,백아,백아,140.0,첫사랑,백아,Baek A
1270,백아,2023-12-17,42.50194,백아,백아,154.0,첫사랑,백아,Baek A
1271,백아,2023-12-24,46.67184,백아,백아,147.0,첫사랑,백아,Baek A
1272,백아,2023-12-31,45.99844,백아,백아,136.0,첫사랑,백아,Baek A
1273,백아,2024-01-07,46.82724,백아,백아,141.0,첫사랑,백아,Baek A
1274,백아,2024-01-14,51.82595,백아,백아,143.0,첫사랑,백아,Baek A
1275,백아,2024-01-21,41.77674,백아,백아,149.0,첫사랑,백아,Baek A
1276,백아,2024-01-28,39.73063,백아,백아,148.0,첫사랑,백아,Baek A
1277,백아,2024-02-04,46.36104,백아,백아,146.0,첫사랑,백아,Baek A
1278,백아,2024-02-11,41.90624,백아,백아,145.0,첫사랑,백아,Baek A
1279,백아,2024-02-18,38.95363,백아,백아,155.0,첫사랑,백아,Baek A
1280,백아,2024-02-25,40.50764,백아,백아,158.0,첫사랑,백아,Baek A
1281,백아,2024-03-03,36.05283,백아,백아,159.0,첫사랑,백아,Baek A
1282,백아,2024-03-10,38.87593,백아,백아,158.0,첫사랑,백아,Baek A
1283,백아,2024-03-17,36.10463,백아,백아,169.0,첫사랑,백아,Baek A
1284,백아,2024-03-24,39.44573,백아,백아,176.0,첫사랑,백아,Baek A
1285,백아,2024-03-31,36.18233,백아,백아,192.0,첫사랑,백아,Baek A
1286,백아,2024-04-07,36.82983,백아,백아,191.0,첫사랑,백아,Baek A
1287,백아,2024-04-14,52.57705,백아,백아,191.0,첫사랑,백아,Baek A
1288,백아,2024-04-21,51.80005,백아,백아,200.0,첫사랑,백아,Baek A
1289,백아,2024-06-02,78.45117,백아,백아,200.0,첫사랑,백아,Baek A
1290,백아,2024-06-09,52.73245,백아,백아,192.0,첫사랑,백아,Baek A
1291,백아,2024-06-23,39.29033,백아,백아,196.0,첫사랑,백아,Baek A
1292,백아,2024-08-04,50.34965,백아,백아,198.0,첫사랑,백아,Baek A
1293,백아,2024-08-11,48.43304,백아,백아,191.0,첫사랑,백아,Baek A
1294,백아,2024-08-18,45.97254,백아,백아,186.0,첫사랑,백아,Baek A
1295,백아,2024-08-25,78.19217,백아,백아,195.0,첫사랑,백아,Baek A
1296,백예린,2023-09-24,56.40243,백예린,백예린,164.0,Bye bye my blue,백예린,JYP Entertainment
1297,백예린,2023-09-24,56.40243,백예린,백예린,199.0,Square (2017),백예린,블루바이닐
1298,백예린,2023-10-01,62.33163,백예린,백예린,169.0,Bye bye my blue,백예린,JYP Entertainment
1299,백예린,2023-10-01,62.33163,백예린,백예린,189.0,Square (2017),백예린,블루바이닐
1300,백예린,2023-10-08,64.41117,백예린,백예린,170.0,Bye bye my blue,백예린,JYP Entertainment
1301,백예린,2023-10-08,64.41117,백예린,백예린,191.0,Square (2017),백예린,블루바이닐
1302,백예린,2023-10-15,54.14543,백예린,백예린,168.0,Bye bye my blue,백예린,JYP Entertainment
1303,백예린,2023-10-15,54.14543,백예린,백예린,194.0,Square (2017),백예린,블루바이닐
1304,백예린,2023-10-22,53.9088,백예린,백예린,180.0,Bye bye my blue,백예린,JYP Entertainment
1305,백예린,2023-10-29,54.04077,백예린,백예린,198.0,Bye bye my blue,백예린,JYP Entertainment
1306,백예린,2023-11-05,55.79723,백예린,백예린,186.0,Bye bye my blue,백예린,JYP Entertainment
1307,백예린,2023-11-12,77.79395,백예린,백예린,192.0,Bye bye my blue,백예린,JYP Entertainment
1308,백예린,2023-11-19,54.95085,백예린,백예린,188.0,Bye bye my blue,백예린,JYP Entertainment
1309,백예린,2023-11-26,51.55624,백예린,백예린,192.0,Bye bye my blue,백예린,JYP Entertainment
1310,백예린,2023-12-03,49.12176,백예린,백예린,196.0,Bye bye my blue,백예린,JYP Entertainment
1311,백예린,2023-12-10,46.58263,백예린,백예린,189.0,Bye bye my blue,백예린,JYP Entertainment
1312,백예린,2023-12-31,43.72952,백예린,백예린,197.0,Bye bye my blue,백예린,JYP Entertainment
1313,백예린,2024-01-07,45.29941,백예린,백예린,197.0,Bye bye my blue,백예린,JYP Entertainment
1314,백예린,2024-01-14,55.72897,백예린,백예린,189.0,Bye bye my blue,백예린,JYP Entertainment
1315,백예린,2024-01-21,51.6427,백예린,백예린,185.0,Bye bye my blue,백예린,JYP Entertainment
1316,백예린,2024-01-28,52.63469,백예린,백예린,176.0,Bye bye my blue,백예린,JYP Entertainment
1317,백예린,2024-02-04,51.17855,백예린,백예린,170.0,Bye bye my blue,백예린,JYP Entertainment
1318,백예린,2024-02-11,50.50054,백예린,백예린,164.0,Bye bye my blue,백예린,JYP Entertainment
1319,백예린,2024-02-18,52.45267,백예린,백예린,159.0,Bye bye my blue,백예린,JYP Entertainment
1320,백예린,2024-02-25,52.31161,백예린,백예린,170.0,Bye bye my blue,백예린,JYP Entertainment
1321,백예린,2024-03-03,51.49708,백예린,백예린,170.0,Bye bye my blue,백예린,JYP Entertainment
1322,백예린,2024-03-03,51.49708,백예린,백예린,195.0,Square (2017),백예린,블루바이닐
1323,백예린,2024-03-10,53.74044,백예린,백예린,173.0,Square (2017),백예린,블루바이닐
1324,백예린,2024-03-10,53.74044,백예린,백예린,181.0,Bye bye my blue,백예린,JYP Entertainment
1325,백예린,2024-03-17,57.31252,백예린,백예린,164.0,Square (2017),백예린,블루바이닐
1326,백예린,2024-03-17,57.31252,백예린,백예린,183.0,Bye bye my blue,백예린,JYP Entertainment
1327,백예린,2024-03-24,54.21368,백예린,백예린,174.0,Square (2017),백예린,블루바이닐
1328,백예린,2024-03-24,54.21368,백예린,백예린,182.0,Bye bye my blue,백예린,JYP Entertainment
1329,백예린,2024-03-31,47.87495,백예린,백예린,163.0,Square (2017),백예린,블루바이닐
1330,백예린,2024-03-31,47.87495,백예린,백예린,199.0,Bye bye my blue,백예린,JYP Entertainment
1331,백예린,2024-04-07,100.0,백예린,백예린,154.0,Square (2017),백예린,블루바이닐
1332,백예린,2024-04-07,100.0,백예린,백예린,200.0,Bye bye my blue,백예린,JYP Entertainment
1333,백예린,2024-04-14,54.15453,백예린,백예린,168.0,Square (2017),백예린,블루바이닐
1334,백예린,2024-04-14,54.15453,백예린,백예린,193.0,Bye bye my blue,백예린,JYP Entertainment
1335,백예린,2024-04-21,46.73734,백예린,백예린,186.0,Square (2017),백예린,블루바이닐
1336,백예린,2024-04-21,46.73734,백예린,백예린,194.0,Bye bye my blue,백예린,JYP Entertainment
1337,백예린,2024-06-23,63.37368,백예린,백예린,197.0,Bye bye my blue,백예린,JYP Entertainment
1338,백예린,2024-06-30,68.14706,백예린,백예린,192.0,Bye bye my blue,백예린,JYP Entertainment
1339,백예린,2024-07-07,48.50291,백예린,백예린,186.0,Bye bye my blue,백예린,JYP Entertainment
1340,백예린,2024-07-14,44.78066,백예린,백예린,195.0,Bye bye my blue,백예린,JYP Entertainment
1341,백예린,2024-07-21,47.94321,백예린,백예린,197.0,Bye bye my blue,백예린,JYP Entertainment
1342,백현,2024-09-01,59.66127,백현 (BAEKHYUN),백현,,,,
1343,뱀뱀,2024-08-04,11.51024,뱀뱀 (BamBam),뱀뱀,,,,
1344,버스커 버스커,2024-03-10,57.39929,버스커 버스커 (Busker Busker),버스커 버스커,,,,
1345,버스커 버스커,2024-03-17,62.40513,버스커 버스커 (Busker Busker),버스커 버스커,,,,
1346,버스커 버스커,2024-03-24,74.40163,버스커 버스커 (Busker Busker),버스커 버스커,,,,
1347,버스커 버스커,2024-03-31,100.0,버스커 버스커 (Busker Busker),버스커 버스커,,,,
1348,버스커 버스커,2024-04-07,77.21833,버스커 버스커 (Busker Busker),버스커 버스커,,,,
1349,버스커 버스커,2024-04-14,50.83187,버스커 버스커 (Busker Busker),버스커 버스커,,,,
1350,버스커 버스커,2024-04-21,39.12726,버스커 버스커 (Busker Busker),버스커 버스커,,,,
1351,버스커 버스커,2024-04-28,37.71161,버스커 버스커 (Busker Busker),버스커 버스커,,,,
1352,버스커 버스커,2024-05-05,33.45008,버스커 버스커 (Busker Busker),버스커 버스커,,,,
1353,범진,2023-10-29,21.64387,범진,범진,75.0,인사,범진,JMG (더블엑스엔터테인먼트)
1354,범진,2023-11-05,30.75542,범진,범진,28.0,인사,범진,JMG (더블엑스엔터테인먼트)
1355,범진,2023-11-12,22.60465,범진,범진,27.0,인사,범진,JMG (더블엑스엔터테인먼트)
1356,범진,2023-11-19,34.67771,범진,범진,19.0,인사,범진,JMG (더블엑스엔터테인먼트)
1357,범진,2023-11-26,36.90545,범진,범진,12.0,인사,범진,JMG (더블엑스엔터테인먼트)
1358,범진,2023-12-03,42.41144,범진,범진,7.0,인사,범진,JMG (더블엑스엔터테인먼트)
1359,범진,2023-12-10,45.87446,범진,범진,8.0,인사,범진,JMG (더블엑스엔터테인먼트)
1360,범진,2023-12-17,36.02386,범진,범진,7.0,인사,범진,JMG (더블엑스엔터테인먼트)
1361,범진,2023-12-24,54.52145,범진,범진,7.0,인사,범진,JMG (더블엑스엔터테인먼트)
1362,범진,2023-12-31,54.45283,범진,범진,7.0,인사,범진,JMG (더블엑스엔터테인먼트)
1363,범진,2024-01-07,53.37591,범진,범진,6.0,인사,범진,JMG (더블엑스엔터테인먼트)
1364,범진,2024-01-14,100.0,범진,범진,8.0,인사,범진,JMG (더블엑스엔터테인먼트)
1365,범진,2024-01-21,49.98152,범진,범진,10.0,인사,범진,JMG (더블엑스엔터테인먼트)
1366,범진,2024-01-28,34.32402,범진,범진,10.0,인사,범진,JMG (더블엑스엔터테인먼트)
1367,범진,2024-02-04,45.36768,범진,범진,12.0,인사,범진,JMG (더블엑스엔터테인먼트)
1368,범진,2024-02-11,49.0049,범진,범진,13.0,인사,범진,JMG (더블엑스엔터테인먼트)
1369,범진,2024-02-18,41.57736,범진,범진,16.0,인사,범진,JMG (더블엑스엔터테인먼트)
1370,범진,2024-02-25,39.51327,범진,범진,18.0,인사,범진,JMG (더블엑스엔터테인먼트)
1371,범진,2024-03-03,42.17916,범진,범진,16.0,인사,범진,JMG (더블엑스엔터테인먼트)
1372,범진,2024-03-10,24.65818,범진,범진,16.0,인사,범진,JMG (더블엑스엔터테인먼트)
1373,범진,2024-03-17,22.3407,범진,범진,18.0,인사,범진,JMG (더블엑스엔터테인먼트)
1374,범진,2024-03-24,31.15662,범진,범진,20.0,인사,범진,JMG (더블엑스엔터테인먼트)
1375,범진,2024-03-31,18.96214,범진,범진,21.0,인사,범진,JMG (더블엑스엔터테인먼트)
1376,범진,2024-04-07,18.9727,범진,범진,20.0,인사,범진,JMG (더블엑스엔터테인먼트)
1377,범진,2024-04-14,22.18233,범진,범진,22.0,인사,범진,JMG (더블엑스엔터테인먼트)
1378,범진,2024-04-21,21.97645,범진,범진,27.0,인사,범진,JMG (더블엑스엔터테인먼트)
1379,범진,2024-04-28,24.38895,범진,범진,32.0,인사,범진,JMG (더블엑스엔터테인먼트)
1380,범진,2024-05-05,20.39803,범진,범진,33.0,인사,범진,JMG (더블엑스엔터테인먼트)
1381,범진,2024-05-12,24.6793,범진,범진,36.0,인사,범진,JMG (더블엑스엔터테인먼트)
1382,범진,2024-05-19,25.27582,범진,범진,40.0,인사,범진,JMG (더블엑스엔터테인먼트)
1383,범진,2024-05-26,15.17711,범진,범진,42.0,인사,범진,JMG (더블엑스엔터테인먼트)
1384,범진,2024-06-02,19.28944,범진,범진,42.0,인사,범진,JMG (더블엑스엔터테인먼트)
1385,범진,2024-06-09,14.55418,범진,범진,39.0,인사,범진,JMG (더블엑스엔터테인먼트)
1386,범진,2024-06-16,12.77516,범진,범진,39.0,인사,범진,JMG (더블엑스엔터테인먼트)
1387,범진,2024-06-23,12.64847,범진,범진,41.0,인사,범진,JMG (더블엑스엔터테인먼트)
1388,범진,2024-06-30,12.82795,범진,범진,42.0,인사,범진,JMG (더블엑스엔터테인먼트)
1389,범진,2024-07-07,11.61906,범진,범진,43.0,인사,범진,JMG (더블엑스엔터테인먼트)
1390,범진,2024-07-14,12.79628,범진,범진,46.0,인사,범진,JMG (더블엑스엔터테인먼트)
1391,범진,2024-07-21,14.89204,범진,범진,46.0,인사,범진,JMG (더블엑스엔터테인먼트)
1392,범진,2024-07-28,10.79554,범진,범진,48.0,인사,범진,JMG (더블엑스엔터테인먼트)
1393,범진,2024-08-04,10.86417,범진,범진,41.0,인사,범진,JMG (더블엑스엔터테인먼트)
1394,범진,2024-08-11,21.98701,범진,범진,43.0,인사,범진,JMG (더블엑스엔터테인먼트)
1395,범진,2024-08-18,25.87763,범진,범진,44.0,인사,범진,JMG (더블엑스엔터테인먼트)
1396,범진,2024-08-25,17.9169,범진,범진,45.0,인사,범진,JMG (더블엑스엔터테인먼트)
1397,범진,2024-09-01,17.54737,범진,범진,44.0,인사,범진,JMG (더블엑스엔터테인먼트)
1398,벤,2024-06-30,8.53629,벤 (Ben),벤,,,,
1399,벤,2024-08-11,5.71053,벤 (Ben),벤,,,,
1400,볼빨간사춘기,2023-12-10,83.1705,볼빨간사춘기,볼빨간사춘기,76.0,스노우볼,볼빨간사춘기,쇼파르엔터테인먼트
1401,볼빨간사춘기,2023-12-10,83.1705,볼빨간사춘기,볼빨간사춘기,82.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1402,볼빨간사춘기,2023-12-17,68.63999,볼빨간사춘기,볼빨간사춘기,43.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1403,볼빨간사춘기,2023-12-17,68.63999,볼빨간사춘기,볼빨간사춘기,97.0,스노우볼,볼빨간사춘기,쇼파르엔터테인먼트
1404,볼빨간사춘기,2023-12-24,66.09676,볼빨간사춘기,볼빨간사춘기,33.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1405,볼빨간사춘기,2023-12-24,66.09676,볼빨간사춘기,볼빨간사춘기,119.0,스노우볼,볼빨간사춘기,쇼파르엔터테인먼트
1406,볼빨간사춘기,2023-12-31,48.58494,볼빨간사춘기,볼빨간사춘기,33.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1407,볼빨간사춘기,2023-12-31,48.58494,볼빨간사춘기,볼빨간사춘기,173.0,스노우볼,볼빨간사춘기,쇼파르엔터테인먼트
1408,볼빨간사춘기,2024-01-07,44.56075,볼빨간사춘기,볼빨간사춘기,37.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1409,볼빨간사춘기,2024-01-14,45.55322,볼빨간사춘기,볼빨간사춘기,39.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1410,볼빨간사춘기,2024-01-21,43.13793,볼빨간사춘기,볼빨간사춘기,40.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1411,볼빨간사춘기,2024-01-28,42.92471,볼빨간사춘기,볼빨간사춘기,41.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1412,볼빨간사춘기,2024-02-04,42.37419,볼빨간사춘기,볼빨간사춘기,43.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1413,볼빨간사춘기,2024-02-11,41.6686,볼빨간사춘기,볼빨간사춘기,46.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1414,볼빨간사춘기,2024-02-18,39.62161,볼빨간사춘기,볼빨간사춘기,54.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1415,볼빨간사춘기,2024-02-25,42.40908,볼빨간사춘기,볼빨간사춘기,59.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1416,볼빨간사춘기,2024-03-03,36.87679,볼빨간사춘기,볼빨간사춘기,50.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1417,볼빨간사춘기,2024-03-10,96.36737,볼빨간사춘기,볼빨간사춘기,48.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1418,볼빨간사춘기,2024-03-17,62.29355,볼빨간사춘기,볼빨간사춘기,48.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1419,볼빨간사춘기,2024-03-17,62.29355,볼빨간사춘기,볼빨간사춘기,166.0,"나만, 봄",볼빨간사춘기,쇼파르엔터테인먼트
1420,볼빨간사춘기,2024-03-24,44.52198,볼빨간사춘기,볼빨간사춘기,49.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1421,볼빨간사춘기,2024-03-24,44.52198,볼빨간사춘기,볼빨간사춘기,147.0,"나만, 봄",볼빨간사춘기,쇼파르엔터테인먼트
1422,볼빨간사춘기,2024-03-31,43.71946,볼빨간사춘기,볼빨간사춘기,52.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1423,볼빨간사춘기,2024-03-31,43.71946,볼빨간사춘기,볼빨간사춘기,109.0,"나만, 봄",볼빨간사춘기,쇼파르엔터테인먼트
1424,볼빨간사춘기,2024-04-07,42.57191,볼빨간사춘기,볼빨간사춘기,63.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1425,볼빨간사춘기,2024-04-07,42.57191,볼빨간사춘기,볼빨간사춘기,108.0,"나만, 봄",볼빨간사춘기,쇼파르엔터테인먼트
1426,볼빨간사춘기,2024-04-14,41.13359,볼빨간사춘기,볼빨간사춘기,64.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1427,볼빨간사춘기,2024-04-14,41.13359,볼빨간사춘기,볼빨간사춘기,149.0,"나만, 봄",볼빨간사춘기,쇼파르엔터테인먼트
1428,볼빨간사춘기,2024-04-21,40.12561,볼빨간사춘기,볼빨간사춘기,71.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1429,볼빨간사춘기,2024-04-21,40.12561,볼빨간사춘기,볼빨간사춘기,185.0,"나만, 봄",볼빨간사춘기,쇼파르엔터테인먼트
1430,볼빨간사춘기,2024-04-28,74.35837,볼빨간사춘기,볼빨간사춘기,90.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1431,볼빨간사춘기,2024-05-05,100.0,볼빨간사춘기,볼빨간사춘기,95.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1432,볼빨간사춘기,2024-05-12,68.71753,볼빨간사춘기,볼빨간사춘기,110.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1433,볼빨간사춘기,2024-05-12,68.71753,볼빨간사춘기,볼빨간사춘기,179.0,여행,볼빨간사춘기,쇼파르엔터테인먼트
1434,볼빨간사춘기,2024-05-19,58.23059,볼빨간사춘기,볼빨간사춘기,118.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1435,볼빨간사춘기,2024-05-19,58.23059,볼빨간사춘기,볼빨간사춘기,188.0,여행,볼빨간사춘기,쇼파르엔터테인먼트
1436,볼빨간사춘기,2024-05-26,72.98596,볼빨간사춘기,볼빨간사춘기,127.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1437,볼빨간사춘기,2024-05-26,72.98596,볼빨간사춘기,볼빨간사춘기,181.0,여행,볼빨간사춘기,쇼파르엔터테인먼트
1438,볼빨간사춘기,2024-06-02,68.80282,볼빨간사춘기,볼빨간사춘기,122.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1439,볼빨간사춘기,2024-06-02,68.80282,볼빨간사춘기,볼빨간사춘기,146.0,여행,볼빨간사춘기,쇼파르엔터테인먼트
1440,볼빨간사춘기,2024-06-09,84.39947,볼빨간사춘기,볼빨간사춘기,105.0,Lips (Feat. 지젤 of aespa),볼빨간사춘기,쇼파르엔터테인먼트
1441,볼빨간사춘기,2024-06-09,84.39947,볼빨간사춘기,볼빨간사춘기,122.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1442,볼빨간사춘기,2024-06-09,84.39947,볼빨간사춘기,볼빨간사춘기,130.0,여행,볼빨간사춘기,쇼파르엔터테인먼트
1443,볼빨간사춘기,2024-06-16,66.30999,볼빨간사춘기,볼빨간사춘기,102.0,Lips (Feat. 지젤 of aespa),볼빨간사춘기,쇼파르엔터테인먼트
1444,볼빨간사춘기,2024-06-16,66.30999,볼빨간사춘기,볼빨간사춘기,125.0,여행,볼빨간사춘기,쇼파르엔터테인먼트
1445,볼빨간사춘기,2024-06-16,66.30999,볼빨간사춘기,볼빨간사춘기,128.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1446,볼빨간사춘기,2024-06-23,59.80848,볼빨간사춘기,볼빨간사춘기,130.0,여행,볼빨간사춘기,쇼파르엔터테인먼트
1447,볼빨간사춘기,2024-06-23,59.80848,볼빨간사춘기,볼빨간사춘기,143.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
1448,볼빨간사춘기,2024-06-23,59.80848,볼빨간사춘기,볼빨간사춘기,148.0,Lips (Feat. 지젤 of aespa),볼빨간사춘기,쇼파르엔터테인먼트
1449,볼빨간사춘기,2024-06-30,52.53935,볼빨간사춘기,볼빨간사춘기,142.0,여행,볼빨간사춘기,쇼파르엔터테인먼트
1450,볼빨간사춘기,2024-06-30,52.53935,볼빨간사춘기,볼빨간사춘기,147.0,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
