,date,Rank,Title,Artist,Production,Weekly Views,Genre,Runtime,New_Artist,ky_rank,ratio,ratio_unmatched
1192,2023-10-29,193,Pink Venom,블랙핑크,YG Entertainment,3892188.0,가요 / 랩/힙합,3:07,블랙핑크,,20.93134,
1193,2023-10-29,194,오르트구름,윤하,C9엔터테인먼트,3992945.0,가요 / 락,3:27,윤하,,21.38868,
1194,2023-10-29,195,너 밖엔 없더라,케이시 (Kassy),넥스타엔터테인먼트,1702616.0,가요 / 발라드,3:45,케이시,,43.5237,
1195,2023-10-29,196,BETELGEUSE,Yuuri,Sony Music Labels Inc.,1678514.0,J-POP / 락,3:50,유우리,,,21.88966
1196,2023-10-29,197,Vancouver,BIG Naughty (서동현),H1GHR MUSIC,3348059.0,가요 / R&B/소울,3:36,서동현,,,17.90472
1197,2023-10-29,198,Bye bye my blue,백예린,JYP Entertainment,3010287.0,가요 / R&B/소울,3:24,백예린,,54.04077,
1198,2023-10-29,199,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),H1GHR MUSIC,3348059.0,가요 / R&B/소울,3:56,서동현,,,17.90472
1199,2023-10-29,200,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),MBC,1714118.0,가요 / 발라드,3:43,WSG워너비,,92.68181,
1200,2023-11-05,1,Baddie,IVE (아이브),스타쉽엔터테인먼트,11647139.0,가요 / 댄스,2:34,아이브,,52.44462,
1201,2023-11-05,2,Love Lee,AKMU (악뮤),YG Entertainment,8090044.0,가요 / 댄스,3:00,악뮤,,42.04615,
1202,2023-11-05,3,후라이의 꿈,AKMU (악뮤),YG Entertainment,8090044.0,가요 / 블루스/포크,3:25,악뮤,,42.04615,
1203,2023-11-05,4,Do or Die,임영웅,물고기뮤직,5461853.0,가요 / 댄스,3:25,임영웅,,52.65365,
1204,2023-11-05,5,You & Me,제니 (JENNIE),YG Entertainment,2336227.0,가요 / 댄스,2:59,제니,,11.60373,
1205,2023-11-05,6,Standing Next to You,정국,BIGHIT MUSIC,10479601.0,가요 / 댄스,3:26,정국,,100.0,
1206,2023-11-05,7,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC,10479601.0,가요 / 댄스,3:04,정국,,100.0,
1207,2023-11-05,8,Either Way,IVE (아이브),스타쉽엔터테인먼트,11647139.0,가요 / R&B/소울,2:47,아이브,,52.44462,
1208,2023-11-05,9,헤어지자 말해요,박재정,로맨틱팩토리,1600493.0,가요 / 발라드,4:04,박재정,1.0,38.90304,
1209,2023-11-05,10,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오 (Dynamic Duo), 이영지",Stone Music Entertainment,3561605.0,가요 / 랩/힙합,3:30,"다이나믹 듀오 , 이영지",,,
1210,2023-11-05,11,ETA,NewJeans,ADOR,8888169.0,가요 / 댄스,2:31,뉴진스,,11.5042,
1211,2023-11-05,12,Perfect Night,LE SSERAFIM (르세라핌),쏘스뮤직,6259475.0,가요 / 댄스,2:39,르세라핌,,20.38184,
1212,2023-11-05,13,Super Shy,NewJeans,ADOR,8888169.0,가요 / 댄스,2:35,뉴진스,,11.5042,
1213,2023-11-05,14,I AM,IVE (아이브),스타쉽엔터테인먼트,11647139.0,가요 / 댄스,3:04,아이브,,52.44462,
1214,2023-11-05,15,사막에서 꽃을 피우듯,우디(Woody),메이저나인,1813707.0,가요 / 발라드,4:19,우디,,90.01852,
1215,2023-11-05,16,Fast Forward,전소미,The Black Label,1574036.0,가요 / 댄스,2:41,전소미,,34.73317,
1216,2023-11-05,17,음악의 신,세븐틴,플레디스,5443906.0,가요 / 댄스,3:25,세븐틴,,47.83696,
1217,2023-11-05,18,Get A Guitar,라이즈,SM Entertainment,2338202.0,가요 / 댄스,2:40,라이즈,,27.36557,
1218,2023-11-05,19,잠시라도 우리,"성시경, 나얼",에스케이재원,4395615.0,가요 / 발라드,4:53,"성시경, 나얼",,,
1219,2023-11-05,20,Off The Record,IVE (아이브),스타쉽엔터테인먼트,11647139.0,가요 / 댄스,3:09,아이브,,52.44462,
1220,2023-11-05,21,I Love My Body,화사(Hwa Sa),피네이션,,가요 / 댄스,2:30,화사,,31.22451,
1221,2023-11-05,22,Hype boy,NewJeans,ADOR,8888169.0,가요 / 댄스,2:57,뉴진스,,11.5042,
1222,2023-11-05,23,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트,3673619.0,가요 / 댄스,2:41,여자 아이들,,21.49346,
1223,2023-11-05,24,Bubble,STAYC(스테이씨),하이업엔터테인먼트,2434902.0,가요 / 댄스,2:59,스테이씨,,51.24313,
1224,2023-11-05,25,Ditto,NewJeans,ADOR,8888169.0,가요 / 댄스,3:06,뉴진스,,11.5042,
1225,2023-11-05,26,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직,6259475.0,가요 / 댄스,3:06,르세라핌,,20.38184,
1226,2023-11-05,27,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment,8090044.0,가요 / 발라드,4:50,악뮤,,42.04615,
1227,2023-11-05,28,인사,범진,JMG (더블엑스엔터테인먼트),,가요 / 인디,3:36,범진,22.0,30.75542,
1228,2023-11-05,29,사랑은 늘 도망가,임영웅,모스트콘텐츠,5461853.0,OST / 드라마,4:03,임영웅,,52.65365,
1229,2023-11-05,30,너의 모든 순간,성시경,SBS 콘텐츠허브,4395615.0,OST / 드라마,4:03,성시경,,57.77632,
1230,2023-11-05,31,Spicy,에스파,SM Entertainment,4275536.0,가요 / 댄스,3:17,에스파,,49.85861,
1231,2023-11-05,32,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO,1911533.0,가요 / 발라드,4:18,로이킴,,62.66368,
1232,2023-11-05,33,3D (feat. Jack Harlow),정국,BIGHIT MUSIC,10479601.0,가요 / 댄스,3:22,정국,,100.0,
1233,2023-11-05,34,사건의 지평선,윤하,C9엔터테인먼트,3747198.0,가요 / 락,5:01,윤하,,18.13928,
1234,2023-11-05,35,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records,2610456.0,OST / 전체,3:13,라우브,,,35.12476
1235,2023-11-05,36,락 (樂),Stray Kids (스트레이 키즈),JYP Entertainment,1880413.0,가요 / 일렉트로니카,3:02,스트레이 키즈,,76.41821,
1236,2023-11-05,37,Kitsch,IVE (아이브),스타쉽엔터테인먼트,11647139.0,가요 / 댄스,3:15,아이브,,52.44462,
1237,2023-11-05,38,주저하는 연인들을 위해,잔나비,페포니 뮤직,3159629.0,가요 / 인디,4:25,잔나비,86.0,6.93397,
1238,2023-11-05,39,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트,11647139.0,가요 / 댄스,2:57,아이브,,52.44462,
1239,2023-11-05,40,After LIKE,IVE (아이브),스타쉽엔터테인먼트,11647139.0,가요 / 댄스,2:57,아이브,,52.44462,
1240,2023-11-05,41,Dangerously,Charlie Puth,Artist Partners,3971632.0,POP / 팝,3:19,찰리 푸스,,,14.01019
1241,2023-11-05,42,OMG,NewJeans,ADOR,8888169.0,가요 / 댄스,3:32,뉴진스,,11.5042,
1242,2023-11-05,43,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직,6259475.0,가요 / 댄스,3:02,르세라핌,,20.38184,
1243,2023-11-05,44,심(心),DK,방구석 캐스팅,,가요 / 락,4:17,디케이,,,37.01778
1244,2023-11-05,45,사랑인가 봐,멜로망스(Melomance),플렉스엠,2321360.0,OST / 드라마,3:05,멜로망스,,86.16693,
1245,2023-11-05,46,Attention,NewJeans,ADOR,8888169.0,가요 / 댄스,2:58,뉴진스,,11.5042,
1246,2023-11-05,47,손오공,세븐틴,플레디스,5443906.0,가요 / 댄스,3:20,세븐틴,,47.83696,
1247,2023-11-05,48,Summer (Feat. 비오 (비오)),폴 블랑코,Ambition Musik,1524640.0,가요 / 랩/힙합,3:20,폴 블랑코,,48.51334,
1248,2023-11-05,49,사랑하지 않아서 그랬어,임한별,플렉스엠,1704745.0,가요 / 발라드,3:44,임한별,,65.04162,
1249,2023-11-05,50,편지 한 장 (부제: 서른에 만난 첫 세상) (A letter),김호중,생각엔터테인먼트,1462924.0,가요 / 발라드,4:05,김호중,,4.22127,
1250,2023-11-05,51,취중고백,김민석,프로젝트 리본,,가요 / 발라드,3:48,김민석,,22.09446,
1251,2023-11-05,52,물론,허각,니즈뮤직,2603708.0,가요 / 발라드,3:44,허각,,40.397,
1252,2023-11-05,53,"이쁜 여자가 좋더라 (Feat. Gist, Jayci yucca)",릴러말즈 (Leellamarz),Ambition Musik,5222440.0,가요 / 랩/힙합,2:26,릴러말즈,,23.42503,
1253,2023-11-05,54,나에게 그대만이,탑현,레이벡스,,가요 / 발라드,3:11,탑현,,45.76676,
1254,2023-11-05,55,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment,,가요 / 발라드,2:43,디오,,52.09964,
1255,2023-11-05,56,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우,,가요 / 발라드,3:51,"경서예지, 전건호",,,
1256,2023-11-05,57,New Jeans,NewJeans,ADOR,8888169.0,가요 / 댄스,1:49,뉴진스,,11.5042,
1257,2023-11-05,58,Stay,"The Kid LAROI, Justin Bieber",Columbia,,POP / 팝,2:22,"The Kid LAROI, 저스틴 비버",,,
1258,2023-11-05,59,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스,5443906.0,가요 / 댄스,3:25,부석순,,24.00142,
1259,2023-11-05,60,Yes or No,정국,BIGHIT MUSIC,10479601.0,가요 / R&B/소울,2:28,정국,,100.0,
1260,2023-11-05,61,건물 사이에 피어난 장미 (Rose Blossom),하이키,GLG,,가요 / 댄스,3:16,하이키,,14.80332,
1261,2023-11-05,62,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records,3971632.0,POP / 팝,3:09,찰리 푸스,,,14.01019
1262,2023-11-05,63,해요 (2022),#안녕,일팔 프로젝트,,가요 / 발라드,3:58,#안녕,89.0,100.0,
1263,2023-11-05,64,Chili,화사(Hwa Sa),Stone Music Entertainment,,가요 / 댄스,2:15,화사,,31.22451,
1264,2023-11-05,65,꽃구경,황영웅,"골든보이스, 제이",,가요 / 트로트,3:53,황영웅,,71.54742,
1265,2023-11-05,66,"밤, 바다",최유리,도너츠컬쳐,2922763.0,가요 / 발라드,4:15,최유리,,93.93434,
1266,2023-11-05,67,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트,2434902.0,가요 / 댄스,3:10,스테이씨,,51.24313,
1267,2023-11-05,68,모래 알갱이,임영웅,물고기뮤직,5461853.0,가요 / 발라드,3:40,임영웅,,52.65365,
1268,2023-11-05,69,Hate You,정국,BIGHIT MUSIC,10479601.0,가요 / 발라드,2:34,정국,,100.0,
1269,2023-11-05,70,우리들의 블루스,임영웅,물고기뮤직,5461853.0,가요 / 발라드,3:27,임영웅,,52.65365,
1270,2023-11-05,71,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),TOON STUDIO,1777174.0,가요 / 발라드,4:11,너드커넥션,,59.89574,
1271,2023-11-05,72,꽃,지수 (JISOO),YG Entertainment,,가요 / 댄스,2:53,지수,,27.38629,
1272,2023-11-05,73,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment,2248392.0,OST / 드라마,3:31,폴킴,,5.44175,
1273,2023-11-05,74,Still With You,정국,BIGHIT MUSIC,10479601.0,가요 / R&B/소울,4:00,정국,,100.0,
1274,2023-11-05,75,Vancouver 2,BIG Naughty (서동현),H1GHR MUSIC,3107153.0,가요 / 락,3:22,서동현,,,20.77781
1275,2023-11-05,76,CAKE,ITZY (있지),JYP Entertainment,1915765.0,가요 / 랩/힙합,3:19,있지,,18.6792,
1276,2023-11-05,77,Dynamite,방탄소년단,BIGHIT MUSIC,4124392.0,가요 / 댄스,3:19,방탄소년단,,67.69543,
1277,2023-11-05,78,사랑..그게 뭔데,지아 (Zia),니즈뮤직,1767387.0,가요 / 발라드,3:46,지아,,74.5388,
1278,2023-11-05,79,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직,6259475.0,가요 / 댄스,3:04,르세라핌,,20.38184,
1279,2023-11-05,80,폼미쳤다,영탁,탁스튜디오,1454954.0,가요 / 댄스,2:47,영탁,,57.46138,
1280,2023-11-05,81,사실말야내가말야그게그러니까말이야,케이시 (Kassy),넥스타엔터테인먼트,1573196.0,가요 / 발라드,2:55,케이시,,32.98079,
1281,2023-11-05,82,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이",5461853.0,가요 / 트로트,4:03,임영웅,,52.65365,
1282,2023-11-05,83,I WANT,IVE (아이브),스타쉽엔터테인먼트,11647139.0,가요 / 댄스,3:01,아이브,,52.44462,
1283,2023-11-05,84,Baggy Jeans,NCT U,SM Entertainment,,가요 / 댄스,3:31,엔시티 유,,,18.99951
1284,2023-11-05,85,다시 만날 수 있을까,임영웅,물고기뮤직,5461853.0,가요 / 발라드,4:34,임영웅,,52.65365,
1285,2023-11-05,86,봄날,방탄소년단,BIGHIT MUSIC,4124392.0,가요 / 댄스,4:34,방탄소년단,,67.69543,
1286,2023-11-05,87,달빛에 그려지는,미연 ((여자)아이들),도너츠컬쳐,3673619.0,OST / 드라마,4:04,미연 (여자 아이들),,,
1287,2023-11-05,88,Fact Check (불가사의; 不可思議),NCT 127,SM Entertainment,1832783.0,가요 / 댄스,3:05,엔시티 127,,,25.70543
1288,2023-11-05,89,CRUSH (가시),ZEROBASEONE (제로베이스원),WAKEONE,,가요 / 댄스,2:49,제로베이스원,,,100.0
1289,2023-11-05,90,Too Sad to Dance,정국,BIGHIT MUSIC,10479601.0,가요 / 블루스/포크,2:56,정국,,100.0,
1290,2023-11-05,91,Drama,에스파,SM Entertainment,4275536.0,가요 / 댄스,3:35,에스파,,49.85861,
1291,2023-11-05,92,That`s Hilarious,Charlie Puth,Atlantic Records UK,3971632.0,POP / 팝,2:27,찰리 푸스,,,14.01019
1292,2023-11-05,93,숲,최유리,쇼파르엔터테인먼트,2922763.0,가요 / 인디,3:48,최유리,,93.93434,
1293,2023-11-05,94,KIDDING,이세계 아이돌,J Major,,가요 / 전체,3:30,이세계 아이돌,,30.12084,
1294,2023-11-05,95,Please Don`t Change (feat. DJ Snake),정국,BIGHIT MUSIC,10479601.0,가요 / 댄스,2:27,정국,,100.0,
1295,2023-11-05,96,Butter,방탄소년단,BIGHIT MUSIC,4124392.0,가요 / 댄스,2:44,방탄소년단,,67.69543,
1296,2023-11-05,97,거리에서 (Feat. ASH ISLAND),릴러말즈 (Leellamarz),Ambition Musik,5222440.0,가요 / 랩/힙합,3:29,릴러말즈,,23.42503,
1297,2023-11-05,98,가을밤에 든 생각,잔나비,페포니 뮤직,3159629.0,가요 / 인디,3:07,잔나비,,6.93397,
1298,2023-11-05,99,Talk Saxy,라이즈,SM Entertainment,2338202.0,가요 / 댄스,3:11,라이즈,,27.36557,
1299,2023-11-05,100,미친 사랑의 노래,"김연지, DK",방구석 캐스팅,,가요 / 발라드,3:44,"김연지, 디케이",,,
1300,2023-11-05,101,가을 타나 봐,바이브 (Vibe),메이저나인,,가요 / 발라드,3:52,바이브,,54.95566,
1301,2023-11-05,102,Closer to You (feat. Major Lazer),정국,BIGHIT MUSIC,10479601.0,가요 / 랩/힙합,2:51,정국,,100.0,
1302,2023-11-05,103,민들레 (single ver.),우효 (OOHYO),문화인,,가요 / 인디,4:13,우효,,54.80258,
1303,2023-11-05,104,Somebody,디오 (D.O.),SM Entertainment,,가요 / 블루스/포크,2:39,디오,,52.09964,
1304,2023-11-05,105,Right Now (Feat. Crush),쿠기 (Coogie),AOMG,,가요 / 랩/힙합,3:02,쿠기,,33.24167,
1305,2023-11-05,106,무지개,임영웅,물고기뮤직,5461853.0,가요 / 전체,3:16,임영웅,,52.65365,
1306,2023-11-05,107,Like Crazy,지민,BIGHIT MUSIC,,가요 / 댄스,3:32,지민,,34.66933,
1307,2023-11-05,108,Somebody,정국,BIGHIT MUSIC,10479601.0,가요 / R&B/소울,2:49,정국,,100.0,
1308,2023-11-05,109,London Boy,임영웅,물고기뮤직,5461853.0,가요 / 락,4:04,임영웅,,52.65365,
1309,2023-11-05,110,Better Things,에스파,SM Entertainment,4275536.0,가요 / 댄스,3:23,에스파,,49.85861,
1310,2023-11-05,111,Shot Glass of Tears,정국,BIGHIT MUSIC,10479601.0,가요 / 발라드,2:47,정국,,100.0,
1311,2023-11-05,112,Rewrite The Stars,"Zac Efron, Zendaya",Atlantic Records,,OST / 전체,3:37,"잭 에프론, Zendaya",,,
1312,2023-11-05,113,희재,성시경,씨에스해피엔터테인먼트,4395615.0,OST / 한국영화,4:42,성시경,75.0,57.77632,
1313,2023-11-05,114,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records,1777174.0,가요 / 인디,4:26,너드커넥션,,59.89574,
1314,2023-11-05,115,Someday,박은빈,뮤직버디,,OST / 드라마,3:52,박은빈,,76.59304,
1315,2023-11-05,116,예뻤어,데이식스,JYP Entertainment,2976674.0,가요 / 락,4:43,데이식스,,17.28206,
1316,2023-11-05,117,아버지,임영웅,물고기뮤직,5461853.0,가요 / 발라드,3:58,임영웅,,52.65365,
1317,2023-11-05,118,Cool With You,NewJeans,ADOR,8888169.0,가요 / 댄스,2:28,뉴진스,,11.5042,
1318,2023-11-05,119,Monologue,테이 (Tei),방구석 캐스팅,,가요 / 발라드,4:22,테이,,61.02437,
1319,2023-11-05,120,Polaroid,임영웅,물고기뮤직,5461853.0,가요 / 락,3:26,임영웅,,52.65365,
1320,2023-11-05,121,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M",6402519.0,가요 / 발라드,4:13,아이유,,26.55127,
1321,2023-11-05,122,I`m Not The Only One,Sam Smith,Capitol Records,1607806.0,POP / 팝,3:59,샘 스미스,,,33.21404
1322,2023-11-05,123,Candy,NCT DREAM,SM Entertainment,1921503.0,가요 / 댄스,3:37,엔시티 드림,,,28.39787
1323,2023-11-05,124,그라데이션,10cm,매직스트로베리사운드,2998731.0,가요 / 인디,3:21,10cm,,20.22249,
1324,2023-11-05,125,인생찬가,임영웅,물고기뮤직,5461853.0,가요 / 발라드,3:53,임영웅,,52.65365,
1325,2023-11-05,126,TOMBOY,(여자)아이들,큐브엔터테인먼트,3673619.0,가요 / 락,2:54,여자 아이들,,21.49346,
1326,2023-11-05,127,한 페이지가 될 수 있게,데이식스,JYP Entertainment,2976674.0,가요 / 락,3:26,데이식스,,17.28206,
1327,2023-11-05,128,Love Me Again,뷔,BIGHIT MUSIC,11647139.0,가요 / R&B/소울,3:02,뷔,,35.46384,
1328,2023-11-05,129,Slow Dancing,뷔,BIGHIT MUSIC,11647139.0,가요 / R&B/소울,3:07,뷔,,35.46384,
1329,2023-11-05,130,That`s Not How This Works (feat. Dan + Shay),Charlie Puth,Atlantic Records,3971632.0,POP / 팝,2:46,찰리 푸스,,,14.01019
1330,2023-11-05,131,ELEVEN,IVE (아이브),스타쉽엔터테인먼트,11647139.0,가요 / 댄스,2:58,아이브,,52.44462,
1331,2023-11-05,132,첫사랑,백아,Baek A,,가요 / 블루스/포크,3:09,백아,,75.99067,
1332,2023-11-05,133,Screen Time (Feat. Hoshi of SEVENTEEN),에픽하이 (EPIK HIGH),아워즈,2407908.0,가요 / 랩/힙합,3:54,에픽하이,,43.87328,
1333,2023-11-05,134,Paint The Town Red,Doja Cat,Kemosabe Records/RCA Records,,POP / 랩/힙합,3:52,도자 캣,,,52.1433
1334,2023-11-05,135,Off My Face,Justin Bieber,RBMG/Def Jam,2439163.0,POP / 팝,2:37,저스틴 비버,,,52.80107
1335,2023-11-05,136,Underwater,권은비,울림 엔터테인먼트,,가요 / 댄스,2:51,권은비,,15.18165,
1336,2023-11-05,137,Trip (Feat. Hannah),릴러말즈 (Leellamarz),STRAD,5222440.0,가요 / 랩/힙합,3:53,릴러말즈,,23.42503,
1337,2023-11-05,138,그리워하다,비투비 (BTOB),큐브엔터테인먼트,2086470.0,가요 / 발라드,3:57,비투비,,100.0,
1338,2023-11-05,139,A bientot,임영웅,물고기뮤직,5461853.0,가요 / 랩/힙합,4:16,임영웅,,52.65365,
1339,2023-11-05,140,Snow Globe,포레스텔라(Forestella),비트인터렉티브 (BEAT INTERACTIVE),,가요 / 발라드,5:21,포레스텔라,,79.98776,
1340,2023-11-05,141,나의 X에게,경서,꿈의엔진,,가요 / 인디,3:08,경서,,39.60181,
1341,2023-11-05,142,Cupid,FIFTY FIFTY,ATTRAKT,,가요 / 댄스,2:54,피프티 피프티,,,22.60842
1342,2023-11-05,143,거리에서,성시경,제로원인터랙티브,4395615.0,가요 / 발라드,4:39,성시경,,57.77632,
1343,2023-11-05,144,그날 밤,정승환,뮤직버디,,OST / 드라마,3:01,정승환,,100.0,
1344,2023-11-05,145,밤 (Night),dori,dori,,가요 / R&B/소울,3:07,dori,,,
1345,2023-11-05,146,연애편지,임영웅,물고기뮤직,5461853.0,가요 / 블루스/포크,3:35,임영웅,,52.65365,
1346,2023-11-05,147,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC,3107153.0,가요 / 인디,3:09,서동현,,,20.77781
1347,2023-11-05,148,어디에도,엠씨더맥스 (M.C The Max),뮤직앤뉴,3040558.0,가요 / 발라드,5:31,엠씨더맥스,15.0,57.54697,
1348,2023-11-05,149,GODS,"NewJeans, League of Legends",라이엇 게임즈,2172367.0,OST / 애니메이션/게임,3:41,"뉴진스, League of Legends",,,
1349,2023-11-05,150,"잘 지내자, 우리",최유리,쇼파르엔터테인먼트,2922763.0,가요 / 인디,4:16,최유리,,93.93434,
1350,2023-11-05,151,Memories,라이즈,SM Entertainment,2338202.0,가요 / 댄스,2:58,라이즈,,27.36557,
1351,2023-11-05,152,밤하늘의 별을(2020),경서,꿈의엔진,,가요 / 인디,3:37,경서,,39.60181,
1352,2023-11-05,153,사랑의 바보,제이세라 (J-Cera),"투플원 엔터테인먼트, 제나두엔터테인먼트",,가요 / 발라드,3:54,제이세라,,41.69128,
1353,2023-11-05,154,내가 아니라도,주호,IN A MILLION,,가요 / 발라드,4:08,주호,,9.37064,
1354,2023-11-05,155,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스",1757676.0,OST / 드라마,3:50,에일리,,7.80203,
1355,2023-11-05,156,이제 우리 꿈에서만 만나,Yyeon,Yyeon,,가요 / R&B/소울,2:20,Yyeon,,,
1356,2023-11-05,157,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",1745621.0,POP / 팝,3:24,Ariana Grande,,,
1357,2023-11-05,158,Snowman,Sia,"Monkey Puzzle, Atlantic",,POP / 팝,2:46,시아,,,63.33492
1358,2023-11-05,159,잠깐 시간 될까,이무진,"BIGPLANETMADE, SWING ENTERTAINMENT",,가요 / 락,3:48,이무진,,48.5098,
1359,2023-11-05,160,2002,Anne-Marie,Atlantic Records UK,,POP / 팝,3:07,앤 마리,,,49.8932
1360,2023-11-05,161,When I Get Old,"Christopher, 청하",Parlophone Denmark,1460513.0,POP / 팝,3:05,"Christopher, 청하",,,
1361,2023-11-05,162,Sugarcoat (NATTY Solo),KISS OF LIFE,S2 ENTERTAINMENT INC.,,가요 / R&B/소울,3:00,키스 오브 라이프,,,19.57555
1362,2023-11-05,163,선물,멜로망스(Melomance),"민트페이퍼, 광합성",2321360.0,가요 / 인디,4:21,멜로망스,,86.16693,
1363,2023-11-05,164,Shut Down,블랙핑크,YG Entertainment,3434628.0,가요 / 랩/힙합,2:56,블랙핑크,,17.46331,
1364,2023-11-05,165,DINOSAUR,AKMU (악뮤),YG Entertainment,8090044.0,가요 / 일렉트로니카,4:01,악뮤,,42.04615,
1365,2023-11-05,166,첫 눈,EXO,SM Entertainment,2028444.0,가요 / 발라드,3:28,엑소,,,52.91971
1366,2023-11-05,167,빛이 나는 너에게,던 (DAWN),AT AREA,,가요 / R&B/소울,2:55,던,,7.59595,
1367,2023-11-05,168,Nxde,(여자)아이들,큐브엔터테인먼트,3673619.0,가요 / 댄스,2:58,여자 아이들,,21.49346,
1368,2023-11-05,169,Dreamers (Feat. FIFA Sound),"정국, 방탄소년단",Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC,10479601.0,POP / 월드뮤직,3:21,"정국, 방탄소년단",,,
1369,2023-11-05,170,늦은 밤 너의 집 앞 골목길에서,노을,씨제스엔터테인먼트,1594004.0,가요 / 발라드,3:36,노을,,58.96351,
1370,2023-11-05,171,Seven (feat. Latto) - Explicit Ver.,정국,BIGHIT MUSIC,10479601.0,가요 / 댄스,3:04,정국,,100.0,
1371,2023-11-05,172,오랜 날 오랜 밤,AKMU (악뮤),YG Entertainment,8090044.0,가요 / 블루스/포크,4:44,악뮤,,42.04615,
1372,2023-11-05,173,Chasing That Feeling,투모로우바이투게더,BIGHIT MUSIC,,가요 / 댄스,3:03,투모로우바이투게더,,44.9352,
1373,2023-11-05,174,사람 Pt.2 (feat. 아이유),Agust D,BIGHIT MUSIC,,가요 / R&B/소울,3:34,어거스트 디,,,52.11081
1374,2023-11-05,175,SOS (Prod. Marshmello),세븐틴,플레디스,5443906.0,가요 / 댄스,3:12,세븐틴,,47.83696,
1375,2023-11-05,176,돌아와줘요 (Alone),주주 시크릿,MBC,,가요 / 발라드,3:21,주주 시크릿,,83.5765,
1376,2023-11-05,177,NIGHT DANCER,imase,Universal Music,,J-POP / 팝,3:31,이마세,,,28.50913
1377,2023-11-05,178,Next Level,에스파,SM Entertainment,4275536.0,가요 / 댄스,3:42,에스파,,49.85861,
1378,2023-11-05,179,어른,Sondia,Stone Music Entertainment,,OST / 드라마,4:19,Sondia,,,
1379,2023-11-05,180,Say I Love You,우디(Woody),메이저나인,1813707.0,가요 / 발라드,3:36,우디,,90.01852,
1380,2023-11-05,181,AEAO,"다이나믹 듀오 (Dynamic Duo), DJ Premier",아메바컬쳐,3561605.0,가요 / 랩/힙합,5:17,"다이나믹 듀오 , DJ Premier",,,
1381,2023-11-05,182,Heaven(2023),임재현,캔버스뮤직,,OST / 드라마,4:40,임재현,,25.78528,
1382,2023-11-05,183,오르트구름,윤하,C9엔터테인먼트,3747198.0,가요 / 락,3:27,윤하,,18.13928,
1383,2023-11-05,184,One Call Away,Charlie Puth,Artist Partners,3971632.0,POP / 팝,3:14,찰리 푸스,,,14.01019
1384,2023-11-05,185,FEARLESS,LE SSERAFIM (르세라핌),쏘스뮤직,6259475.0,가요 / 댄스,2:48,르세라핌,,20.38184,
1385,2023-11-05,186,Bye bye my blue,백예린,JYP Entertainment,2831783.0,가요 / R&B/소울,3:24,백예린,,55.79723,
1386,2023-11-05,187,yours,데이먼스 이어 (Damons Year),Akashic Records,,가요 / 인디,2:45,데이먼스 이어,,51.72843,
1387,2023-11-05,188,BETELGEUSE,Yuuri,Sony Music Labels Inc.,1601430.0,J-POP / 락,3:50,유우리,,,15.80844
1388,2023-11-05,189,괜찮아도 괜찮아 (That`s okay),디오 (D.O.),SM Entertainment,,가요 / R&B/소울,3:41,디오,,52.09964,
1389,2023-11-05,190,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),MAKTUB Company,1509772.0,가요 / 인디,4:26,마크툽,,37.83904,
1390,2023-11-05,191,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records,3971632.0,POP / 팝,3:09,찰리 푸스,,,14.01019
1391,2023-11-05,192,Click Like (Prod. Crush) (Feat. Paul Blanco),크러쉬 (CRUSH),Stone Music Entertainment,1801669.0,가요 / R&B/소울,2:46,크러쉬,,21.92346,
