date,Rank,Artist,Weekly Views
2024-03-31,50,제니 (JENNIE),
2024-03-31,51,LE SSERAFIM (르세라핌),8978070.0
2024-03-31,52,볼빨간사춘기,5277279.0
2024-03-31,53,폴킴,2653699.0
2024-03-31,54,aespa,4676030.0
2024-03-31,55,IVE (아이브),6477126.0
2024-03-31,56,순순희(기태),
2024-03-31,57,"HIGH4, 아이유 (IU)",
2024-03-31,58,김민석,
2024-03-31,59,AKMU (악뮤),4475606.0
2024-03-31,60,그루비룸 (GroovyRoom),
2024-03-31,61,"경서예지, 전건호",1925604.0
2024-03-31,62,방탄소년단,3581514.0
2024-03-31,63,김호중,
2024-03-31,64,IVE (아이브),6477126.0
2024-03-31,65,IVE (아이브),6477126.0
2024-03-31,66,임한별,
2024-03-31,67,세븐틴,4629321.0
2024-03-31,68,지아 (Zia),1509344.0
2024-03-31,69,H1-KEY,
2024-03-31,70,Charlie Puth,3216656.0
2024-03-31,71,로이킴,3639919.0
2024-03-31,72,Lauv,2000850.0
2024-03-31,73,NewJeans,6142728.0
2024-03-31,74,크러쉬 (CRUSH),2160280.0
2024-03-31,75,#안녕,
2024-03-31,76,화곡동 청개구리,
2024-03-31,77,디오 (D.O.),
2024-03-31,78,허각,2484120.0
2024-03-31,79,임영웅,4468096.0
2024-03-31,80,Benson Boone,1947990.0
2024-03-31,81,부석순 (SEVENTEEN),4629321.0
2024-03-31,82,다비치,3978750.0
2024-03-31,83,임영웅,4468096.0
2024-03-31,84,정국,3223043.0
2024-03-31,85,PLAVE,
2024-03-31,86,"로꼬 (LOCO), 유주 (YUJU)",
2024-03-31,87,Charlie Puth,3216656.0
2024-03-31,88,NewJeans,6142728.0
2024-03-31,89,LE SSERAFIM (르세라핌),8978070.0
2024-03-31,90,QWER,2608804.0
2024-03-31,91,방탄소년단,3581514.0
2024-03-31,92,임영웅,4468096.0
2024-03-31,93,DK,
2024-03-31,94,LUCY,
2024-03-31,95,김호중,
2024-03-31,96,헤이즈 (Heize),2478621.0
2024-03-31,97,홍이삭,
2024-03-31,98,아이유 (IU),11897562.0
2024-03-31,99,임영웅,4468096.0
2024-03-31,100,이무진,2358233.0
2024-03-31,101,임영웅,4468096.0
2024-03-31,102,김호중,
2024-03-31,103,김호중,
2024-03-31,104,김호중,
2024-03-31,105,"The Kid LAROI, Justin Bieber",
2024-03-31,106,김호중,
2024-03-31,107,로이킴,3639919.0
2024-03-31,108,세븐틴,4629321.0
2024-03-31,109,볼빨간사춘기,5277279.0
2024-03-31,110,최유리,2350883.0
2024-03-31,111,임영웅,4468096.0
2024-03-31,112,경서,1925604.0
2024-03-31,113,전소미,
2024-03-31,114,아이유 (IU),11897562.0
2024-03-31,115,방탄소년단,3581514.0
2024-03-31,116,로이킴,3639919.0
2024-03-31,117,RIIZE,2435221.0
2024-03-31,118,BABYMONSTER,2186523.0
2024-03-31,119,장범준,1904347.0
2024-03-31,120,QWER,2608804.0
2024-03-31,121,IVE (아이브),6477126.0
2024-03-31,122,10cm,4401173.0
2024-03-31,123,임영웅,4468096.0
2024-03-31,124,임영웅,4468096.0
2024-03-31,125,EXO,1539124.0
2024-03-31,126,부석순 (SEVENTEEN),4629321.0
2024-03-31,127,아일릿(ILLIT),5405009.0
2024-03-31,128,10cm,4401173.0
2024-03-31,129,투모로우바이투게더,2000020.0
2024-03-31,130,하이라이트(Highlight),
2024-03-31,131,10cm,4401173.0
2024-03-31,132,임영웅,4468096.0
2024-03-31,133,Alaina Castillo,
2024-03-31,134,Taylor Swift,1884988.0
2024-03-31,135,NMIXX,2110930.0
2024-03-31,136,MAX,2524329.0
2024-03-31,137,PLAVE,
2024-03-31,138,성시경,3108390.0
2024-03-31,139,아이유 (IU),11897562.0
2024-03-31,140,탑현,
2024-03-31,141,STAYC(스테이씨),1520008.0
2024-03-31,142,"다이나믹 듀오 (Dynamic Duo), 이영지",2160025.0
2024-03-31,143,임영웅,4468096.0
2024-03-31,144,Men`s Tear (맨스티어),
2024-03-31,145,투모로우바이투게더,2000020.0
2024-03-31,146,DAY6,9477544.0
2024-03-31,147,Sondia,
2024-03-31,148,Ayumu Imazu,
2024-03-31,149,LE SSERAFIM (르세라핌),8978070.0
2024-03-31,150,멜로망스(Melomance),2428653.0
2024-03-31,151,데이먼스 이어 (Damons Year),
2024-03-31,152,KISS OF LIFE,2425450.0
2024-03-31,153,아일릿(ILLIT),5405009.0
2024-03-31,154,PLAVE,
2024-03-31,155,임영웅,4468096.0
2024-03-31,156,PLAVE,
2024-03-31,157,아이유 (IU),11897562.0
2024-03-31,158,경서,1925604.0
2024-03-31,159,DAY6,9477544.0
2024-03-31,160,임영웅,4468096.0
2024-03-31,161,LE SSERAFIM (르세라핌),8978070.0
2024-03-31,162,"성시경, 나얼",3108390.0
2024-03-31,163,백예린,2676761.0
2024-03-31,164,경서,1925604.0
2024-03-31,165,IVE (아이브),6477126.0
2024-03-31,166,성시경,3108390.0
2024-03-31,167,KISS OF LIFE,2425450.0
2024-03-31,168,Justin Bieber,2155355.0
2024-03-31,169,Paul Blanco,
2024-03-31,170,김나영,1503414.0
2024-03-31,171,Anne-Marie,
2024-03-31,172,레드벨벳(Red Velvet),2468627.0
2024-03-31,173,아일릿(ILLIT),5405009.0
2024-03-31,174,J.Tajor,
2024-03-31,175,에일리 (Ailee),1748263.0
2024-03-31,176,STAYC(스테이씨),1520008.0
2024-03-31,177,비투비 (BTOB),2170675.0
2024-03-31,178,너드커넥션 (Nerd Connection),1760436.0
2024-03-31,179,"정은지, 서인국",
2024-03-31,180,Ed Sheeran,1842351.0
2024-03-31,181,케이윌 (K.Will),1889366.0
2024-03-31,182,"Christopher, 청하",2450223.0
2024-03-31,183,이무진,2358233.0
2024-03-31,184,(여자)아이들,9139756.0
2024-03-31,185,NewJeans,6142728.0
2024-03-31,186,PLAVE,
2024-03-31,187,아이유 (IU),11897562.0
2024-03-31,188,BIGBANG (빅뱅),4842692.0
2024-03-31,189,투모로우바이투게더,2000020.0
2024-03-31,190,우효 (OOHYO),
2024-03-31,191,KISS OF LIFE,2425450.0
2024-03-31,192,백아,
2024-03-31,193,경서,1925604.0
2024-03-31,194,투모로우바이투게더,2000020.0
2024-03-31,195,안세하,
2024-03-31,196,Charlie Puth,3216656.0
2024-03-31,197,NCT DREAM,2864382.0
2024-03-31,198,버스커 버스커 (Busker Busker),1975711.0
2024-03-31,199,백예린,2676761.0
2024-03-31,200,BIG Naughty (서동현),2944714.0
2024-04-07,1,아일릿(ILLIT),6428367.0
2024-04-07,2,(여자)아이들,8732608.0
2024-04-07,3,TWS (투어스),3371576.0
2024-04-07,4,비비(BIBI),2584374.0
2024-04-07,5,LE SSERAFIM (르세라핌),8211157.0
2024-04-07,6,아이유 (IU),11998159.0
2024-04-07,7,이창섭,1703546.0
2024-04-07,8,LE SSERAFIM (르세라핌),8211157.0
2024-04-07,9,태연 (TAEYEON),5518674.0
2024-04-07,10,DAY6,8989076.0
2024-04-07,11,임재현,1703586.0
2024-04-07,12,DAY6,8989076.0
2024-04-07,13,너드커넥션 (Nerd Connection),2198457.0
2024-04-07,14,LE SSERAFIM (르세라핌),8211157.0
2024-04-07,15,RIIZE,2779449.0
2024-04-07,16,박재정,
2024-04-07,17,아이유 (IU),11998159.0
2024-04-07,18,aespa,4432294.0
2024-04-07,19,이무진,2877983.0
2024-04-07,20,범진,
2024-04-07,21,RIIZE,2779449.0
2024-04-07,22,IVE (아이브),6024652.0
2024-04-07,23,VIVIZ (비비지),1849079.0
2024-04-07,24,DAY6,8989076.0
2024-04-07,25,NewJeans,6373989.0
2024-04-07,26,QWER,5212579.0
2024-04-07,27,성시경,3098938.0
2024-04-07,28,AKMU (악뮤),4483635.0
2024-04-07,29,정국,2809864.0
2024-04-07,30,버스커 버스커 (Busker Busker),2596246.0
2024-04-07,31,(여자)아이들,8732608.0
2024-04-07,32,태연 (TAEYEON),5518674.0
2024-04-07,33,멜로망스(Melomance),2583367.0
2024-04-07,34,크러쉬 (CRUSH),2347400.0
2024-04-07,35,NewJeans,6373989.0
2024-04-07,36,잔나비,2613599.0
2024-04-07,37,임영웅,4729487.0
2024-04-07,38,NewJeans,6373989.0
2024-04-07,39,RIIZE,2779449.0
2024-04-07,40,우디(Woody),
2024-04-07,41,NewJeans,6373989.0
2024-04-07,42,"HIGH4, 아이유 (IU)",
2024-04-07,43,(여자)아이들,8732608.0
2024-04-07,44,(여자)아이들,8732608.0
2024-04-07,45,윤하,3616880.0
2024-04-07,46,AKMU (악뮤),4483635.0
2024-04-07,47,IVE (아이브),6024652.0
2024-04-07,48,아이유 (IU),11998159.0
2024-04-07,49,로이킴,3818738.0
2024-04-07,50,DK,
2024-04-07,51,우디(Woody),
2024-04-07,52,투모로우바이투게더,1917774.0
2024-04-07,53,KISS OF LIFE,3511687.0
2024-04-07,54,제니 (JENNIE),
2024-04-07,55,aespa,4432294.0
2024-04-07,56,IVE (아이브),6024652.0
2024-04-07,57,온앤오프 (ONF),
2024-04-07,58,폴킴,3095886.0
2024-04-07,59,폴킴,3095886.0
2024-04-07,60,LE SSERAFIM (르세라핌),8211157.0
2024-04-07,61,순순희(기태),
2024-04-07,62,김민석,
2024-04-07,63,볼빨간사춘기,5787461.0
2024-04-07,64,AKMU (악뮤),4483635.0
2024-04-07,65,방탄소년단,3712367.0
2024-04-07,66,"경서예지, 전건호",2446653.0
2024-04-07,67,IVE (아이브),6024652.0
2024-04-07,68,그루비룸 (GroovyRoom),
2024-04-07,69,IVE (아이브),6024652.0
2024-04-07,70,LUCY,
2024-04-07,71,"로꼬 (LOCO), 유주 (YUJU)",
2024-04-07,72,로이킴,3818738.0
2024-04-07,73,세븐틴,4453081.0
2024-04-07,74,임한별,
2024-04-07,75,Lauv,2098579.0
2024-04-07,76,지아 (Zia),1492912.0
2024-04-07,77,NCT DREAM,2377591.0
2024-04-07,78,Charlie Puth,3337928.0
2024-04-07,79,Benson Boone,2111660.0
2024-04-07,80,#안녕,
2024-04-07,81,임영웅,4729487.0
2024-04-07,82,허각,2576316.0
2024-04-07,83,BABYMONSTER,2576130.0
2024-04-07,84,화곡동 청개구리,
2024-04-07,85,부석순 (SEVENTEEN),4453081.0
2024-04-07,86,디오 (D.O.),
2024-04-07,87,임영웅,4729487.0
2024-04-07,88,H1-KEY,
2024-04-07,89,Charlie Puth,3337928.0
2024-04-07,90,NewJeans,6373989.0
2024-04-07,91,PLAVE,
2024-04-07,92,NewJeans,6373989.0
2024-04-07,93,정국,2809864.0
2024-04-07,94,DK,
2024-04-07,95,헤이즈 (Heize),2288829.0
2024-04-07,96,김호중,1669305.0
2024-04-07,97,임영웅,4729487.0
2024-04-07,98,방탄소년단,3712367.0
2024-04-07,99,QWER,5212579.0
2024-04-07,100,10cm,5293595.0
2024-04-07,101,임영웅,4729487.0
2024-04-07,102,김나영,1659415.0
2024-04-07,103,LE SSERAFIM (르세라핌),8211157.0
2024-04-07,104,임영웅,4729487.0
2024-04-07,105,노을,
2024-04-07,106,"The Kid LAROI, Justin Bieber",
2024-04-07,107,부석순 (SEVENTEEN),4453081.0
2024-04-07,108,볼빨간사춘기,5787461.0
2024-04-07,109,임영웅,4729487.0
2024-04-07,110,아이유 (IU),11998159.0
2024-04-07,111,장범준,2073919.0
2024-04-07,112,로이킴,3818738.0
2024-04-07,113,홍이삭,
2024-04-07,114,최유리,2245904.0
2024-04-07,115,다비치,3563470.0
2024-04-07,116,10cm,5293595.0
2024-04-07,117,10cm,5293595.0
2024-04-07,118,RIIZE,2779449.0
2024-04-07,119,세븐틴,4453081.0
2024-04-07,120,이무진,2877983.0
2024-04-07,121,투모로우바이투게더,1917774.0
2024-04-07,122,임영웅,4729487.0
2024-04-07,123,전소미,
2024-04-07,124,임영웅,4729487.0
2024-04-07,125,IVE (아이브),6024652.0
2024-04-07,126,임영웅,4729487.0
2024-04-07,127,아이유 (IU),11998159.0
2024-04-07,128,Alaina Castillo,
2024-04-07,129,순순희(지환),
2024-04-07,130,Taylor Swift,1848309.0
2024-04-07,131,임영웅,4729487.0
2024-04-07,132,NMIXX,1991931.0
2024-04-07,133,PLAVE,
2024-04-07,134,성시경,3098938.0
2024-04-07,135,STAYC(스테이씨),1539544.0
2024-04-07,136,탑현,
2024-04-07,137,아이유 (IU),11998159.0
2024-04-07,138,아이유 (IU),11998159.0
2024-04-07,139,DAY6,8989076.0
2024-04-07,140,Ayumu Imazu,
2024-04-07,141,EXO,1508302.0
2024-04-07,142,데이먼스 이어 (Damons Year),
2024-04-07,143,멜로망스(Melomance),2583367.0
2024-04-07,144,너드커넥션 (Nerd Connection),2198457.0
2024-04-07,145,KISS OF LIFE,3511687.0
2024-04-07,146,아일릿(ILLIT),6428367.0
2024-04-07,147,하이라이트(Highlight),
2024-04-07,148,MAX,2442246.0
2024-04-07,149,Men`s Tear (맨스티어),
2024-04-07,150,Sondia,
2024-04-07,151,임영웅,4729487.0
2024-04-07,152,"다이나믹 듀오 (Dynamic Duo), 이영지",2184210.0
2024-04-07,153,로이킴,3818738.0
2024-04-07,154,백예린,2730449.0
2024-04-07,155,경서,2446653.0
2024-04-07,156,경서,2446653.0
2024-04-07,157,방탄소년단,3712367.0
2024-04-07,158,임영웅,4729487.0
2024-04-07,159,PLAVE,
2024-04-07,160,LE SSERAFIM (르세라핌),8211157.0
2024-04-07,161,PLAVE,
2024-04-07,162,10cm,5293595.0
2024-04-07,163,BIGBANG (빅뱅),5020437.0
2024-04-07,164,경서,2446653.0
2024-04-07,165,레드벨벳(Red Velvet),2473306.0
2024-04-07,166,Paul Blanco,
2024-04-07,167,경서,2446653.0
2024-04-07,168,Justin Bieber,2197494.0
2024-04-07,169,케이윌 (K.Will),2330810.0
2024-04-07,170,Anne-Marie,
2024-04-07,171,성시경,3098938.0
2024-04-07,172,LE SSERAFIM (르세라핌),8211157.0
2024-04-07,173,STAYC(스테이씨),1539544.0
2024-04-07,174,KISS OF LIFE,3511687.0
2024-04-07,175,J.Tajor,
2024-04-07,176,Ed Sheeran,1837988.0
2024-04-07,177,"정은지, 서인국",
2024-04-07,178,"성시경, 나얼",3098938.0
2024-04-07,179,"Christopher, 청하",2296637.0
2024-04-07,180,버스커 버스커 (Busker Busker),2596246.0
2024-04-07,181,김나영,1659415.0
2024-04-07,182,아이유 (IU),11998159.0
2024-04-07,183,NewJeans,6373989.0
2024-04-07,184,비투비 (BTOB),2093924.0
2024-04-07,185,에일리 (Ailee),1761856.0
2024-04-07,186,IVE (아이브),6024652.0
2024-04-07,187,(여자)아이들,8732608.0
2024-04-07,188,PLAVE,
2024-04-07,189,DAY6,8989076.0
2024-04-07,190,BIG Naughty (서동현),2910543.0
2024-04-07,191,백아,
2024-04-07,192,릴러말즈 (Leellamarz),3770498.0
2024-04-07,193,Charlie Puth,3337928.0
2024-04-07,194,"로꼬 (LOCO), 펀치(Punch)",
2024-04-07,195,우효 (OOHYO),
2024-04-07,196,이무진,2877983.0
2024-04-07,197,Justin Bieber,2197494.0
2024-04-07,198,김호중,1669305.0
2024-04-07,199,#안녕,
2024-04-07,200,백예린,2730449.0
2024-04-14,1,아일릿(ILLIT),5886134.0
2024-04-14,2,(여자)아이들,7932464.0
2024-04-14,3,TWS (투어스),3068783.0
2024-04-14,4,비비(BIBI),3203652.0
2024-04-14,5,아이유 (IU),11035461.0
2024-04-14,6,이창섭,1767644.0
2024-04-14,7,LE SSERAFIM (르세라핌),7772084.0
2024-04-14,8,DAY6,9487699.0
2024-04-14,9,DAY6,9487699.0
2024-04-14,10,QWER,6294555.0
2024-04-14,11,LE SSERAFIM (르세라핌),7772084.0
2024-04-14,12,태연 (TAEYEON),5393306.0
2024-04-14,13,임재현,1680062.0
2024-04-14,14,LE SSERAFIM (르세라핌),7772084.0
2024-04-14,15,너드커넥션 (Nerd Connection),2013453.0
2024-04-14,16,크러쉬 (CRUSH),2644725.0
2024-04-14,17,박재정,
2024-04-14,18,RIIZE,2564450.0
2024-04-14,19,DAY6,9487699.0
2024-04-14,20,BABYMONSTER,3043335.0
2024-04-14,21,aespa,4533379.0
2024-04-14,22,범진,
2024-04-14,23,이무진,2929015.0
2024-04-14,24,IVE (아이브),5979016.0
2024-04-14,25,RIIZE,2564450.0
2024-04-14,26,아이유 (IU),11035461.0
2024-04-14,27,VIVIZ (비비지),1802708.0
2024-04-14,28,NewJeans,6317668.0
2024-04-14,29,성시경,3326710.0
2024-04-14,30,정국,2859446.0
2024-04-14,31,KISS OF LIFE,3514135.0
2024-04-14,32,AKMU (악뮤),4445133.0
2024-04-14,33,태연 (TAEYEON),5393306.0
2024-04-14,34,멜로망스(Melomance),2627453.0
2024-04-14,35,잔나비,2771993.0
2024-04-14,36,NewJeans,6317668.0
2024-04-14,37,임영웅,4549783.0
2024-04-14,38,NewJeans,6317668.0
2024-04-14,39,우디(Woody),2127895.0
2024-04-14,40,(여자)아이들,7932464.0
2024-04-14,41,RIIZE,2564450.0
2024-04-14,42,NewJeans,6317668.0
2024-04-14,43,(여자)아이들,7932464.0
2024-04-14,44,우디(Woody),2127895.0
2024-04-14,45,AKMU (악뮤),4445133.0
2024-04-14,46,윤하,3690964.0
2024-04-14,47,IVE (아이브),5979016.0
2024-04-14,48,(여자)아이들,7932464.0
2024-04-14,49,폴킴,3304428.0
2024-04-14,50,aespa,4533379.0
2024-04-14,51,김민석,
2024-04-14,52,투모로우바이투게더,1851564.0
2024-04-14,53,IVE (아이브),5979016.0
2024-04-14,54,아이유 (IU),11035461.0
2024-04-14,55,제니 (JENNIE),
2024-04-14,56,로이킴,3486666.0
2024-04-14,57,순순희(기태),
2024-04-14,58,DK,
2024-04-14,59,LE SSERAFIM (르세라핌),7772084.0
2024-04-14,60,"경서예지, 전건호",2485147.0
2024-04-14,61,폴킴,3304428.0
2024-04-14,62,"HIGH4, 아이유 (IU)",
2024-04-14,63,AKMU (악뮤),4445133.0
2024-04-14,64,볼빨간사춘기,5034966.0
2024-04-14,65,IVE (아이브),5979016.0
2024-04-14,66,Charlie Puth,3434578.0
2024-04-14,67,헤이즈 (Heize),2475008.0
2024-04-14,68,방탄소년단,3671879.0
2024-04-14,69,임한별,
2024-04-14,70,Lauv,2100550.0
2024-04-14,71,세븐틴,4419362.0
2024-04-14,72,IVE (아이브),5979016.0
2024-04-14,73,로이킴,3486666.0
2024-04-14,74,지아 (Zia),1548003.0
2024-04-14,75,허각,2529473.0
2024-04-14,76,버스커 버스커 (Busker Busker),1737178.0
2024-04-14,77,#안녕,
2024-04-14,78,LUCY,
2024-04-14,79,임영웅,4549783.0
2024-04-14,80,Benson Boone,1928060.0
2024-04-14,81,그루비룸 (GroovyRoom),
2024-04-14,82,Charlie Puth,3434578.0
2024-04-14,83,부석순 (SEVENTEEN),4419362.0
2024-04-14,84,임영웅,4549783.0
2024-04-14,85,디오 (D.O.),
2024-04-14,86,화곡동 청개구리,
2024-04-14,87,QWER,6294555.0
2024-04-14,88,투모로우바이투게더,1851564.0
2024-04-14,89,H1-KEY,
2024-04-14,90,PLAVE,
2024-04-14,91,정국,2859446.0
2024-04-14,92,NewJeans,6317668.0
2024-04-14,93,방탄소년단,3671879.0
2024-04-14,94,DK,
2024-04-14,95,김호중,
2024-04-14,96,크러쉬 (CRUSH),2644725.0
2024-04-14,97,임영웅,4549783.0
2024-04-14,98,"로꼬 (LOCO), 유주 (YUJU)",
2024-04-14,99,BOYNEXTDOOR,
2024-04-14,100,NewJeans,6317668.0
2024-04-14,101,NCT DREAM,2105569.0
2024-04-14,102,김호중,
2024-04-14,103,10cm,5018116.0
2024-04-14,104,김호중,
2024-04-14,105,RIIZE,2564450.0
2024-04-14,106,부석순 (SEVENTEEN),4419362.0
2024-04-14,107,"The Kid LAROI, Justin Bieber",
2024-04-14,108,임영웅,4549783.0
2024-04-14,109,임영웅,4549783.0
2024-04-14,110,순순희(지환),
2024-04-14,111,LE SSERAFIM (르세라핌),7772084.0
2024-04-14,112,임영웅,4549783.0
2024-04-14,113,최유리,2441450.0
2024-04-14,114,소수빈,
2024-04-14,115,최유리,2441450.0
2024-04-14,116,홍이삭,
2024-04-14,117,김나영,1749367.0
2024-04-14,118,임영웅,4549783.0
2024-04-14,119,임영웅,4549783.0
2024-04-14,120,RIIZE,2564450.0
2024-04-14,121,아이유 (IU),11035461.0
2024-04-14,122,10cm,5018116.0
2024-04-14,123,임영웅,4549783.0
2024-04-14,124,세븐틴,4419362.0
2024-04-14,125,DAY6,9487699.0
2024-04-14,126,전소미,
2024-04-14,127,NMIXX,2103352.0
2024-04-14,128,IVE (아이브),5979016.0
2024-04-14,129,장범준,1821351.0
2024-04-14,130,Taylor Swift,1819771.0
2024-04-14,131,성시경,3326710.0
2024-04-14,132,KISS OF LIFE,3514135.0
2024-04-14,133,임영웅,4549783.0
2024-04-14,134,PLAVE,
2024-04-14,135,이무진,2929015.0
2024-04-14,136,너드커넥션 (Nerd Connection),2013453.0
2024-04-14,137,아이유 (IU),11035461.0
2024-04-14,138,탑현,
2024-04-14,139,멜로망스(Melomance),2627453.0
2024-04-14,140,데이먼스 이어 (Damons Year),
2024-04-14,141,Sondia,
2024-04-14,142,STAYC(스테이씨),1589918.0
2024-04-14,143,임영웅,4549783.0
2024-04-14,144,아이유 (IU),11035461.0
2024-04-14,145,아일릿(ILLIT),5886134.0
2024-04-14,146,DAY6,9487699.0
2024-04-14,147,Ayumu Imazu,
2024-04-14,148,Alaina Castillo,
2024-04-14,149,볼빨간사춘기,5034966.0
2024-04-14,150,다비치,3263342.0
2024-04-14,151,LE SSERAFIM (르세라핌),7772084.0
2024-04-14,152,EXO,1535884.0
2024-04-14,153,임영웅,4549783.0
2024-04-14,154,"다이나믹 듀오 (Dynamic Duo), 이영지",1990819.0
2024-04-14,155,Justin Bieber,2187410.0
2024-04-14,156,PLAVE,
2024-04-14,157,Anne-Marie,
2024-04-14,158,PLAVE,
2024-04-14,159,Paul Blanco,
2024-04-14,160,Men`s Tear (맨스티어),
2024-04-14,161,경서,2485147.0
2024-04-14,162,성시경,3326710.0
2024-04-14,163,BIGBANG (빅뱅),4933503.0
2024-04-14,164,아이유 (IU),11035461.0
2024-04-14,165,경서,2485147.0
2024-04-14,166,Ed Sheeran,1876579.0
2024-04-14,167,KISS OF LIFE,3514135.0
2024-04-14,168,백예린,2667204.0
2024-04-14,169,STAYC(스테이씨),1589918.0
2024-04-14,170,로이킴,3486666.0
2024-04-14,171,노을,1721362.0
2024-04-14,172,J.Tajor,
2024-04-14,173,MAX,2310627.0
2024-04-14,174,BLACKPINK,5608852.0
2024-04-14,175,10cm,5018116.0
2024-04-14,176,"Christopher, 청하",2135634.0
2024-04-14,177,에일리 (Ailee),1786389.0
2024-04-14,178,방탄소년단,3671879.0
2024-04-14,179,비투비 (BTOB),2077059.0
2024-04-14,180,"정은지, 서인국",
2024-04-14,181,"성시경, 나얼",3326710.0
2024-04-14,182,경서,2485147.0
2024-04-14,183,Charlie Puth,3434578.0
2024-04-14,184,(여자)아이들,7932464.0
2024-04-14,185,BIG Naughty (서동현),2921728.0
2024-04-14,186,로이킴,3486666.0
2024-04-14,187,PLAVE,
2024-04-14,188,릴러말즈 (Leellamarz),3632604.0
2024-04-14,189,Justin Bieber,2187410.0
2024-04-14,190,하이라이트(Highlight),
2024-04-14,191,백아,
2024-04-14,192,Sam Smith,
2024-04-14,193,백예린,2667204.0
2024-04-14,194,NewJeans,6317668.0
2024-04-14,195,BIG Naughty (서동현),2921728.0
2024-04-14,196,BLACKPINK,5608852.0
2024-04-14,197,#안녕,
2024-04-14,198,김나영,1749367.0
2024-04-14,199,IVE (아이브),5979016.0
2024-04-14,200,아이유 (IU),11035461.0
2024-04-21,1,아일릿(ILLIT),6218964.0
2024-04-21,2,(여자)아이들,7512071.0
2024-04-21,3,TWS (투어스),2813258.0
2024-04-21,4,QWER,7037576.0
2024-04-21,5,도영 (DOYOUNG),1611409.0
2024-04-21,6,비비(BIBI),3090330.0
2024-04-21,7,이찬원,2674023.0
2024-04-21,8,크러쉬 (CRUSH),3438281.0
2024-04-21,9,이창섭,1893349.0
2024-04-21,10,아이유 (IU),10151769.0
2024-04-21,11,DAY6,9464944.0
2024-04-21,12,DAY6,9464944.0
2024-04-21,13,LE SSERAFIM (르세라핌),6849329.0
2024-04-21,14,BABYMONSTER,3340118.0
2024-04-21,15,임재현,1674491.0
2024-04-21,16,태연 (TAEYEON),5070289.0
2024-04-21,17,LE SSERAFIM (르세라핌),6849329.0
2024-04-21,18,너드커넥션 (Nerd Connection),1941187.0
2024-04-21,19,LE SSERAFIM (르세라핌),6849329.0
2024-04-21,20,박재정,
2024-04-21,21,DAY6,9464944.0
2024-04-21,22,지코 (ZICO),
2024-04-21,23,RIIZE,4448092.0
2024-04-21,24,이무진,2783985.0
2024-04-21,25,aespa,4497862.0
2024-04-21,26,IVE (아이브),5523533.0
2024-04-21,27,범진,
2024-04-21,28,NewJeans,6492599.0
2024-04-21,29,RIIZE,4448092.0
2024-04-21,30,RIIZE,4448092.0
2024-04-21,31,아이유 (IU),10151769.0
2024-04-21,32,VIVIZ (비비지),1709989.0
2024-04-21,33,KISS OF LIFE,3267409.0
2024-04-21,34,성시경,3470475.0
2024-04-21,35,NewJeans,6492599.0
2024-04-21,36,NewJeans,6492599.0
2024-04-21,37,NewJeans,6492599.0
2024-04-21,38,정국,2740106.0
2024-04-21,39,잔나비,2766842.0
2024-04-21,40,태연 (TAEYEON),5070289.0
2024-04-21,41,멜로망스(Melomance),2474542.0
2024-04-21,42,AKMU (악뮤),4314584.0
2024-04-21,43,임영웅,4591870.0
2024-04-21,44,우디(Woody),1824300.0
2024-04-21,45,우디(Woody),1824300.0
2024-04-21,46,RIIZE,4448092.0
2024-04-21,47,AKMU (악뮤),4314584.0
2024-04-21,48,크러쉬 (CRUSH),3438281.0
2024-04-21,49,(여자)아이들,7512071.0
2024-04-21,50,윤하,3663245.0
2024-04-21,51,폴킴,3022285.0
2024-04-21,52,(여자)아이들,7512071.0
2024-04-21,53,헤이즈 (Heize),2548035.0
2024-04-21,54,IVE (아이브),5523533.0
2024-04-21,55,폴킴,3022285.0
2024-04-21,56,aespa,4497862.0
2024-04-21,57,(여자)아이들,7512071.0
2024-04-21,58,김민석,
2024-04-21,59,IVE (아이브),5523533.0
2024-04-21,60,제니 (JENNIE),
2024-04-21,61,순순희(기태),
2024-04-21,62,DK,
2024-04-21,63,Charlie Puth,3384175.0
2024-04-21,64,"경서예지, 전건호",2158647.0
2024-04-21,65,로이킴,3303303.0
2024-04-21,66,투모로우바이투게더,2066401.0
2024-04-21,67,AKMU (악뮤),4314584.0
2024-04-21,68,LE SSERAFIM (르세라핌),6849329.0
2024-04-21,69,아이유 (IU),10151769.0
2024-04-21,70,IVE (아이브),5523533.0
2024-04-21,71,볼빨간사춘기,4531226.0
2024-04-21,72,임한별,
2024-04-21,73,NewJeans,6492599.0
2024-04-21,74,Lauv,2124263.0
2024-04-21,75,세븐틴,4258727.0
2024-04-21,76,방탄소년단,3751190.0
2024-04-21,77,지아 (Zia),
2024-04-21,78,투모로우바이투게더,2066401.0
2024-04-21,79,#안녕,
2024-04-21,80,허각,2475311.0
2024-04-21,81,로이킴,3303303.0
2024-04-21,82,IVE (아이브),5523533.0
2024-04-21,83,임영웅,4591870.0
2024-04-21,84,부석순 (SEVENTEEN),4258727.0
2024-04-21,85,BOYNEXTDOOR,
2024-04-21,86,Charlie Puth,3384175.0
2024-04-21,87,임영웅,4591870.0
2024-04-21,88,아일릿(ILLIT),6218964.0
2024-04-21,89,QWER,7037576.0
2024-04-21,90,Benson Boone,1833379.0
2024-04-21,91,NewJeans,6492599.0
2024-04-21,92,"HIGH4, 아이유 (IU)",
2024-04-21,93,부석순 (SEVENTEEN),4258727.0
