artist,response.startDate,response.endDate,response.timeUnit,response.results
엠씨더맥스,2024-09-09,2024-09-27,week,"[{'title': '엠씨더맥스', 'keywords': ['엠씨더맥스'], 'data': [{'period': '2024-09-09', 'ratio': 84.55337}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 42.98474}]}]"
유우리,2024-09-09,2024-09-27,week,"[{'title': '유우리', 'keywords': ['유우리'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 88.83011}, {'period': '2024-09-23', 'ratio': 45.69684}]}]"
비오,2024-09-09,2024-09-27,week,"[{'title': '비오', 'keywords': ['비오'], 'data': [{'period': '2024-09-09', 'ratio': 98.00066}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 67.23397}]}]"
태연,2024-09-09,2024-09-27,week,"[{'title': '태연', 'keywords': ['태연'], 'data': [{'period': '2024-09-09', 'ratio': 93.59995}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 47.14078}]}]"
엔시티 127,2024-09-09,2024-09-27,week,"[{'title': '엔시티 127', 'keywords': ['엔시티 127'], 'data': [{'period': '2024-09-09', 'ratio': 87.38955}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 60.24096}]}]"
제니,2024-09-09,2024-09-27,week,"[{'title': '제니', 'keywords': ['제니'], 'data': [{'period': '2024-09-09', 'ratio': 42.27659}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 33.82095}]}]"
김호중,2024-09-09,2024-09-27,week,"[{'title': '김호중', 'keywords': ['김호중'], 'data': [{'period': '2024-09-09', 'ratio': 86.2373}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 56.1954}]}]"
리그 오브 레전드,2024-09-09,2024-09-27,week,"[{'title': '리그 오브 레전드', 'keywords': ['리그 오브 레전드'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 35.85951}, {'period': '2024-09-23', 'ratio': 22.60875}]}]"
최유리,2024-09-09,2024-09-27,week,"[{'title': '최유리', 'keywords': ['최유리'], 'data': [{'period': '2024-09-09', 'ratio': 75.6189}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 94.14228}]}]"
도리,2024-09-09,2024-09-27,week,"[{'title': '도리', 'keywords': ['도리'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 89.31797}, {'period': '2024-09-23', 'ratio': 63.95663}]}]"
온앤오프,2024-09-09,2024-09-27,week,"[{'title': '온앤오프', 'keywords': ['온앤오프'], 'data': [{'period': '2024-09-09', 'ratio': 61.33429}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 50.1146}]}]"
투모로우바이투게더,2024-09-09,2024-09-27,week,"[{'title': '투모로우바이투게더', 'keywords': ['투모로우바이투게더'], 'data': [{'period': '2024-09-09', 'ratio': 89.614}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 43.42908}]}]"
쿠기,2024-09-09,2024-09-27,week,"[{'title': '쿠기', 'keywords': ['쿠기'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 74.61658}, {'period': '2024-09-23', 'ratio': 66.88575}]}]"
이효리,2024-09-09,2024-09-27,week,"[{'title': '이효리', 'keywords': ['이효리'], 'data': [{'period': '2024-09-09', 'ratio': 77.92089}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 43.16707}]}]"
토일,2024-09-09,2024-09-27,week,"[{'title': '토일', 'keywords': ['토일'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 99.7458}, {'period': '2024-09-23', 'ratio': 46.77173}]}]"
키드 와인,2024-09-09,2024-09-27,week,"[{'title': '키드 와인', 'keywords': ['키드 와인'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 99.10714}, {'period': '2024-09-23', 'ratio': 67.85714}]}]"
나얼,2024-09-09,2024-09-27,week,"[{'title': '나얼', 'keywords': ['나얼'], 'data': [{'period': '2024-09-09', 'ratio': 92.22737}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 51.29543}]}]"
센트럴 씨,2024-09-09,2024-09-27,week,"[{'title': '센트럴 씨', 'keywords': ['센트럴 씨'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 80.73217}, {'period': '2024-09-23', 'ratio': 36.80154}]}]"
선미,2024-09-09,2024-09-27,week,"[{'title': '선미', 'keywords': ['선미'], 'data': [{'period': '2024-09-09', 'ratio': 16.16533}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 9.75191}]}]"
플레이브,2024-09-09,2024-09-27,week,"[{'title': '플레이브', 'keywords': ['플레이브'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 73.99307}, {'period': '2024-09-23', 'ratio': 43.30265}]}]"
빅마마,2024-09-09,2024-09-27,week,"[{'title': '빅마마', 'keywords': ['빅마마'], 'data': [{'period': '2024-09-09', 'ratio': 90.68582}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 44.45474}]}]"
양다일,2024-09-09,2024-09-27,week,"[{'title': '양다일', 'keywords': ['양다일'], 'data': [{'period': '2024-09-09', 'ratio': 93.0641}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 40.66956}]}]"
로꼬,2024-09-09,2024-09-27,week,"[{'title': '로꼬', 'keywords': ['로꼬'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 91.5139}, {'period': '2024-09-23', 'ratio': 75.26261}]}]"
정승환,2024-09-09,2024-09-27,week,"[{'title': '정승환', 'keywords': ['정승환'], 'data': [{'period': '2024-09-09', 'ratio': 83.66152}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 45.56945}]}]"
포지션,2024-09-09,2024-09-27,week,"[{'title': '포지션', 'keywords': ['포지션'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 89.04942}, {'period': '2024-09-23', 'ratio': 58.85931}]}]"
김필,2024-09-09,2024-09-27,week,"[{'title': '김필', 'keywords': ['김필'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 99.32198}, {'period': '2024-09-23', 'ratio': 59.51874}]}]"
태민,2024-09-09,2024-09-27,week,"[{'title': '태민', 'keywords': ['태민'], 'data': [{'period': '2024-09-09', 'ratio': 92.54715}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 53.22036}]}]"
황영웅,2024-09-09,2024-09-27,week,"[{'title': '황영웅', 'keywords': ['황영웅'], 'data': [{'period': '2024-09-09', 'ratio': 93.36391}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 52.89206}]}]"
범진,2024-09-09,2024-09-27,week,"[{'title': '범진', 'keywords': ['범진'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 90.76592}, {'period': '2024-09-23', 'ratio': 56.51395}]}]"
에픽하이,2024-09-09,2024-09-27,week,"[{'title': '에픽하이', 'keywords': ['에픽하이'], 'data': [{'period': '2024-09-09', 'ratio': 88.29151}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 43.27359}]}]"
기리보이,2024-09-09,2024-09-27,week,"[{'title': '기리보이', 'keywords': ['기리보이'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 92.06529}, {'period': '2024-09-23', 'ratio': 72.00851}]}]"
박은빈,2024-09-09,2024-09-27,week,"[{'title': '박은빈', 'keywords': ['박은빈'], 'data': [{'period': '2024-09-09', 'ratio': 71.85279}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 54.61678}]}]"
스트레이 키즈,2024-09-09,2024-09-27,week,"[{'title': '스트레이 키즈', 'keywords': ['스트레이 키즈'], 'data': [{'period': '2024-09-09', 'ratio': 72.65163}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 43.30187}]}]"
포레스텔라,2024-09-09,2024-09-27,week,"[{'title': '포레스텔라', 'keywords': ['포레스텔라'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 80.58334}, {'period': '2024-09-23', 'ratio': 39.28082}]}]"
아리아나 그란데,2024-09-09,2024-09-27,week,"[{'title': '아리아나 그란데', 'keywords': ['아리아나 그란데'], 'data': [{'period': '2024-09-09', 'ratio': 85.02441}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 38.70728}]}]"
시아,2024-09-09,2024-09-27,week,"[{'title': '시아', 'keywords': ['시아'], 'data': [{'period': '2024-09-09', 'ratio': 93.24026}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 45.88537}]}]"
엑소,2024-09-09,2024-09-27,week,"[{'title': '엑소', 'keywords': ['엑소'], 'data': [{'period': '2024-09-09', 'ratio': 85.26315}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 39.50657}]}]"
주주 시크릿,2024-09-09,2024-09-27,week,"[{'title': '주주 시크릿', 'keywords': ['주주 시크릿'], 'data': [{'period': '2024-09-09', 'ratio': 78.47457}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 43.38983}]}]"
레드벨벳,2024-09-09,2024-09-27,week,"[{'title': '레드벨벳', 'keywords': ['레드벨벳'], 'data': [{'period': '2024-09-09', 'ratio': 87.82597}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 44.12586}]}]"
다비치,2024-09-09,2024-09-27,week,"[{'title': '다비치', 'keywords': ['다비치'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 58.50673}, {'period': '2024-09-23', 'ratio': 32.39369}]}]"
머라이어 캐리,2024-09-09,2024-09-27,week,"[{'title': '머라이어 캐리', 'keywords': ['머라이어 캐리'], 'data': [{'period': '2024-09-09', 'ratio': 92.72997}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 54.45103}]}]"
김나영,2024-09-09,2024-09-27,week,"[{'title': '김나영', 'keywords': ['김나영'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 72.58477}, {'period': '2024-09-23', 'ratio': 28.36799}]}]"
엔하이픈,2024-09-09,2024-09-27,week,"[{'title': '엔하이픈', 'keywords': ['엔하이픈'], 'data': [{'period': '2024-09-09', 'ratio': 88.6381}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 50.6771}]}]"
이찬원,2024-09-09,2024-09-27,week,"[{'title': '이찬원', 'keywords': ['이찬원'], 'data': [{'period': '2024-09-09', 'ratio': 46.9735}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 31.31303}]}]"
켈리 클락슨,2024-09-09,2024-09-27,week,"[{'title': '켈리 클락슨', 'keywords': ['켈리 클락슨'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 92.19409}, {'period': '2024-09-23', 'ratio': 55.06329}]}]"
박효신,2024-09-09,2024-09-27,week,"[{'title': '박효신', 'keywords': ['박효신'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 91.67821}, {'period': '2024-09-23', 'ratio': 43.99722}]}]"
이석훈,2024-09-09,2024-09-27,week,"[{'title': '이석훈', 'keywords': ['이석훈'], 'data': [{'period': '2024-09-09', 'ratio': 93.83029}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 60.50588}]}]"
빅스,2024-09-09,2024-09-27,week,"[{'title': '빅스', 'keywords': ['빅스'], 'data': [{'period': '2024-09-09', 'ratio': 76.99885}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 33.85322}]}]"
알레시아 카라,2024-09-09,2024-09-27,week,"[{'title': '알레시아 카라', 'keywords': ['알레시아 카라'], 'data': [{'period': '2024-09-09', 'ratio': 47.72727}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 11.36363}]}]"
딘,2024-09-09,2024-09-27,week,"[{'title': '딘', 'keywords': ['딘'], 'data': [{'period': '2024-09-09', 'ratio': 93.41603}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 47.20896}]}]"
큐더블유이알,2024-09-09,2024-09-27,week,"[{'title': '큐더블유이알', 'keywords': ['큐더블유이알'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 79.11908}, {'period': '2024-09-23', 'ratio': 84.66557}]}]"
더보이즈,2024-09-09,2024-09-27,week,"[{'title': '더보이즈', 'keywords': ['더보이즈'], 'data': [{'period': '2024-09-09', 'ratio': 45.9026}, {'period': '2024-09-16', 'ratio': 63.76595}, {'period': '2024-09-23', 'ratio': 100}]}]"
윈터,2024-09-09,2024-09-27,week,"[{'title': '윈터', 'keywords': ['윈터'], 'data': [{'period': '2024-09-09', 'ratio': 78.71969}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 42.72917}]}]"
SG워너비,2024-09-09,2024-09-27,week,"[{'title': 'SG워너비', 'keywords': ['SG워너비'], 'data': [{'period': '2024-09-09', 'ratio': 92.60793}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 48.99598}]}]"
브라운 아이드 걸스,2024-09-09,2024-09-27,week,"[{'title': '브라운 아이드 걸스', 'keywords': ['브라운 아이드 걸스'], 'data': [{'period': '2024-09-09', 'ratio': 63.81695}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 31.28769}]}]"
에이티즈,2024-09-09,2024-09-27,week,"[{'title': '에이티즈', 'keywords': ['에이티즈'], 'data': [{'period': '2024-09-09', 'ratio': 91.81171}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 53.36889}]}]"
베이비몬스터,2024-09-09,2024-09-27,week,"[{'title': '베이비몬스터', 'keywords': ['베이비몬스터'], 'data': [{'period': '2024-09-09', 'ratio': 91.09353}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 58.49547}]}]"
에이바 맥스,2024-09-09,2024-09-27,week,"[{'title': '에이바 맥스', 'keywords': ['에이바 맥스'], 'data': [{'period': '2024-09-09', 'ratio': 75.13227}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 67.19576}]}]"
스트레이트 노 체이서,2024-09-09,2024-09-27,week,"[{'title': '스트레이트 노 체이서', 'keywords': ['스트레이트 노 체이서'], 'data': []}]"
왬,2024-09-09,2024-09-27,week,"[{'title': '왬', 'keywords': ['왬'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 92.94117}, {'period': '2024-09-23', 'ratio': 52.94117}]}]"
김동률,2024-09-09,2024-09-27,week,"[{'title': '김동률', 'keywords': ['김동률'], 'data': [{'period': '2024-09-09', 'ratio': 89.92301}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 43.6761}]}]"
원탑,2024-09-09,2024-09-27,week,"[{'title': '원탑', 'keywords': ['원탑'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 96.99248}, {'period': '2024-09-23', 'ratio': 61.65413}]}]"
권진아,2024-09-09,2024-09-27,week,"[{'title': '권진아', 'keywords': ['권진아'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 96.08277}, {'period': '2024-09-23', 'ratio': 44.69081}]}]"
자이언티,2024-09-09,2024-09-27,week,"[{'title': '자이언티', 'keywords': ['자이언티'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 89.36479}, {'period': '2024-09-23', 'ratio': 52.2928}]}]"
비비지,2024-09-09,2024-09-27,week,"[{'title': '비비지', 'keywords': ['비비지'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 82.56395}, {'period': '2024-09-23', 'ratio': 85.52558}]}]"
마이클 부블레,2024-09-09,2024-09-27,week,"[{'title': '마이클 부블레', 'keywords': ['마이클 부블레'], 'data': [{'period': '2024-09-09', 'ratio': 86.3777}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 52.32198}]}]"
볼빨간사춘기,2024-09-09,2024-09-27,week,"[{'title': '볼빨간사춘기', 'keywords': ['볼빨간사춘기'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 97.99266}, {'period': '2024-09-23', 'ratio': 50.46323}]}]"
이하이,2024-09-09,2024-09-27,week,"[{'title': '이하이', 'keywords': ['이하이'], 'data': [{'period': '2024-09-09', 'ratio': 98.90255}, {'period': '2024-09-16', 'ratio': 86.03728}, {'period': '2024-09-23', 'ratio': 100}]}]"
순순희,2024-09-09,2024-09-27,week,"[{'title': '순순희', 'keywords': ['순순희'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 84.78385}, {'period': '2024-09-23', 'ratio': 41.33982}]}]"
조나스 브라더스,2024-09-09,2024-09-27,week,"[{'title': '조나스 브라더스', 'keywords': ['조나스 브라더스'], 'data': [{'period': '2024-09-09', 'ratio': 82.44897}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 38.77551}]}]"
애쉬 아일랜드,2024-09-09,2024-09-27,week,"[{'title': '애쉬 아일랜드', 'keywords': ['애쉬 아일랜드'], 'data': [{'period': '2024-09-09', 'ratio': 72.1967}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 46.49193}]}]"
트와이스,2024-09-09,2024-09-27,week,"[{'title': '트와이스', 'keywords': ['트와이스'], 'data': [{'period': '2024-09-09', 'ratio': 14.81739}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 8.83015}]}]"
여동생,2024-09-09,2024-09-27,week,"[{'title': '여동생', 'keywords': ['여동생'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 31.95525}, {'period': '2024-09-23', 'ratio': 74.07587}]}]"
싱어게인3 49호 가수,2024-09-09,2024-09-27,week,"[{'title': '싱어게인3 49호 가수', 'keywords': ['싱어게인3 49호 가수'], 'data': []}]"
브렌다 리,2024-09-09,2024-09-27,week,"[{'title': '브렌다 리', 'keywords': ['브렌다 리'], 'data': [{'period': '2024-09-09', 'ratio': 100}]}]"
존 레전드,2024-09-09,2024-09-27,week,"[{'title': '존 레전드', 'keywords': ['존 레전드'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 80.85106}, {'period': '2024-09-23', 'ratio': 41.41843}]}]"
박종민,2024-09-09,2024-09-27,week,"[{'title': '박종민', 'keywords': ['박종민'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 94.5386}, {'period': '2024-09-23', 'ratio': 66.38418}]}]"
김진표,2024-09-09,2024-09-27,week,"[{'title': '김진표', 'keywords': ['김진표'], 'data': [{'period': '2024-09-09', 'ratio': 96.95585}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 64.45966}]}]"
테일러 스위프트,2024-09-09,2024-09-27,week,"[{'title': '테일러 스위프트', 'keywords': ['테일러 스위프트'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 24.57376}, {'period': '2024-09-23', 'ratio': 6.84564}]}]"
린,2024-09-09,2024-09-27,week,"[{'title': '린', 'keywords': ['린'], 'data': [{'period': '2024-09-09', 'ratio': 55.45945}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 25.11883}]}]"
우주소녀,2024-09-09,2024-09-27,week,"[{'title': '우주소녀', 'keywords': ['우주소녀'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 83.17323}, {'period': '2024-09-23', 'ratio': 45.14634}]}]"
이찬혁,2024-09-09,2024-09-27,week,"[{'title': '이찬혁', 'keywords': ['이찬혁'], 'data': [{'period': '2024-09-09', 'ratio': 38.55259}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 22.25052}]}]"
가호,2024-09-09,2024-09-27,week,"[{'title': '가호', 'keywords': ['가호'], 'data': [{'period': '2024-09-09', 'ratio': 99.51113}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 58.1749}]}]"
피타,2024-09-09,2024-09-27,week,"[{'title': '피타', 'keywords': ['피타'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 81.03896}, {'period': '2024-09-23', 'ratio': 50}]}]"
2am,2024-09-09,2024-09-27,week,"[{'title': '2am', 'keywords': ['2am'], 'data': [{'period': '2024-09-09', 'ratio': 23.96292}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 12.98641}]}]"
츄,2024-09-09,2024-09-27,week,"[{'title': '츄', 'keywords': ['츄'], 'data': [{'period': '2024-09-09', 'ratio': 82.72907}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 48.38014}]}]"
안세하,2024-09-09,2024-09-27,week,"[{'title': '안세하', 'keywords': ['안세하'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 12.87249}, {'period': '2024-09-23', 'ratio': 2.05539}]}]"
규현,2024-09-09,2024-09-27,week,"[{'title': '규현', 'keywords': ['규현'], 'data': [{'period': '2024-09-09', 'ratio': 98.72386}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 50.62449}]}]"
홍이삭,2024-09-09,2024-09-27,week,"[{'title': '홍이삭', 'keywords': ['홍이삭'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 82.31245}, {'period': '2024-09-23', 'ratio': 48.375}]}]"
소수빈,2024-09-09,2024-09-27,week,"[{'title': '소수빈', 'keywords': ['소수빈'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 97.63885}, {'period': '2024-09-23', 'ratio': 63.23226}]}]"
먼데이 키즈,2024-09-09,2024-09-27,week,"[{'title': '먼데이 키즈', 'keywords': ['먼데이 키즈'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 98.16739}, {'period': '2024-09-23', 'ratio': 60.53277}]}]"
에스에프나인,2024-09-09,2024-09-27,week,"[{'title': '에스에프나인', 'keywords': ['에스에프나인'], 'data': [{'period': '2024-09-09', 'ratio': 78.84615}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 39.61538}]}]"
이지,2024-09-09,2024-09-27,week,"[{'title': '이지', 'keywords': ['이지'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 94.88067}, {'period': '2024-09-23', 'ratio': 62.08622}]}]"
황치열,2024-09-09,2024-09-27,week,"[{'title': '황치열', 'keywords': ['황치열'], 'data': [{'period': '2024-09-09', 'ratio': 99.54188}, {'period': '2024-09-16', 'ratio': 99.41099}, {'period': '2024-09-23', 'ratio': 100}]}]"
장하오,2024-09-09,2024-09-27,week,"[{'title': '장하오', 'keywords': ['장하오'], 'data': [{'period': '2024-09-09', 'ratio': 58.59468}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 39.1431}]}]"
화곡동 청개구리,2024-09-09,2024-09-27,week,"[{'title': '화곡동 청개구리', 'keywords': ['화곡동 청개구리'], 'data': [{'period': '2024-09-09', 'ratio': 91.56293}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 49.5159}]}]"
씨스타19,2024-09-09,2024-09-27,week,"[{'title': '씨스타19', 'keywords': ['씨스타19'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 70.80291}, {'period': '2024-09-23', 'ratio': 30.65693}]}]"
그루비룸,2024-09-09,2024-09-27,week,"[{'title': '그루비룸', 'keywords': ['그루비룸'], 'data': [{'period': '2024-09-09', 'ratio': 99.18754}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 59.51252}]}]"
강민경,2024-09-09,2024-09-27,week,"[{'title': '강민경', 'keywords': ['강민경'], 'data': [{'period': '2024-09-09', 'ratio': 84.96281}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 46.2745}]}]"
윤도현 밴드,2024-09-09,2024-09-27,week,"[{'title': '윤도현 밴드', 'keywords': ['윤도현 밴드'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 83.84057}, {'period': '2024-09-23', 'ratio': 62.46376}]}]"
최예나,2024-09-09,2024-09-27,week,"[{'title': '최예나', 'keywords': ['최예나'], 'data': [{'period': '2024-09-09', 'ratio': 99.82449}, {'period': '2024-09-16', 'ratio': 90.25389}, {'period': '2024-09-23', 'ratio': 100}]}]"
케이씨엠,2024-09-09,2024-09-27,week,"[{'title': '케이씨엠', 'keywords': ['케이씨엠'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 63.85542}, {'period': '2024-09-23', 'ratio': 65.06024}]}]"
이젤,2024-09-09,2024-09-27,week,"[{'title': '이젤', 'keywords': ['이젤'], 'data': [{'period': '2024-09-09', 'ratio': 100}, {'period': '2024-09-16', 'ratio': 84.89522}, {'period': '2024-09-23', 'ratio': 68.9901}]}]"
투어스,2024-09-09,2024-09-27,week,"[{'title': '투어스', 'keywords': ['투어스'], 'data': [{'period': '2024-09-09', 'ratio': 72.81981}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 38.65049}]}]"
김재환,2024-09-09,2024-09-27,week,"[{'title': '김재환', 'keywords': ['김재환'], 'data': [{'period': '2024-09-09', 'ratio': 62.91683}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 60.41694}]}]"
제이 타조,2024-09-09,2024-09-27,week,"[{'title': '제이 타조', 'keywords': ['제이 타조'], 'data': []}]"
우지,2024-09-09,2024-09-27,week,"[{'title': '우지', 'keywords': ['우지'], 'data': [{'period': '2024-09-09', 'ratio': 89.04524}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 48.1653}]}]"
에이비식스,2024-09-09,2024-09-27,week,"[{'title': '에이비식스', 'keywords': ['에이비식스'], 'data': [{'period': '2024-09-09', 'ratio': 78.24561}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 67.01754}]}]"
미노이,2024-09-09,2024-09-27,week,"[{'title': '미노이', 'keywords': ['미노이'], 'data': [{'period': '2024-09-09', 'ratio': 86.51924}, {'period': '2024-09-16', 'ratio': 100}, {'period': '2024-09-23', 'ratio': 61.38634}]}]"
