artist,week,ratio
주주 시크릿,2023-12-18,27.09283
주주 시크릿,2023-12-25,100.0
주주 시크릿,2024-01-01,25.40579
주주 시크릿,2024-01-08,15.84898
주주 시크릿,2024-01-15,13.50538
주주 시크릿,2024-01-22,11.31679
주주 시크릿,2024-01-29,10.15867
주주 시크릿,2024-02-05,9.46562
주주 시크릿,2024-02-12,10.77877
주주 시크릿,2024-02-19,9.57505
주주 시크릿,2024-02-26,11.30767
주주 시크릿,2024-03-04,8.50811
주주 시크릿,2024-03-11,7.68739
주주 시크릿,2024-03-18,7.17672
주주 시크릿,2024-03-25,10.64198
주주 시크릿,2024-04-01,9.06438
주주 시크릿,2024-04-08,6.85755
주주 시크릿,2024-04-15,22.76126
주주 시크릿,2024-04-22,9.06438
주주 시크릿,2024-04-29,9.2194
주주 시크릿,2024-05-06,10.4596
주주 시크릿,2024-05-13,9.42002
주주 시크릿,2024-05-20,6.57486
주주 시크릿,2024-05-27,4.94254
주주 시크릿,2024-06-03,6.66605
주주 시크릿,2024-06-10,5.66295
주주 시크릿,2024-06-17,6.69341
주주 시크릿,2024-06-24,8.62666
주주 시크릿,2024-07-01,11.83658
주주 시크릿,2024-07-08,8.04304
주주 시크릿,2024-07-15,6.32865
주주 시크릿,2024-07-22,4.65073
주주 시크릿,2024-07-29,4.37716
주주 시크릿,2024-08-05,5.59912
주주 시크릿,2024-08-12,5.41674
주주 시크릿,2024-08-19,5.28907
주주 시크릿,2024-08-26,5.06109
주주 시크릿,2024-09-02,4.17654
레드벨벳,2023-09-18,20.46895
레드벨벳,2023-09-25,14.42757
레드벨벳,2023-10-02,13.76198
레드벨벳,2023-10-09,15.09584
레드벨벳,2023-10-16,19.16828
레드벨벳,2023-10-23,22.87564
레드벨벳,2023-10-30,24.96927
레드벨벳,2023-11-06,40.67688
레드벨벳,2023-11-13,100.0
레드벨벳,2023-11-20,49.44071
레드벨벳,2023-11-27,28.2649
레드벨벳,2023-12-04,20.817
레드벨벳,2023-12-11,20.01148
레드벨벳,2023-12-18,16.18661
레드벨벳,2023-12-25,18.10532
레드벨벳,2024-01-01,15.56139
레드벨벳,2024-01-08,14.16743
레드벨벳,2024-01-15,14.59082
레드벨벳,2024-01-22,13.67856
레드벨벳,2024-01-29,12.84882
레드벨벳,2024-02-05,20.8753
레드벨벳,2024-02-12,18.58522
레드벨벳,2024-02-19,16.57053
레드벨벳,2024-02-26,18.31343
레드벨벳,2024-03-04,14.31275
레드벨벳,2024-03-11,15.41697
레드벨벳,2024-03-18,14.16833
레드벨벳,2024-03-25,13.10985
레드벨벳,2024-04-01,11.54725
레드벨벳,2024-04-08,11.49343
레드벨벳,2024-04-15,9.52538
레드벨벳,2024-04-22,12.73669
레드벨벳,2024-04-29,11.52752
레드벨벳,2024-05-06,12.16709
레드벨벳,2024-05-13,12.73042
레드벨벳,2024-05-20,9.83755
레드벨벳,2024-05-27,10.56772
레드벨벳,2024-06-03,14.04813
레드벨벳,2024-06-10,18.60047
레드벨벳,2024-06-17,21.25384
레드벨벳,2024-06-24,53.12295
레드벨벳,2024-07-01,47.11385
레드벨벳,2024-07-08,28.24786
레드벨벳,2024-07-15,18.95479
레드벨벳,2024-07-22,15.30843
레드벨벳,2024-07-29,20.79995
레드벨벳,2024-08-05,14.99896
레드벨벳,2024-08-12,14.01045
레드벨벳,2024-08-19,14.12168
레드벨벳,2024-08-26,13.0363
레드벨벳,2024-09-02,12.35726
다비치,2023-09-18,19.65956
다비치,2023-09-25,17.80034
다비치,2023-10-02,18.57877
다비치,2023-10-09,28.6065
다비치,2023-10-16,17.81705
다비치,2023-10-23,32.99478
다비치,2023-10-30,24.28337
다비치,2023-11-06,23.089
다비치,2023-11-13,36.44761
다비치,2023-11-20,23.28444
다비치,2023-11-27,22.17693
다비치,2023-12-04,18.8711
다비치,2023-12-11,25.44768
다비치,2023-12-18,21.36008
다비치,2023-12-25,18.86275
다비치,2024-01-01,17.31758
다비치,2024-01-08,15.93111
다비치,2024-01-15,16.30696
다비치,2024-01-22,14.33749
다비치,2024-01-29,14.47781
다비치,2024-02-05,16.1349
다비치,2024-02-12,16.26687
다비치,2024-02-19,14.30575
다비치,2024-02-26,16.49906
다비치,2024-03-04,14.10864
다비치,2024-03-11,14.96892
다비치,2024-03-18,28.51129
다비치,2024-03-25,100.0
다비치,2024-04-01,32.02592
다비치,2024-04-08,20.90906
다비치,2024-04-15,19.35386
다비치,2024-04-22,21.62902
다비치,2024-04-29,20.28598
다비치,2024-05-06,17.43785
다비치,2024-05-13,17.31591
다비치,2024-05-20,31.50307
다비치,2024-05-27,23.15247
다비치,2024-06-03,27.28517
다비치,2024-06-10,20.01369
다비치,2024-06-17,20.78043
다비치,2024-06-24,22.5628
다비치,2024-07-01,29.121
다비치,2024-07-08,24.95489
다비치,2024-07-15,22.12347
다비치,2024-07-22,21.17967
다비치,2024-07-29,18.71241
다비치,2024-08-05,19.59608
다비치,2024-08-12,18.8828
다비치,2024-08-19,16.91667
다비치,2024-08-26,33.00815
다비치,2024-09-02,23.81564
머라이어 캐리,2023-09-18,12.36104
머라이어 캐리,2023-09-25,11.95635
머라이어 캐리,2023-10-02,11.98196
머라이어 캐리,2023-10-09,11.34163
머라이어 캐리,2023-10-16,14.79432
머라이어 캐리,2023-10-23,14.04641
머라이어 캐리,2023-10-30,45.71999
머라이어 캐리,2023-11-06,26.2384
머라이어 캐리,2023-11-13,60.79606
머라이어 캐리,2023-11-20,60.79606
머라이어 캐리,2023-11-27,49.84375
머라이어 캐리,2023-12-04,60.26842
머라이어 캐리,2023-12-11,50.14087
머라이어 캐리,2023-12-18,87.39306
머라이어 캐리,2023-12-25,100.0
머라이어 캐리,2024-01-01,17.71937
머라이어 캐리,2024-01-08,12.70426
머라이어 캐리,2024-01-15,12.37641
머라이어 캐리,2024-01-22,12.00245
머라이어 캐리,2024-01-29,10.19927
머라이어 캐리,2024-02-05,13.57512
머라이어 캐리,2024-02-12,13.64171
머라이어 캐리,2024-02-19,11.25966
머라이어 캐리,2024-02-26,11.00865
머라이어 캐리,2024-03-04,9.79458
머라이어 캐리,2024-03-11,10.22488
머라이어 캐리,2024-03-18,9.93289
머라이어 캐리,2024-03-25,10.31709
머라이어 캐리,2024-04-01,10.18902
머라이어 캐리,2024-04-08,9.90727
머라이어 캐리,2024-04-15,10.15316
머라이어 캐리,2024-04-22,11.357
머라이어 캐리,2024-04-29,10.23513
머라이어 캐리,2024-05-06,11.45945
머라이어 캐리,2024-05-13,9.3489
머라이어 캐리,2024-05-20,10.93181
머라이어 캐리,2024-05-27,10.52712
머라이어 캐리,2024-06-03,10.65519
머라이어 캐리,2024-06-10,9.38476
머라이어 캐리,2024-06-17,9.61016
머라이어 캐리,2024-06-24,9.63065
머라이어 캐리,2024-07-01,10.22488
머라이어 캐리,2024-07-08,10.34783
머라이어 캐리,2024-07-15,10.93693
머라이어 캐리,2024-07-22,15.52174
머라이어 캐리,2024-07-29,14.83018
머라이어 캐리,2024-08-05,12.24834
머라이어 캐리,2024-08-12,12.92454
머라이어 캐리,2024-08-19,12.69402
머라이어 캐리,2024-08-26,48.45038
머라이어 캐리,2024-09-02,13.08334
김나영,2023-09-18,19.54119
김나영,2023-09-25,16.66502
김나영,2023-10-02,20.68575
김나영,2023-10-09,26.12671
김나영,2023-10-16,17.30007
김나영,2023-10-23,20.38545
김나영,2023-10-30,26.11071
김나영,2023-11-06,20.21192
김나영,2023-11-13,21.45863
김나영,2023-11-20,17.21022
김나영,2023-11-27,18.66492
김나영,2023-12-04,62.60737
김나영,2023-12-11,31.9935
김나영,2023-12-18,15.25463
김나영,2023-12-25,16.2995
김나영,2024-01-01,18.31171
김나영,2024-01-08,17.42683
김나영,2024-01-15,15.0011
김나영,2024-01-22,100.0
김나영,2024-01-29,32.50424
김나영,2024-02-05,39.13407
김나영,2024-02-12,24.58955
김나영,2024-02-19,24.22896
김나영,2024-02-26,24.54033
김나영,2024-03-04,25.4449
김나영,2024-03-11,20.79651
김나영,2024-03-18,28.84904
김나영,2024-03-25,29.25271
김나영,2024-04-01,23.92128
김나영,2024-04-08,23.36992
김나영,2024-04-15,22.40012
김나영,2024-04-22,25.16429
김나영,2024-04-29,23.23331
김나영,2024-05-06,21.37494
김나영,2024-05-13,18.07172
김나영,2024-05-20,19.90178
김나영,2024-05-27,15.28909
김나영,2024-06-03,20.44699
김나영,2024-06-10,18.60708
김나영,2024-06-17,15.97459
김나영,2024-06-24,35.41487
김나영,2024-07-01,32.10918
김나영,2024-07-08,20.50729
김나영,2024-07-15,34.87582
김나영,2024-07-22,23.19393
김나영,2024-07-29,21.71708
김나영,2024-08-05,28.038
김나영,2024-08-12,35.34964
김나영,2024-08-19,25.96302
김나영,2024-08-26,23.98528
김나영,2024-09-02,31.12462
엔하이픈,2023-09-18,19.33528
엔하이픈,2023-09-25,19.07267
엔하이픈,2023-10-02,19.84324
엔하이픈,2023-10-09,19.85845
엔하이픈,2023-10-16,20.24779
엔하이픈,2023-10-23,18.74214
엔하이픈,2023-10-30,18.69753
엔하이픈,2023-11-06,19.55225
엔하이픈,2023-11-13,31.48497
엔하이픈,2023-11-20,29.04955
엔하이픈,2023-11-27,29.98337
엔하이픈,2023-12-04,20.773
엔하이픈,2023-12-11,22.64874
엔하이픈,2023-12-18,19.49851
엔하이픈,2023-12-25,33.57363
엔하이픈,2024-01-01,40.16405
엔하이픈,2024-01-08,26.05345
엔하이픈,2024-01-15,25.51709
엔하이픈,2024-01-22,23.78533
엔하이픈,2024-01-29,24.46364
엔하이픈,2024-02-05,23.69509
엔하이픈,2024-02-12,25.78273
엔하이픈,2024-02-19,54.78971
엔하이픈,2024-02-26,43.09019
엔하이픈,2024-03-04,17.48489
엔하이픈,2024-03-11,20.15249
엔하이픈,2024-03-18,17.76777
엔하이픈,2024-03-25,16.46489
엔하이픈,2024-04-01,19.87569
엔하이픈,2024-04-08,18.71273
엔하이픈,2024-04-15,23.01273
엔하이픈,2024-04-22,24.33183
엔하이픈,2024-04-29,25.52216
엔하이픈,2024-05-06,19.72563
엔하이픈,2024-05-13,21.7058
엔하이픈,2024-05-20,17.90566
엔하이픈,2024-05-27,18.74112
엔하이픈,2024-06-03,18.26864
엔하이픈,2024-06-10,20.15553
엔하이픈,2024-06-17,23.53084
엔하이픈,2024-06-24,28.40775
엔하이픈,2024-07-01,100.0
엔하이픈,2024-07-08,82.25554
엔하이픈,2024-07-15,40.9772
엔하이픈,2024-07-22,34.82074
엔하이픈,2024-07-29,27.47698
엔하이픈,2024-08-05,26.09907
엔하이픈,2024-08-12,27.7994
엔하이픈,2024-08-19,29.07693
엔하이픈,2024-08-26,19.7966
엔하이픈,2024-09-02,24.07531
이찬원,2023-09-18,72.40493
이찬원,2023-09-25,65.37168
이찬원,2023-10-02,68.0577
이찬원,2023-10-09,86.7936
이찬원,2023-10-16,74.49944
이찬원,2023-10-23,74.0817
이찬원,2023-10-30,78.20557
이찬원,2023-11-06,60.14081
이찬원,2023-11-13,59.95656
이찬원,2023-11-20,71.73125
이찬원,2023-11-27,60.74716
이찬원,2023-12-04,69.78587
이찬원,2023-12-11,65.11828
이찬원,2023-12-18,77.24049
이찬원,2023-12-25,77.96123
이찬원,2024-01-01,65.9411
이찬원,2024-01-08,63.84875
이찬원,2024-01-15,62.23533
이찬원,2024-01-22,60.62589
이찬원,2024-01-29,61.07151
이찬원,2024-02-05,56.89695
이찬원,2024-02-12,72.95697
이찬원,2024-02-19,71.0887
이찬원,2024-02-26,59.76325
이찬원,2024-03-04,53.96984
이찬원,2024-03-11,60.64471
이찬원,2024-03-18,55.01891
이찬원,2024-03-25,77.76285
이찬원,2024-04-01,65.40353
이찬원,2024-04-08,64.9304
이찬원,2024-04-15,73.18503
이찬원,2024-04-22,100.0
이찬원,2024-04-29,98.78296
이찬원,2024-05-06,72.04981
이찬원,2024-05-13,59.37808
이찬원,2024-05-20,61.25721
이찬원,2024-05-27,53.45906
이찬원,2024-06-03,56.57586
이찬원,2024-06-10,57.65317
이찬원,2024-06-17,53.94993
이찬원,2024-06-24,58.55635
이찬원,2024-07-01,65.95666
이찬원,2024-07-08,57.891
이찬원,2024-07-15,58.51762
이찬원,2024-07-22,55.10868
이찬원,2024-07-29,52.79697
이찬원,2024-08-05,48.43236
이찬원,2024-08-12,51.91514
이찬원,2024-08-19,59.6304
이찬원,2024-08-26,48.36721
이찬원,2024-09-02,58.42712
켈리 클락슨,2023-09-18,49.38366
켈리 클락슨,2023-09-25,46.07087
켈리 클락슨,2023-10-02,43.22033
켈리 클락슨,2023-10-09,37.05701
켈리 클락슨,2023-10-16,39.06009
켈리 클락슨,2023-10-23,48.151
켈리 클락슨,2023-10-30,50.23112
켈리 클락슨,2023-11-06,51.15562
켈리 클락슨,2023-11-13,58.62865
켈리 클락슨,2023-11-20,70.41602
켈리 클락슨,2023-11-27,79.12172
켈리 클락슨,2023-12-04,84.43759
켈리 클락슨,2023-12-11,89.67642
켈리 클락슨,2023-12-18,100.0
켈리 클락슨,2023-12-25,62.71186
켈리 클락슨,2024-01-01,42.44992
켈리 클락슨,2024-01-08,35.43913
켈리 클락슨,2024-01-15,37.13405
켈리 클락슨,2024-01-22,31.51001
켈리 클락슨,2024-01-29,31.04776
켈리 클락슨,2024-02-05,32.66563
켈리 클락슨,2024-02-12,42.83513
켈리 클락슨,2024-02-19,37.67334
켈리 클락슨,2024-02-26,37.67334
켈리 클락슨,2024-03-04,40.44684
켈리 클락슨,2024-03-11,40.67796
켈리 클락슨,2024-03-18,29.2758
켈리 클락슨,2024-03-25,30.81664
켈리 클락슨,2024-04-01,32.12634
켈리 클락슨,2024-04-08,29.50693
켈리 클락슨,2024-04-15,28.04314
켈리 클락슨,2024-04-22,48.5362
켈리 클락슨,2024-04-29,26.27118
켈리 클락슨,2024-05-06,22.80431
켈리 클락슨,2024-05-13,34.43759
켈리 클락슨,2024-05-20,26.96456
켈리 클락슨,2024-05-27,24.2681
켈리 클락슨,2024-06-03,32.12634
켈리 클락슨,2024-06-10,34.36055
켈리 클락슨,2024-06-17,58.85978
켈리 클락슨,2024-06-24,56.24036
켈리 클락슨,2024-07-01,38.21263
켈리 클락슨,2024-07-08,30.97072
켈리 클락슨,2024-07-15,37.51926
켈리 클락슨,2024-07-22,44.453
켈리 클락슨,2024-07-29,33.97534
켈리 클락슨,2024-08-05,29.58397
켈리 클락슨,2024-08-12,36.59476
켈리 클락슨,2024-08-19,35.13097
켈리 클락슨,2024-08-26,38.59784
켈리 클락슨,2024-09-02,44.76117
박효신,2023-09-18,49.43078
박효신,2023-09-25,51.89656
박효신,2023-10-02,40.29147
박효신,2023-10-09,42.28863
박효신,2023-10-16,41.66543
박효신,2023-10-23,50.13494
박효신,2023-10-30,49.76446
박효신,2023-11-06,42.05064
박효신,2023-11-13,39.52843
박효신,2023-11-20,38.42926
박효신,2023-11-27,39.48918
박효신,2023-12-04,41.60655
박효신,2023-12-11,39.96516
박효신,2023-12-18,38.52249
박효신,2023-12-25,50.32386
박효신,2024-01-01,47.43853
박효신,2024-01-08,100.0
박효신,2024-01-15,47.84336
박효신,2024-01-22,47.67407
박효신,2024-01-29,60.17223
박효신,2024-02-05,39.6094
박효신,2024-02-12,37.968
박효신,2024-02-19,41.8887
박효신,2024-02-26,50.61092
박효신,2024-03-04,38.0686
박효신,2024-03-11,35.76721
박효신,2024-03-18,41.0496
박효신,2024-03-25,40.47548
박효신,2024-04-01,34.51592
박효신,2024-04-08,32.22434
박효신,2024-04-15,38.20354
박효신,2024-04-22,33.79704
박효신,2024-04-29,33.70626
박효신,2024-05-06,31.85141
박효신,2024-05-13,32.39364
박효신,2024-05-20,33.03891
박효신,2024-05-27,33.82648
박효신,2024-06-03,34.73919
박효신,2024-06-10,32.37401
박효신,2024-06-17,31.6723
박효신,2024-06-24,31.66004
박효신,2024-07-01,32.86471
박효신,2024-07-08,32.01334
박효신,2024-07-15,31.79989
박효신,2024-07-22,31.05647
박효신,2024-07-29,28.33554
박효신,2024-08-05,32.46479
박효신,2024-08-12,40.82143
박효신,2024-08-19,39.51862
박효신,2024-08-26,52.35536
박효신,2024-09-02,59.92933
이석훈,2023-09-18,60.19067
이석훈,2023-09-25,61.1028
이석훈,2023-10-02,86.61685
이석훈,2023-10-09,100.0
이석훈,2023-10-16,78.5313
이석훈,2023-10-23,56.45967
이석훈,2023-10-30,51.85776
이석훈,2023-11-06,49.30687
이석훈,2023-11-13,49.69853
이석훈,2023-11-20,49.58515
이석훈,2023-11-27,50.39422
이석훈,2023-12-04,48.89461
이석훈,2023-12-11,58.98479
이석훈,2023-12-18,63.38572
이석훈,2023-12-25,95.49085
이석훈,2024-01-01,51.78046
이석훈,2024-01-08,67.74542
이석훈,2024-01-15,55.43416
이석훈,2024-01-22,51.49703
이석훈,2024-01-29,51.55887
이석훈,2024-02-05,56.59366
이석훈,2024-02-12,76.96469
이석훈,2024-02-19,57.25843
이석훈,2024-02-26,48.09069
이석훈,2024-03-04,91.22391
이석훈,2024-03-11,87.80211
이석훈,2024-03-18,72.80082
이석훈,2024-03-25,61.71605
이석훈,2024-04-01,49.63669
이석훈,2024-04-08,90.29116
이석훈,2024-04-15,57.73769
이석훈,2024-04-22,60.45349
이석훈,2024-04-29,54.91883
이석훈,2024-05-06,52.93996
이석훈,2024-05-13,57.69131
이석훈,2024-05-20,54.38289
이석훈,2024-05-27,71.765
이석훈,2024-06-03,54.97036
이석훈,2024-06-10,43.72069
이석훈,2024-06-17,44.05565
이석훈,2024-06-24,36.72764
이석훈,2024-07-01,32.99665
이석훈,2024-07-08,37.59855
이석훈,2024-07-15,39.65472
이석훈,2024-07-22,41.15949
이석훈,2024-07-29,41.97371
이석훈,2024-08-05,43.10229
이석훈,2024-08-12,39.35583
이석훈,2024-08-19,32.49677
이석훈,2024-08-26,33.54805
이석훈,2024-09-02,33.64596
빅스,2023-09-18,9.39774
빅스,2023-09-25,7.44745
빅스,2023-10-02,9.57457
빅스,2023-10-09,10.55396
빅스,2023-10-16,8.97435
빅스,2023-10-23,13.283
빅스,2023-10-30,100.0
빅스,2023-11-06,60.05237
빅스,2023-11-13,36.95674
빅스,2023-11-20,84.91124
빅스,2023-11-27,45.4278
빅스,2023-12-04,35.17819
빅스,2023-12-11,46.01441
빅스,2023-12-18,15.16017
빅스,2023-12-25,13.38502
빅스,2024-01-01,10.43494
빅스,2024-01-08,10.52506
빅스,2024-01-15,10.63558
빅스,2024-01-22,9.93674
빅스,2024-01-29,9.36713
빅스,2024-02-05,8.79582
빅스,2024-02-12,8.41494
빅스,2024-02-19,8.22961
빅스,2024-02-26,7.82493
빅스,2024-03-04,11.2664
빅스,2024-03-11,7.6889
빅스,2024-03-18,8.07828
빅스,2024-03-25,7.52737
빅스,2024-04-01,8.86043
빅스,2024-04-08,9.68679
빅스,2024-04-15,12.83921
빅스,2024-04-22,8.60368
빅스,2024-04-29,9.35183
빅스,2024-05-06,10.7274
빅스,2024-05-13,17.49472
빅스,2024-05-20,18.64415
빅스,2024-05-27,9.88403
빅스,2024-06-03,9.60518
빅스,2024-06-10,8.22111
빅스,2024-06-17,8.23981
빅스,2024-06-24,7.75181
빅스,2024-07-01,7.53247
빅스,2024-07-08,6.6806
빅스,2024-07-15,7.1907
빅스,2024-07-22,7.06998
빅스,2024-07-29,6.74352
빅스,2024-08-05,10.99775
빅스,2024-08-12,8.75501
빅스,2024-08-19,8.09018
빅스,2024-08-26,7.1448
빅스,2024-09-02,7.677
알레시아 카라,2023-09-18,15.52238
알레시아 카라,2023-09-25,17.61194
알레시아 카라,2023-10-02,14.62686
알레시아 카라,2023-10-09,19.40298
알레시아 카라,2023-10-16,13.43283
알레시아 카라,2023-10-23,20.2985
알레시아 카라,2023-10-30,18.80597
알레시아 카라,2023-11-06,36.71641
알레시아 카라,2023-11-13,41.79104
알레시아 카라,2023-11-20,56.1194
알레시아 카라,2023-11-27,65.37313
알레시아 카라,2023-12-04,64.77611
알레시아 카라,2023-12-11,65.67164
알레시아 카라,2023-12-18,100.0
알레시아 카라,2023-12-25,44.47761
알레시아 카라,2024-01-01,22.68656
알레시아 카라,2024-01-08,18.20895
알레시아 카라,2024-01-15,20.59701
알레시아 카라,2024-01-22,15.82089
알레시아 카라,2024-01-29,10.44776
알레시아 카라,2024-02-05,14.62686
알레시아 카라,2024-02-12,9.25373
알레시아 카라,2024-02-19,11.04477
알레시아 카라,2024-02-26,8.3582
알레시아 카라,2024-03-04,7.46268
알레시아 카라,2024-03-11,6.56716
알레시아 카라,2024-03-18,5.37313
알레시아 카라,2024-03-25,5.97014
알레시아 카라,2024-04-01,2.08955
알레시아 카라,2024-04-08,5.67164
알레시아 카라,2024-04-15,6.56716
알레시아 카라,2024-04-22,6.86567
알레시아 카라,2024-04-29,12.2388
알레시아 카라,2024-05-06,1.49253
알레시아 카라,2024-05-13,3.58208
알레시아 카라,2024-05-20,6.26865
알레시아 카라,2024-05-27,3.58208
알레시아 카라,2024-06-03,8.3582
알레시아 카라,2024-06-10,3.88059
알레시아 카라,2024-06-17,5.07462
알레시아 카라,2024-06-24,5.67164
알레시아 카라,2024-07-01,8.0597
알레시아 카라,2024-07-08,5.67164
알레시아 카라,2024-07-15,1.79104
알레시아 카라,2024-07-22,6.86567
알레시아 카라,2024-07-29,9.25373
알레시아 카라,2024-08-05,6.86567
알레시아 카라,2024-08-12,11.64179
알레시아 카라,2024-08-19,15.82089
알레시아 카라,2024-08-26,9.55223
알레시아 카라,2024-09-02,4.77611
딘,2023-09-18,10.7534
딘,2023-09-25,10.67121
딘,2023-10-02,10.5432
딘,2023-10-09,12.11733
딘,2023-10-16,22.53409
딘,2023-10-23,14.92105
딘,2023-10-30,17.62521
딘,2023-11-06,46.83672
딘,2023-11-13,100.0
딘,2023-11-20,52.60695
딘,2023-11-27,22.15953
딘,2023-12-04,15.46631
딘,2023-12-11,10.67437
딘,2023-12-18,9.54119
딘,2023-12-25,8.76835
딘,2024-01-01,8.07769
딘,2024-01-08,7.73157
딘,2024-01-15,9.7024
딘,2024-01-22,8.24048
딘,2024-01-29,7.07252
딘,2024-02-05,6.81333
딘,2024-02-12,6.99982
딘,2024-02-19,7.46131
딘,2024-02-26,8.65139
딘,2024-03-04,9.65498
딘,2024-03-11,8.75728
딘,2024-03-18,8.07611
딘,2024-03-25,8.61979
딘,2024-04-01,7.2764
딘,2024-04-08,7.07094
딘,2024-04-15,7.45499
딘,2024-04-22,7.50082
딘,2024-04-29,6.71534
딘,2024-05-06,6.78014
딘,2024-05-13,6.34709
딘,2024-05-20,6.74379
딘,2024-05-27,6.82597
딘,2024-06-03,6.6458
딘,2024-06-10,6.50514
딘,2024-06-17,6.83071
딘,2024-06-24,6.66002
딘,2024-07-01,6.3787
딘,2024-07-08,8.45384
딘,2024-07-15,6.20959
딘,2024-07-22,5.9504
딘,2024-07-29,6.11319
딘,2024-08-05,6.38977
딘,2024-08-12,6.57468
딘,2024-08-19,7.21476
딘,2024-08-26,6.78172
딘,2024-09-02,6.28704
큐더블유이알,2023-09-25,21.83098
큐더블유이알,2023-10-02,6.95422
큐더블유이알,2023-10-09,13.11619
큐더블유이알,2023-10-16,67.78169
큐더블유이알,2023-10-23,16.54929
큐더블유이알,2023-10-30,29.48943
큐더블유이알,2023-11-06,40.84507
큐더블유이알,2023-11-13,36.61971
큐더블유이알,2023-11-20,35.38732
큐더블유이알,2023-11-27,50.08802
큐더블유이알,2023-12-04,54.13732
큐더블유이알,2023-12-11,37.85211
큐더블유이알,2023-12-18,33.18661
큐더블유이알,2023-12-25,40.49295
큐더블유이알,2024-01-01,36.53169
큐더블유이알,2024-01-08,31.69014
큐더블유이알,2024-01-15,39.26056
큐더블유이알,2024-01-22,30.54577
큐더블유이알,2024-01-29,24.11971
큐더블유이알,2024-02-05,18.30985
큐더블유이알,2024-02-12,16.63732
큐더블유이알,2024-02-19,20.59859
큐더블유이알,2024-02-26,17.42957
큐더블유이알,2024-03-04,14.34859
큐더블유이알,2024-03-11,12.94014
큐더블유이알,2024-03-18,18.1338
큐더블유이알,2024-03-25,18.22183
큐더블유이알,2024-04-01,44.27816
큐더블유이알,2024-04-08,59.24295
큐더블유이알,2024-04-15,78.43309
큐더블유이알,2024-04-22,85.47535
큐더블유이알,2024-04-29,76.84859
큐더블유이알,2024-05-06,80.72183
큐더블유이알,2024-05-13,91.63732
큐더블유이알,2024-05-20,100.0
큐더블유이알,2024-05-27,97.62323
큐더블유이알,2024-06-03,88.11619
큐더블유이알,2024-06-10,73.41549
큐더블유이알,2024-06-17,49.11971
큐더블유이알,2024-06-24,44.80633
큐더블유이알,2024-07-01,45.07042
큐더블유이알,2024-07-08,46.39084
큐더블유이알,2024-07-15,39.52464
큐더블유이알,2024-07-22,45.24647
큐더블유이알,2024-07-29,38.38028
큐더블유이알,2024-08-05,42.34154
큐더블유이알,2024-08-12,42.78169
큐더블유이알,2024-08-19,43.22183
큐더블유이알,2024-08-26,36.00352
큐더블유이알,2024-09-02,65.14084
더보이즈,2023-09-18,25.79655
더보이즈,2023-09-25,25.94658
더보이즈,2023-10-02,26.80541
더보이즈,2023-10-09,23.99522
더보이즈,2023-10-16,21.9525
더보이즈,2023-10-23,25.42917
더보이즈,2023-10-30,26.57748
더보이즈,2023-11-06,25.10122
더보이즈,2023-11-13,22.23718
더보이즈,2023-11-20,38.77609
더보이즈,2023-11-27,36.18999
더보이즈,2023-12-04,37.64125
더보이즈,2023-12-11,33.63659
더보이즈,2023-12-18,29.07991
더보이즈,2023-12-25,41.24005
더보이즈,2024-01-01,42.05272
더보이즈,2024-01-08,33.95108
더보이즈,2024-01-15,46.73539
더보이즈,2024-01-22,64.54861
더보이즈,2024-01-29,82.65226
더보이즈,2024-02-05,100.0
더보이즈,2024-02-12,64.55918
더보이즈,2024-02-19,41.40643
더보이즈,2024-02-26,34.93397
더보이즈,2024-03-04,25.67441
더보이즈,2024-03-11,27.49882
더보이즈,2024-03-18,35.9938
더보이즈,2024-03-25,33.2192
더보이즈,2024-04-01,31.11301
더보이즈,2024-04-08,31.72756
더보이즈,2024-04-15,28.37303
더보이즈,2024-04-22,34.77432
더보이즈,2024-04-29,32.7268
더보이즈,2024-05-06,29.30687
더보이즈,2024-05-13,29.3867
더보이즈,2024-05-20,24.07601
더보이즈,2024-05-27,41.73246
더보이즈,2024-06-03,33.58178
더보이즈,2024-06-10,35.19268
더보이즈,2024-06-17,32.97781
더보이즈,2024-06-24,34.21171
더보이즈,2024-07-01,34.0261
더보이즈,2024-07-08,43.47127
더보이즈,2024-07-15,40.24851
더보이즈,2024-07-22,36.1698
더보이즈,2024-07-29,32.26516
더보이즈,2024-08-05,33.18266
더보이즈,2024-08-12,29.54058
더보이즈,2024-08-19,23.52494
더보이즈,2024-08-26,22.74786
더보이즈,2024-09-02,23.99522
윈터,2023-09-18,36.68959
윈터,2023-09-25,54.55675
윈터,2023-10-02,42.3924
윈터,2023-10-09,40.13498
윈터,2023-10-16,38.71722
윈터,2023-10-23,37.17085
윈터,2023-10-30,36.54507
윈터,2023-11-06,44.89984
윈터,2023-11-13,62.50686
윈터,2023-11-20,70.08266
윈터,2023-11-27,74.52669
윈터,2023-12-04,60.83619
윈터,2023-12-11,59.94739
윈터,2023-12-18,48.58802
윈터,2023-12-25,69.01465
윈터,2024-01-01,100.0
윈터,2024-01-08,51.14316
윈터,2024-01-15,57.68274
윈터,2024-01-22,48.53455
윈터,2024-01-29,43.59626
윈터,2024-02-05,46.27857
윈터,2024-02-12,46.93615
윈터,2024-02-19,57.9371
윈터,2024-02-26,95.50539
윈터,2024-03-04,53.70118
윈터,2024-03-11,38.06543
윈터,2024-03-18,36.36586
윈터,2024-03-25,34.78191
윈터,2024-04-01,39.66095
