,artist,week,ratio
13457,숀 멘데스,2024-06-09,35.16483
13458,숀 멘데스,2024-06-16,50.40293
13459,숀 멘데스,2024-06-23,38.38827
13460,숀 멘데스,2024-06-30,31.57509
13461,숀 멘데스,2024-07-07,37.36263
13462,숀 멘데스,2024-07-14,38.68131
13463,숀 멘데스,2024-07-21,40.80586
13464,숀 멘데스,2024-07-28,43.73626
13465,숀 멘데스,2024-08-04,53.99267
13466,숀 멘데스,2024-08-11,44.90842
13467,숀 멘데스,2024-08-18,45.20146
13468,숀 멘데스,2024-08-25,44.7619
13469,숀 멘데스,2024-09-01,37.21611
804,숀 멘데스,2024-09-09,34.64337
805,숀 멘데스,2024-09-16,34.64337
806,숀 멘데스,2024-09-23,34.64337
8931,순순희,2023-09-17,10.37089
8932,순순희,2023-09-24,9.0174
8933,순순희,2023-10-01,9.94902
8934,순순희,2023-10-08,8.81525
8935,순순희,2023-10-15,8.74494
8936,순순희,2023-10-22,14.06222
8937,순순희,2023-10-29,16.61979
8938,순순희,2023-11-05,12.31323
8939,순순희,2023-11-12,12.2605
8940,순순희,2023-11-19,12.4978
8941,순순희,2023-11-26,12.98998
8942,순순희,2023-12-03,25.79539
8943,순순희,2023-12-10,90.05097
8944,순순희,2023-12-17,100.0
8945,순순희,2023-12-24,65.91668
8946,순순희,2023-12-31,70.39901
8947,순순희,2024-01-07,69.87168
8948,순순희,2024-01-14,65.27509
8949,순순희,2024-01-21,51.96871
8950,순순희,2024-01-28,39.33907
8951,순순희,2024-02-04,38.48655
8952,순순희,2024-02-11,41.72086
8953,순순희,2024-02-18,41.95816
8954,순순희,2024-02-25,42.54702
8955,순순희,2024-03-03,52.87396
8956,순순희,2024-03-10,42.04605
8957,순순희,2024-03-17,35.55985
8958,순순희,2024-03-24,40.90349
8959,순순희,2024-03-31,48.03128
8960,순순희,2024-04-07,55.58973
8961,순순희,2024-04-14,57.99789
8962,순순희,2024-04-21,49.49903
8963,순순희,2024-04-28,56.55651
8964,순순희,2024-05-05,54.95693
8965,순순희,2024-05-12,44.77939
8966,순순희,2024-05-19,45.52645
8967,순순희,2024-05-26,47.07329
8968,순순희,2024-06-02,45.39462
8969,순순희,2024-06-09,48.74318
8970,순순희,2024-06-16,43.01283
8971,순순희,2024-06-23,40.85076
8972,순순희,2024-06-30,38.63596
8973,순순희,2024-07-07,37.12427
8974,순순희,2024-07-14,62.8933
8975,순순희,2024-07-21,60.0457
8976,순순희,2024-07-28,55.60731
8977,순순희,2024-08-04,49.68359
8978,순순희,2024-08-11,45.13095
8979,순순희,2024-08-18,47.46879
8980,순순희,2024-08-25,38.10863
8981,순순희,2024-09-01,44.02355
531,순순희,2024-09-09,30.17463
532,순순희,2024-09-16,30.17463
533,순순희,2024-09-23,30.17463
13062,슈퍼주니어 D&E,2023-09-17,5.24017
13063,슈퍼주니어 D&E,2023-09-24,3.40611
13064,슈퍼주니어 D&E,2023-10-01,8.82096
13065,슈퍼주니어 D&E,2023-10-08,8.82096
13066,슈퍼주니어 D&E,2023-10-15,5.24017
13067,슈퍼주니어 D&E,2023-10-22,3.40611
13068,슈퍼주니어 D&E,2023-10-29,3.75545
13069,슈퍼주니어 D&E,2023-11-05,2.96943
13070,슈퍼주니어 D&E,2023-11-12,5.0655
13071,슈퍼주니어 D&E,2023-11-19,6.37554
13072,슈퍼주니어 D&E,2023-11-26,4.1048
13073,슈퍼주니어 D&E,2023-12-03,5.50218
13074,슈퍼주니어 D&E,2023-12-10,8.03493
13075,슈퍼주니어 D&E,2023-12-17,6.11353
13076,슈퍼주니어 D&E,2023-12-24,3.31877
13077,슈퍼주니어 D&E,2023-12-31,6.46288
13078,슈퍼주니어 D&E,2024-01-07,6.81222
13079,슈퍼주니어 D&E,2024-01-14,6.81222
13080,슈퍼주니어 D&E,2024-01-21,8.99563
13081,슈퍼주니어 D&E,2024-01-28,8.03493
13082,슈퍼주니어 D&E,2024-02-04,5.85152
13083,슈퍼주니어 D&E,2024-02-11,9.43231
13084,슈퍼주니어 D&E,2024-02-18,12.13973
13085,슈퍼주니어 D&E,2024-02-25,11.61572
13086,슈퍼주니어 D&E,2024-03-03,16.41921
13087,슈퍼주니어 D&E,2024-03-10,80.61135
13088,슈퍼주니어 D&E,2024-03-17,69.34497
13089,슈퍼주니어 D&E,2024-03-24,100.0
13090,슈퍼주니어 D&E,2024-03-31,39.56331
13091,슈퍼주니어 D&E,2024-04-07,24.80349
13092,슈퍼주니어 D&E,2024-04-14,36.68122
13093,슈퍼주니어 D&E,2024-04-21,14.2358
13094,슈퍼주니어 D&E,2024-04-28,12.92576
13095,슈퍼주니어 D&E,2024-05-05,12.83842
13096,슈퍼주니어 D&E,2024-05-12,13.0131
13097,슈퍼주니어 D&E,2024-05-19,11.61572
13098,슈퍼주니어 D&E,2024-05-26,7.77292
13099,슈퍼주니어 D&E,2024-06-02,20.08733
13100,슈퍼주니어 D&E,2024-06-09,6.63755
13101,슈퍼주니어 D&E,2024-06-16,6.55021
13102,슈퍼주니어 D&E,2024-06-23,11.35371
13103,슈퍼주니어 D&E,2024-06-30,29.69432
13104,슈퍼주니어 D&E,2024-07-07,11.0917
13105,슈퍼주니어 D&E,2024-07-14,11.00436
13106,슈퍼주니어 D&E,2024-07-21,13.79912
13107,슈퍼주니어 D&E,2024-07-28,17.55458
13108,슈퍼주니어 D&E,2024-08-04,27.2489
13109,슈퍼주니어 D&E,2024-08-11,24.1048
13110,슈퍼주니어 D&E,2024-08-18,16.50655
13111,슈퍼주니어 D&E,2024-08-25,28.99563
13112,슈퍼주니어 D&E,2024-09-01,34.49781
783,슈퍼주니어 D&E,2024-09-09,100.0
784,슈퍼주니어 D&E,2024-09-16,100.0
785,슈퍼주니어 D&E,2024-09-23,100.0
12619,스탠딩 에그,2023-09-17,78.46736
12620,스탠딩 에그,2023-09-24,58.53729
12621,스탠딩 에그,2023-10-01,60.98484
12622,스탠딩 에그,2023-10-08,87.41258
12623,스탠딩 에그,2023-10-15,59.96503
12624,스탠딩 에그,2023-10-22,69.34731
12625,스탠딩 에그,2023-10-29,57.80885
12626,스탠딩 에그,2023-11-05,74.15501
12627,스탠딩 에그,2023-11-12,75.64102
12628,스탠딩 에그,2023-11-19,44.34731
12629,스탠딩 에그,2023-11-26,48.25174
12630,스탠딩 에그,2023-12-03,49.41724
12631,스탠딩 에그,2023-12-10,63.4324
12632,스탠딩 에그,2023-12-17,50.87412
12633,스탠딩 에그,2023-12-24,60.28554
12634,스탠딩 에그,2023-12-31,36.15967
12635,스탠딩 에그,2024-01-07,33.04195
12636,스탠딩 에그,2024-01-14,30.27389
12637,스탠딩 에그,2024-01-21,29.39976
12638,스탠딩 에그,2024-01-28,32.66317
12639,스탠딩 에그,2024-02-04,38.4324
12640,스탠딩 에그,2024-02-11,35.89743
12641,스탠딩 에그,2024-02-18,50.20396
12642,스탠딩 에그,2024-02-25,79.57459
12643,스탠딩 에그,2024-03-03,48.60139
12644,스탠딩 에그,2024-03-10,48.04778
12645,스탠딩 에그,2024-03-17,52.0979
12646,스탠딩 에그,2024-03-24,67.89044
12647,스탠딩 에그,2024-03-31,50.58275
12648,스탠딩 에그,2024-04-07,52.01048
12649,스탠딩 에그,2024-04-14,54.63286
12650,스탠딩 에그,2024-04-21,46.5909
12651,스탠딩 에그,2024-04-28,38.84032
12652,스탠딩 에그,2024-05-05,63.1993
12653,스탠딩 에그,2024-05-12,37.61655
12654,스탠딩 에그,2024-05-19,35.60606
12655,스탠딩 에그,2024-05-26,32.72144
12656,스탠딩 에그,2024-06-02,38.1993
12657,스탠딩 에그,2024-06-09,44.11421
12658,스탠딩 에그,2024-06-16,87.23776
12659,스탠딩 에그,2024-06-23,82.34265
12660,스탠딩 에그,2024-06-30,100.0
12661,스탠딩 에그,2024-07-07,97.63986
12662,스탠딩 에그,2024-07-14,80.44871
12663,스탠딩 에그,2024-07-21,68.5606
12664,스탠딩 에그,2024-07-28,59.46969
12665,스탠딩 에그,2024-08-04,65.12237
12666,스탠딩 에그,2024-08-11,96.76573
12667,스탠딩 에그,2024-08-18,68.0944
12668,스탠딩 에그,2024-08-25,64.80186
12669,스탠딩 에그,2024-09-01,61.65501
756,스탠딩 에그,2024-09-09,31.7964
757,스탠딩 에그,2024-09-16,31.7964
758,스탠딩 에그,2024-09-23,31.7964
510,스테이씨,2023-09-17,88.81968
511,스테이씨,2023-09-24,65.88327
512,스테이씨,2023-10-01,79.92148
513,스테이씨,2023-10-08,72.15388
514,스테이씨,2023-10-15,64.65323
515,스테이씨,2023-10-22,59.1756
516,스테이씨,2023-10-29,52.86312
517,스테이씨,2023-11-05,51.24313
518,스테이씨,2023-11-12,46.78094
519,스테이씨,2023-11-19,43.42057
520,스테이씨,2023-11-26,45.03009
521,스테이씨,2023-12-03,52.52289
522,스테이씨,2023-12-10,45.84925
523,스테이씨,2023-12-17,54.79717
524,스테이씨,2023-12-24,90.11253
525,스테이씨,2023-12-31,63.69798
526,스테이씨,2024-01-07,56.79141
527,스테이씨,2024-01-14,53.00444
528,스테이씨,2024-01-21,47.31745
529,스테이씨,2024-01-28,44.64276
530,스테이씨,2024-02-04,37.99528
531,스테이씨,2024-02-11,47.34101
532,스테이씨,2024-02-18,50.37163
533,스테이씨,2024-02-25,71.96283
534,스테이씨,2024-03-03,34.43862
535,스테이씨,2024-03-10,34.59042
536,스테이씨,2024-03-17,30.38471
537,스테이씨,2024-03-24,29.88746
538,스테이씨,2024-03-31,31.10442
539,스테이씨,2024-04-07,35.74195
540,스테이씨,2024-04-14,30.36377
541,스테이씨,2024-04-21,39.79586
542,스테이씨,2024-04-28,51.99424
543,스테이씨,2024-05-05,35.01962
544,스테이씨,2024-05-12,42.61711
545,스테이씨,2024-05-19,37.29128
546,스테이씨,2024-05-26,37.53205
547,스테이씨,2024-06-02,29.17037
548,스테이씨,2024-06-09,28.72023
549,스테이씨,2024-06-16,30.18319
550,스테이씨,2024-06-23,34.2973
551,스테이씨,2024-06-30,100.0
552,스테이씨,2024-07-07,75.28395
553,스테이씨,2024-07-14,51.27715
554,스테이씨,2024-07-21,41.92358
555,스테이씨,2024-07-28,33.62208
556,스테이씨,2024-08-04,36.45119
557,스테이씨,2024-08-11,33.82098
558,스테이씨,2024-08-18,25.29704
559,스테이씨,2024-08-25,24.67416
560,스테이씨,2024-09-01,26.44595
30,스테이씨,2024-09-09,37.8473
31,스테이씨,2024-09-16,37.8473
32,스테이씨,2024-09-23,37.8473
7137,스트레이 키즈,2023-09-17,60.47412
7138,스트레이 키즈,2023-09-24,42.61425
7139,스트레이 키즈,2023-10-01,46.45545
7140,스트레이 키즈,2023-10-08,45.10144
7141,스트레이 키즈,2023-10-15,50.09684
7142,스트레이 키즈,2023-10-22,46.99005
7143,스트레이 키즈,2023-10-29,48.44047
7144,스트레이 키즈,2023-11-05,76.41821
7145,스트레이 키즈,2023-11-12,100.0
7146,스트레이 키즈,2023-11-19,81.78782
7147,스트레이 키즈,2023-11-26,52.54458
7148,스트레이 키즈,2023-12-03,42.78953
7149,스트레이 키즈,2023-12-10,50.33872
7150,스트레이 키즈,2023-12-17,42.76587
7151,스트레이 키즈,2023-12-24,66.90153
7152,스트레이 키즈,2023-12-31,73.24569
7153,스트레이 키즈,2024-01-07,53.13877
7154,스트레이 키즈,2024-01-14,55.45593
7155,스트레이 키즈,2024-01-21,55.05806
7156,스트레이 키즈,2024-01-28,52.84518
7157,스트레이 키즈,2024-02-04,43.20581
7158,스트레이 키즈,2024-02-11,43.53621
7159,스트레이 키즈,2024-02-18,43.10065
7160,스트레이 키즈,2024-02-25,39.99824
7161,스트레이 키즈,2024-03-03,36.89233
7162,스트레이 키즈,2024-03-10,56.32969
7163,스트레이 키즈,2024-03-17,37.15349
7164,스트레이 키즈,2024-03-24,42.42671
7165,스트레이 키즈,2024-03-31,37.79939
7166,스트레이 키즈,2024-04-07,37.35857
7167,스트레이 키즈,2024-04-14,35.47522
7168,스트레이 키즈,2024-04-21,35.63034
7169,스트레이 키즈,2024-04-28,33.71981
7170,스트레이 키즈,2024-05-05,52.72687
7171,스트레이 키즈,2024-05-12,36.1623
7172,스트레이 키즈,2024-05-19,32.20191
7173,스트레이 키즈,2024-05-26,28.37474
7174,스트레이 키즈,2024-06-02,28.27308
7175,스트레이 키즈,2024-06-09,25.71491
7176,스트레이 키즈,2024-06-16,28.49656
7177,스트레이 키즈,2024-06-23,26.28631
7178,스트레이 키즈,2024-06-30,26.79461
7179,스트레이 키즈,2024-07-07,33.67074
7180,스트레이 키즈,2024-07-14,96.96244
7181,스트레이 키즈,2024-07-21,73.67687
7182,스트레이 키즈,2024-07-28,73.7093
7183,스트레이 키즈,2024-08-04,52.61995
7184,스트레이 키즈,2024-08-11,43.08049
7185,스트레이 키즈,2024-08-18,42.03672
7186,스트레이 키즈,2024-08-25,40.44695
7187,스트레이 키즈,2024-09-01,38.45317
423,스트레이 키즈,2024-09-09,31.89619
424,스트레이 키즈,2024-09-16,31.89619
425,스트레이 키즈,2024-09-23,31.89619
8462,스트레이트 노 체이서,2023-10-29,3.75
8463,스트레이트 노 체이서,2023-11-05,23.75
8464,스트레이트 노 체이서,2023-11-12,24.375
8465,스트레이트 노 체이서,2023-11-19,49.375
8466,스트레이트 노 체이서,2023-11-26,44.375
8467,스트레이트 노 체이서,2023-12-03,51.875
8468,스트레이트 노 체이서,2023-12-10,68.75
8469,스트레이트 노 체이서,2023-12-17,100.0
8470,스트레이트 노 체이서,2023-12-24,46.875
8471,스트레이트 노 체이서,2023-12-31,5.0
501,스트레이트 노 체이서,2024-09-09,
502,스트레이트 노 체이서,2024-09-16,
503,스트레이트 노 체이서,2024-09-23,
11973,승관,2023-09-17,22.2011
11974,승관,2023-09-24,62.61248
11975,승관,2023-10-01,100.0
11976,승관,2023-10-08,77.49706
11977,승관,2023-10-15,49.18115
11978,승관,2023-10-22,41.33922
11979,승관,2023-10-29,28.53389
11980,승관,2023-11-05,21.75954
11981,승관,2023-11-12,20.38455
11982,승관,2023-11-19,16.80174
11983,승관,2023-11-26,30.13805
11984,승관,2023-12-03,17.68486
11985,승관,2023-12-10,24.89519
11986,승관,2023-12-17,19.26667
11987,승관,2023-12-24,17.26007
11988,승관,2023-12-31,27.42719
11989,승관,2024-01-07,38.61159
11990,승관,2024-01-14,61.29338
11991,승관,2024-01-21,32.16142
11992,승관,2024-01-28,27.68989
11993,승관,2024-02-04,22.36319
11994,승관,2024-02-11,22.70974
11995,승관,2024-02-18,22.07813
11996,승관,2024-02-25,30.55167
11997,승관,2024-03-03,17.9811
11998,승관,2024-03-10,12.84444
11999,승관,2024-03-17,12.6041
12000,승관,2024-03-24,12.87239
12001,승관,2024-03-31,13.36426
12002,승관,2024-04-07,12.80532
12003,승관,2024-04-14,14.24738
12004,승관,2024-04-21,13.43692
12005,승관,2024-04-28,18.54563
12006,승관,2024-05-05,18.83628
12007,승관,2024-05-12,23.1513
12008,승관,2024-05-19,19.90945
12009,승관,2024-05-26,27.49427
12010,승관,2024-06-02,19.57967
12011,승관,2024-06-09,15.42116
12012,승관,2024-06-16,13.48722
12013,승관,2024-06-23,14.51567
12014,승관,2024-06-30,13.47604
12015,승관,2024-07-07,15.65591
12016,승관,2024-07-14,14.53244
12017,승관,2024-07-21,16.93588
12018,승관,2024-07-28,16.64524
12019,승관,2024-08-04,15.49941
12020,승관,2024-08-11,29.00899
12021,승관,2024-08-18,12.27432
12022,승관,2024-08-25,11.78804
12023,승관,2024-09-01,12.10664
717,승관,2024-09-09,38.67623
718,승관,2024-09-16,38.67623
719,승관,2024-09-23,38.67623
7290,시아,2023-09-17,66.26908
7291,시아,2023-09-24,58.61164
7292,시아,2023-10-01,81.58396
7293,시아,2023-10-08,67.08015
7294,시아,2023-10-15,58.85019
7295,시아,2023-10-22,70.9208
7296,시아,2023-10-29,65.79198
7297,시아,2023-11-05,63.33492
7298,시아,2023-11-12,67.46183
7299,시아,2023-11-19,76.9561
7300,시아,2023-11-26,80.0811
7301,시아,2023-12-03,77.67175
7302,시아,2023-12-10,78.125
7303,시아,2023-12-17,100.0
7304,시아,2023-12-24,82.68129
7305,시아,2023-12-31,61.49809
7306,시아,2024-01-07,57.4666
7307,시아,2024-01-14,58.73091
7308,시아,2024-01-21,64.69465
7309,시아,2024-01-28,62.16603
7310,시아,2024-02-04,63.5019
7311,시아,2024-02-11,63.12022
7312,시아,2024-02-18,76.35973
7313,시아,2024-02-25,62.09446
7314,시아,2024-03-03,56.7748
7315,시아,2024-03-10,58.56393
7316,시아,2024-03-17,57.27576
7317,시아,2024-03-24,56.08301
7318,시아,2024-03-31,50.23854
7319,시아,2024-04-07,52.9103
7320,시아,2024-04-14,55.89217
7321,시아,2024-04-21,52.79103
7322,시아,2024-04-28,50.2624
7323,시아,2024-05-05,49.45133
7324,시아,2024-05-12,64.95706
7325,시아,2024-05-19,49.28435
7326,시아,2024-05-26,46.13549
7327,시아,2024-06-02,57.27576
7328,시아,2024-06-09,52.36164
7329,시아,2024-06-16,50.0
7330,시아,2024-06-23,54.98568
7331,시아,2024-06-30,49.40362
7332,시아,2024-07-07,54.31774
7333,시아,2024-07-14,82.13263
7334,시아,2024-07-21,66.48377
7335,시아,2024-07-28,53.98377
7336,시아,2024-08-04,52.88645
7337,시아,2024-08-11,57.68129
7338,시아,2024-08-18,57.03721
7339,시아,2024-08-25,53.50667
7340,시아,2024-09-01,57.91984
432,시아,2024-09-09,34.20279
433,시아,2024-09-16,34.20279
434,시아,2024-09-23,34.20279
15278,신예영,2023-09-17,75.72544
15279,신예영,2023-09-24,51.75781
15280,신예영,2023-10-01,79.38058
15281,신예영,2023-10-08,65.93191
15282,신예영,2023-10-15,61.91406
15283,신예영,2023-10-22,65.12276
15284,신예영,2023-10-29,49.49776
15285,신예영,2023-11-05,46.06584
15286,신예영,2023-11-12,42.85714
15287,신예영,2023-11-19,41.82477
15288,신예영,2023-11-26,42.2991
15289,신예영,2023-12-03,40.625
15290,신예영,2023-12-10,53.125
15291,신예영,2023-12-17,46.37276
15292,신예영,2023-12-24,50.44642
15293,신예영,2023-12-31,47.82366
15294,신예영,2024-01-07,43.61049
15295,신예영,2024-01-14,50.0837
15296,신예영,2024-01-21,46.9866
15297,신예영,2024-01-28,43.8616
15298,신예영,2024-02-04,41.51785
15299,신예영,2024-02-11,40.15066
15300,신예영,2024-02-18,44.14062
15301,신예영,2024-02-25,41.32254
15302,신예영,2024-03-03,33.39843
15303,신예영,2024-03-10,39.42522
15304,신예영,2024-03-17,51.53459
15305,신예영,2024-03-24,34.68191
15306,신예영,2024-03-31,33.90066
15307,신예영,2024-04-07,34.375
15308,신예영,2024-04-14,35.71428
15309,신예영,2024-04-21,33.14732
15310,신예영,2024-04-28,32.67299
15311,신예영,2024-05-05,60.07254
15312,신예영,2024-05-12,79.7991
15313,신예영,2024-05-19,42.74553
15314,신예영,2024-05-26,35.79799
15315,신예영,2024-06-02,38.14174
15316,신예영,2024-06-09,38.50446
15317,신예영,2024-06-16,35.74218
15318,신예영,2024-06-23,32.36607
15319,신예영,2024-06-30,33.81696
15320,신예영,2024-07-07,37.16517
15321,신예영,2024-07-14,60.9654
15322,신예영,2024-07-21,100.0
15323,신예영,2024-07-28,51.31138
15324,신예영,2024-08-04,41.60156
15325,신예영,2024-08-11,46.31696
15326,신예영,2024-08-18,45.20089
15327,신예영,2024-08-25,41.40625
15328,신예영,2024-09-01,39.45312
921,신예영,2024-09-09,65.02679
922,신예영,2024-09-16,65.02679
923,신예영,2024-09-23,65.02679
11265,신용재,2023-09-17,71.20671
11266,신용재,2023-09-24,63.28436
11267,신용재,2023-10-01,64.12381
11268,신용재,2023-10-08,50.766
11269,신용재,2023-10-15,58.17418
11270,신용재,2023-10-22,61.10178
11271,신용재,2023-10-29,71.96222
11272,신용재,2023-11-05,56.1385
11273,신용재,2023-11-12,55.36201
11274,신용재,2023-11-19,58.31059
11275,신용재,2023-11-26,100.0
11276,신용재,2023-12-03,63.25288
11277,신용재,2023-12-10,41.52151
11278,신용재,2023-12-17,50.81846
11279,신용재,2023-12-24,50.09443
11280,신용재,2023-12-31,43.33683
11281,신용재,2024-01-07,39.79013
11282,신용재,2024-01-14,41.00734
11283,신용재,2024-01-21,43.90346
11284,신용재,2024-01-28,43.66211
11285,신용재,2024-02-04,79.63273
11286,신용재,2024-02-11,68.94018
11287,신용재,2024-02-18,42.74921
11288,신용재,2024-02-25,37.88037
11289,신용재,2024-03-03,34.28121
11290,신용재,2024-03-10,31.14375
11291,신용재,2024-03-17,29.17103
11292,신용재,2024-03-24,34.49108
11293,신용재,2024-03-31,26.81007
11294,신용재,2024-04-07,25.43546
11295,신용재,2024-04-14,28.78279
11296,신용재,2024-04-21,28.79328
11297,신용재,2024-04-28,27.63903
11298,신용재,2024-05-05,30.6086
11299,신용재,2024-05-12,30.31479
11300,신용재,2024-05-19,58.1427
11301,신용재,2024-05-26,52.80167
11302,신용재,2024-06-02,43.9874
11303,신용재,2024-06-09,40.7555
11304,신용재,2024-06-16,41.72088
11305,신용재,2024-06-23,44.09233
11306,신용재,2024-06-30,45.39349
11307,신용재,2024-07-07,39.42287
11308,신용재,2024-07-14,35.02623
11309,신용재,2024-07-21,32.35047
11310,신용재,2024-07-28,27.31374
11311,신용재,2024-08-04,29.54879
11312,신용재,2024-08-11,35.41448
11313,신용재,2024-08-18,50.68205
11314,신용재,2024-08-25,52.83315
11315,신용재,2024-09-01,35.70828
675,신용재,2024-09-09,47.16255
676,신용재,2024-09-16,47.16255
677,신용재,2024-09-23,47.16255
9186,싱어게인3 49호 가수,2023-10-29,27.69031
9187,싱어게인3 49호 가수,2023-11-05,25.8788
9188,싱어게인3 49호 가수,2023-11-12,9.70455
9189,싱어게인3 49호 가수,2023-11-19,38.83976
9190,싱어게인3 49호 가수,2023-11-26,22.94587
9191,싱어게인3 49호 가수,2023-12-03,53.50442
9192,싱어게인3 49호 가수,2023-12-10,100.0
9193,싱어게인3 49호 가수,2023-12-17,26.65516
9194,싱어게인3 49호 가수,2023-12-24,11.32197
9195,싱어게인3 49호 가수,2023-12-31,4.24843
9196,싱어게인3 49호 가수,2024-01-07,26.61203
9197,싱어게인3 49호 가수,2024-01-14,5.00323
9198,싱어게인3 49호 가수,2024-01-28,0.43131
546,싱어게인3 49호 가수,2024-09-09,
547,싱어게인3 49호 가수,2024-09-16,
548,싱어게인3 49호 가수,2024-09-23,
11520,싸이,2023-09-17,18.70874
11521,싸이,2023-09-24,16.99194
11522,싸이,2023-10-01,17.81921
11523,싸이,2023-10-08,17.24279
11524,싸이,2023-10-15,23.82002
11525,싸이,2023-10-22,54.36673
11526,싸이,2023-10-29,20.67996
11527,싸이,2023-11-05,19.05388
11528,싸이,2023-11-12,22.98386
11529,싸이,2023-11-19,64.44875
11530,싸이,2023-11-26,19.42215
11531,싸이,2023-12-03,15.10967
11532,싸이,2023-12-10,17.44738
11533,싸이,2023-12-17,24.49251
11534,싸이,2023-12-24,41.47378
11535,싸이,2023-12-31,14.61865
11536,싸이,2024-01-07,12.81111
11537,싸이,2024-01-14,13.38397
11538,싸이,2024-01-21,13.06552
11539,싸이,2024-01-28,12.72394
11540,싸이,2024-02-04,30.26205
11541,싸이,2024-02-11,12.09059
11542,싸이,2024-02-18,13.03172
11543,싸이,2024-02-25,16.41729
11544,싸이,2024-03-03,12.83068
11545,싸이,2024-03-10,11.74722
11546,싸이,2024-03-17,11.73299
11547,싸이,2024-03-24,23.023
11548,싸이,2024-03-31,12.79866
11549,싸이,2024-04-07,12.84135
11550,싸이,2024-04-14,13.12956
11551,싸이,2024-04-21,14.44608
11552,싸이,2024-04-28,17.83344
11553,싸이,2024-05-05,31.53587
11554,싸이,2024-05-12,24.92483
11555,싸이,2024-05-19,100.0
11556,싸이,2024-05-26,62.54336
11557,싸이,2024-06-02,30.08237
11558,싸이,2024-06-09,46.0976
11559,싸이,2024-06-16,24.33596
11560,싸이,2024-06-23,31.53231
11561,싸이,2024-06-30,40.30315
11562,싸이,2024-07-07,55.75797
11563,싸이,2024-07-14,85.38134
11564,싸이,2024-07-21,47.53687
11565,싸이,2024-07-28,32.1799
11566,싸이,2024-08-04,30.9808
11567,싸이,2024-08-11,38.23231
11568,싸이,2024-08-18,35.40892
11569,싸이,2024-08-25,33.22065
11570,싸이,2024-09-01,18.1341
690,싸이,2024-09-09,23.76483
691,싸이,2024-09-16,23.76483
692,싸이,2024-09-23,23.76483
15482,싹쓰리,2023-09-17,49.42911
15483,싹쓰리,2023-09-24,55.68506
15484,싹쓰리,2023-10-01,48.69172
15485,싹쓰리,2023-10-08,49.54804
15486,싹쓰리,2023-10-15,49.88106
15487,싹쓰리,2023-10-22,44.45765
15488,싹쓰리,2023-10-29,46.64605
15489,싹쓰리,2023-11-05,42.60228
15490,싹쓰리,2023-11-12,39.46241
15491,싹쓰리,2023-11-19,39.77164
15492,싹쓰리,2023-11-26,37.91627
15493,싹쓰리,2023-12-03,41.6508
15494,싹쓰리,2023-12-10,44.38629
15495,싹쓰리,2023-12-17,40.27117
15496,싹쓰리,2023-12-24,44.45765
15497,싹쓰리,2023-12-31,50.21408
15498,싹쓰리,2024-01-07,45.69457
15499,싹쓰리,2024-01-14,44.7431
15500,싹쓰리,2024-01-21,42.36441
15501,싹쓰리,2024-01-28,41.86489
15502,싹쓰리,2024-02-04,42.00761
15503,싹쓰리,2024-02-11,44.60038
15504,싹쓰리,2024-02-18,47.74024
15505,싹쓰리,2024-02-25,49.69077
15506,싹쓰리,2024-03-03,46.0038
15507,싹쓰리,2024-03-10,45.647
15508,싹쓰리,2024-03-17,43.69647
15509,싹쓰리,2024-03-24,43.95813
15510,싹쓰리,2024-03-31,40.58039
15511,싹쓰리,2024-04-07,42.72121
15512,싹쓰리,2024-04-14,50.7136
15513,싹쓰리,2024-04-21,50.83254
15514,싹쓰리,2024-04-28,46.83634
15515,싹쓰리,2024-05-05,49.57183
15516,싹쓰리,2024-05-12,48.88201
15517,싹쓰리,2024-05-19,57.20742
15518,싹쓰리,2024-05-26,59.06279
15519,싹쓰리,2024-06-02,66.91246
15520,싹쓰리,2024-06-09,69.86203
15521,싹쓰리,2024-06-16,83.49191
15522,싹쓰리,2024-06-23,75.33301
15523,싹쓰리,2024-06-30,100.0
15524,싹쓰리,2024-07-07,84.70504
15525,싹쓰리,2024-07-14,83.56327
15526,싹쓰리,2024-07-21,84.39581
15527,싹쓰리,2024-07-28,97.05042
15528,싹쓰리,2024-08-04,83.82492
15529,싹쓰리,2024-08-11,79.82873
15530,싹쓰리,2024-08-18,68.55375
15531,싹쓰리,2024-08-25,67.17411
15532,싹쓰리,2024-09-01,53.33016
933,싹쓰리,2024-09-09,27.29844
934,싹쓰리,2024-09-16,27.29844
935,싹쓰리,2024-09-23,27.29844
10310,씨스타19,2023-09-17,0.58976
10311,씨스타19,2023-09-24,0.54424
10312,씨스타19,2023-10-01,0.44284
10313,씨스타19,2023-10-08,0.34351
10314,씨스타19,2023-10-15,0.32695
10315,씨스타19,2023-10-22,0.40145
10316,씨스타19,2023-10-29,0.33523
10317,씨스타19,2023-11-05,0.32695
10318,씨스타19,2023-11-12,8.42852
10319,씨스타19,2023-11-19,4.96026
10320,씨스타19,2023-11-26,5.99908
10321,씨스타19,2023-12-03,3.46204
10322,씨스타19,2023-12-10,4.34359
10323,씨스타19,2023-12-17,4.16149
10324,씨스타19,2023-12-24,8.91068
10325,씨스타19,2023-12-31,23.37347
10326,씨스타19,2024-01-07,13.98683
10327,씨스타19,2024-01-14,100.0
10328,씨스타19,2024-01-21,68.62428
10329,씨스타19,2024-01-28,29.01663
10330,씨스타19,2024-02-04,14.23102
10331,씨스타19,2024-02-11,9.50666
10332,씨스타19,2024-02-18,7.86358
