date,Rank,Title,Artist,Production,Weekly Views,Genre,Runtime
2024-01-21,28,사랑은 늘 도망가,임영웅,모스트콘텐츠,4207587.0,OST / 드라마,04:03
2024-01-21,29,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트,4750158.0,가요 / 댄스,02:41
2024-01-21,30,예뻤어,DAY6,JYP Entertainment,3630453.0,가요 / 락,04:43
2024-01-21,31,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment,5239841.0,가요 / 발라드,04:50
2024-01-21,32,사건의 지평선,윤하,C9엔터테인먼트,4544604.0,가요 / 락,05:01
2024-01-21,33,Wife,(여자)아이들,큐브엔터테인먼트,4750158.0,가요 / 댄스,02:01
2024-01-21,34,Standing Next to You,정국,BIGHIT MUSIC,3381662.0,가요 / 댄스,03:26
2024-01-21,35,한 페이지가 될 수 있게,DAY6,JYP Entertainment,3630453.0,가요 / 락,03:26
2024-01-21,36,Spicy,aespa,SM Entertainment,6252558.0,가요 / 댄스,03:17
2024-01-21,37,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직,5918110.0,가요 / 댄스,03:06
2024-01-21,38,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment,,가요 / 발라드,02:43
2024-01-21,39,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트",,가요 / 인디,03:37
2024-01-21,40,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트,3747610.0,가요 / 인디,03:45
2024-01-21,41,심(心),DK,방구석 캐스팅,,가요 / 락,04:17
2024-01-21,42,사랑인가 봐,멜로망스(Melomance),플렉스엠,1954928.0,OST / 드라마,03:05
2024-01-21,43,OMG,NewJeans,ADOR,7309846.0,가요 / 댄스,03:32
2024-01-21,44,주저하는 연인들을 위해,잔나비,페포니 뮤직,2328281.0,가요 / 인디,04:25
2024-01-21,45,I Love You,안세하,방구석 캐스팅,2736718.0,가요 / 발라드,05:12
2024-01-21,46,Kitsch,IVE (아이브),스타쉽엔터테인먼트,7159010.0,가요 / 댄스,03:15
2024-01-21,47,꿈,태연 (TAEYEON),모스트콘텐츠,5879915.0,OST / 드라마,03:59
2024-01-21,48,Off The Record,IVE (아이브),스타쉽엔터테인먼트,7159010.0,가요 / 댄스,03:09
2024-01-21,49,취중고백,김민석,프로젝트 리본,,가요 / 발라드,03:48
2024-01-21,50,음악의 신,세븐틴,플레디스,4678412.0,가요 / 댄스,03:25
2024-01-21,51,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트,7159010.0,가요 / 댄스,02:57
2024-01-21,52,사랑하지 않아서 그랬어,임한별,플렉스엠,1282525.0,가요 / 발라드,03:44
2024-01-21,53,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오 (Dynamic Duo), 이영지",Stone Music Entertainment,1453811.0,가요 / 랩/힙합,03:30
2024-01-21,54,Fast Forward,전소미,The Black Label,,가요 / 댄스,02:41
2024-01-21,55,After LIKE,IVE (아이브),스타쉽엔터테인먼트,7159010.0,가요 / 댄스,02:57
2024-01-21,56,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment,2262592.0,OST / 드라마,03:31
2024-01-21,57,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,kanverse,,가요 / 발라드,03:36
2024-01-21,58,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records,1616861.0,OST / 전체,03:13
2024-01-21,59,"그대가 있는 곳, 언제 어디든",로이킴,SBS 콘텐츠허브,2279593.0,OST / 드라마,03:41
2024-01-21,60,Either Way,IVE (아이브),스타쉽엔터테인먼트,7159010.0,가요 / R&B/소울,02:47
2024-01-21,61,잠시라도 우리,"성시경, 나얼",에스케이재원,3672035.0,가요 / 발라드,04:53
2024-01-21,62,Attention,NewJeans,ADOR,7309846.0,가요 / 댄스,02:58
2024-01-21,63,손오공,세븐틴,플레디스,4678412.0,가요 / 댄스,03:20
2024-01-21,64,Dangerously,Charlie Puth,Artist Partners,2496781.0,POP / 팝,03:19
2024-01-21,65,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직,5918110.0,가요 / 댄스,03:02
2024-01-21,66,Bubble,STAYC(스테이씨),하이업엔터테인먼트,1613120.0,가요 / 댄스,02:59
2024-01-21,67,물론,허각,니즈뮤직,1586867.0,가요 / 발라드,03:44
2024-01-21,68,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우,,가요 / 발라드,03:51
2024-01-21,69,눈이 오잖아 (Feat.헤이즈),이무진,쇼플레이,4067553.0,가요 / 발라드,03:52
2024-01-21,70,해요 (2022),#안녕,일팔 프로젝트,1494289.0,가요 / 발라드,03:58
2024-01-21,71,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스,4678412.0,가요 / 댄스,03:25
2024-01-21,72,사랑..그게 뭔데,지아 (Zia),니즈뮤직,1823615.0,가요 / 발라드,03:46
2024-01-21,73,Chill Kill,레드벨벳(Red Velvet),SM Entertainment,2370350.0,가요 / 댄스,03:35
2024-01-21,74,Talk Saxy,RIIZE,SM Entertainment,5034447.0,가요 / 댄스,03:11
2024-01-21,75,나에게 그대만이,탑현,레이벡스,,가요 / 발라드,03:11
2024-01-21,76,모래 알갱이,임영웅,물고기뮤직,4207587.0,가요 / 발라드,03:40
2024-01-21,77,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,GLG,,가요 / 댄스,03:16
2024-01-21,78,GODS,"NewJeans, League of Legends",라이엇 게임즈,1462053.0,OST / 애니메이션/게임,03:41
2024-01-21,79,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records,2496781.0,POP / 팝,03:09
2024-01-21,80,DASH,NMIXX,JYP Entertainment,3995909.0,가요 / 댄스,02:47
2024-01-21,81,우리들의 블루스,임영웅,물고기뮤직,4207587.0,가요 / 발라드,03:27
2024-01-21,82,봄날,방탄소년단,BIGHIT MUSIC,3482221.0,가요 / 댄스,04:34
2024-01-21,83,Dynamite,방탄소년단,BIGHIT MUSIC,3482221.0,가요 / 댄스,03:19
2024-01-21,84,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이",4207587.0,가요 / 트로트,04:03
2024-01-21,85,I Love My Body,화사(Hwa Sa),피네이션,,가요 / 댄스,02:30
2024-01-21,86,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),H1GHR MUSIC,,가요 / R&B/소울,02:59
2024-01-21,87,Do or Die,임영웅,물고기뮤직,4207587.0,가요 / 댄스,03:25
2024-01-21,88,숲,최유리,쇼파르엔터테인먼트,2131952.0,가요 / 인디,03:48
2024-01-21,89,다시 만날 수 있을까,임영웅,물고기뮤직,4207587.0,가요 / 발라드,04:34
2024-01-21,90,Stay,"The Kid LAROI, Justin Bieber",Columbia,,POP / 팝,02:22
2024-01-21,91,어른,Sondia,Stone Music Entertainment,,OST / 드라마,04:19
2024-01-21,92,화이트 (White),폴킴,와이예스 엔터테인먼트,2262592.0,가요 / 댄스,03:56
2024-01-21,93,희재,성시경,씨에스해피엔터테인먼트,3672035.0,OST / 한국영화,04:42
2024-01-21,94,Butter,방탄소년단,BIGHIT MUSIC,3482221.0,가요 / 댄스,02:44
2024-01-21,95,Summer (Feat. BE`O (비오)),Paul Blanco,Ambition Musik,1954086.0,가요 / 랩/힙합,03:20
2024-01-21,96,무지개,임영웅,물고기뮤직,4207587.0,가요 / 전체,03:16
2024-01-21,97,Snowman,Sia,"Monkey Puzzle, Atlantic",,POP / 팝,02:46
2024-01-21,98,아버지,임영웅,물고기뮤직,4207587.0,가요 / 발라드,03:58
2024-01-21,99,London Boy,임영웅,물고기뮤직,4207587.0,가요 / 락,04:04
2024-01-21,100,NO MORE (MA BOY),씨스타19,클렙,,가요 / 댄스,02:45
2024-01-21,101,Bad News,KISS OF LIFE,S2 ENTERTAINMENT INC.,2695644.0,가요 / 댄스,02:40
2024-01-21,102,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직,5918110.0,가요 / 댄스,03:04
2024-01-21,103,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M",8115124.0,가요 / 발라드,04:13
2024-01-21,104,All Night (Feat. Saweetie),IVE (아이브),스타쉽엔터테인먼트,7159010.0,가요 / 댄스,03:18
2024-01-21,105,첫 만남은 계획대로 되지 않아,TWS (투어스),플레디스,,가요 / 전체,02:32
2024-01-21,106,"밤, 바다",최유리,도너츠컬쳐,2131952.0,가요 / 발라드,04:15
2024-01-21,107,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records,3019796.0,가요 / 인디,04:26
2024-01-21,108,Polaroid,임영웅,물고기뮤직,4207587.0,가요 / 락,03:26
2024-01-21,109,Ponytail,김재환,WAKEONE,,가요 / 댄스,03:30
2024-01-21,110,인생찬가,임영웅,물고기뮤직,4207587.0,가요 / 발라드,03:53
2024-01-21,111,@은영이에게,#안녕,니즈뮤직,1494289.0,가요 / 발라드,04:52
2024-01-21,112,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트,1613120.0,가요 / 댄스,03:10
2024-01-21,113,New Jeans,NewJeans,ADOR,7309846.0,가요 / 댄스,01:49
2024-01-21,114,3D (feat. Jack Harlow),정국,BIGHIT MUSIC,3381662.0,가요 / 댄스,03:22
2024-01-21,115,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스",,OST / 드라마,03:50
2024-01-21,116,A bientot,임영웅,물고기뮤직,4207587.0,가요 / 랩/힙합,04:16
2024-01-21,117,Memories,RIIZE,SM Entertainment,5034447.0,가요 / 댄스,02:58
2024-01-21,118,꽃,지수 (JISOO),YG Entertainment,,가요 / 댄스,02:53
2024-01-21,119,Sonar (Breaker),NMIXX,JYP Entertainment,3995909.0,가요 / 댄스,02:53
2024-01-21,120,머물러주오 (Prod. 안신애 & Philtre),소수빈,"SLL, 뮤직팜",1586463.0,가요 / R&B/소울,04:10
2024-01-21,121,I Love You (Prod. 김도훈),홍이삭,"SLL, 뮤직팜",1283509.0,가요 / 발라드,03:17
2024-01-21,122,Sugarcoat (NATTY Solo),KISS OF LIFE,S2 ENTERTAINMENT INC.,2695644.0,가요 / R&B/소울,03:00
2024-01-21,123,That`s Hilarious,Charlie Puth,Atlantic Records UK,2496781.0,POP / 팝,02:27
2024-01-21,124,Yes or No,정국,BIGHIT MUSIC,3381662.0,가요 / R&B/소울,02:28
2024-01-21,125,연애편지,임영웅,물고기뮤직,4207587.0,가요 / 블루스/포크,03:35
2024-01-21,126,Monologue,테이 (Tei),방구석 캐스팅,,가요 / 발라드,04:22
2024-01-21,127,Like I Do,J.Tajor,TuneCore,,POP / R&B/소울,02:29
2024-01-21,128,그리워하다,비투비 (BTOB),큐브엔터테인먼트,1443549.0,가요 / 발라드,03:57
2024-01-21,129,거리에서,성시경,제로원인터랙티브,3672035.0,가요 / 발라드,04:39
2024-01-21,130,선물,멜로망스(Melomance),"민트페이퍼, 광합성",1954928.0,가요 / 인디,04:21
2024-01-21,131,Off My Face,Justin Bieber,RBMG/Def Jam,2014376.0,POP / 팝,02:37
2024-01-21,132,기억해줘요 내 모든 날과 그때를,거미,Beyond Music,,OST / 드라마,03:49
2024-01-21,133,UNTOUCHABLE,ITZY (있지),JYP Entertainment,2811297.0,가요 / 댄스,03:14
2024-01-21,134,Cruel Summer,Taylor Swift,Taylor Swift,1568501.0,POP / 팝,02:59
2024-01-21,135,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트,1494289.0,가요 / 인디,04:10
2024-01-21,136,DIE 4 YOU,DEAN,Joombas Co Ltd & Universal Music,1284818.0,가요 / R&B/소울,03:14
2024-01-21,137,Candy,NCT DREAM,SM Entertainment,1512301.0,가요 / 댄스,03:37
2024-01-21,138,그라데이션,10cm,매직스트로베리사운드,2486454.0,가요 / 인디,03:21
2024-01-21,139,밤하늘의 별을(2020),경서,꿈의엔진,,가요 / 인디,03:37
2024-01-21,140,어떤 미래,WOOZI (SEVENTEEN),플레디스,4678412.0,가요 / 발라드,03:51
2024-01-21,141,"yes, and?",Ariana Grande,Republic Records,1981560.0,POP / 팝,03:35
2024-01-21,142,나의 X에게,경서,꿈의엔진,,가요 / 인디,03:08
2024-01-21,143,달빛에 그려지는,미연 ((여자)아이들),도너츠컬쳐,4750158.0,OST / 드라마,04:04
2024-01-21,144,한번만 더,소수빈,"SLL, 뮤직팜",1586463.0,가요 / R&B/소울,04:17
2024-01-21,145,저 별들도 질투할 만큼,탑현,레이벡스,,가요 / 발라드,03:32
2024-01-21,146,"이쁜 여자가 좋더라 (Feat. Gist, Jayci yucca)",릴러말즈 (Leellamarz),Ambition Musik,3614325.0,가요 / 랩/힙합,02:26
2024-01-21,147,TOMBOY,(여자)아이들,큐브엔터테인먼트,4750158.0,가요 / 락,02:54
2024-01-21,148,Nobody Knows,KISS OF LIFE,S2 ENTERTAINMENT INC.,2695644.0,가요 / R&B/소울,03:16
2024-01-21,149,첫사랑,백아,Baek A,,가요 / 블루스/포크,03:09
2024-01-21,150,GRAB ME,AB6IX (에이비식스),브랜뉴뮤직,,가요 / 댄스,03:16
2024-01-21,151,I`m Not The Only One,Sam Smith,Capitol Records,,POP / 팝,03:59
2024-01-21,152,Next Level,aespa,SM Entertainment,6252558.0,가요 / 댄스,03:42
2024-01-21,153,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC,2786498.0,가요 / 인디,03:09
2024-01-21,154,2002,Anne-Marie,Atlantic Records UK,,POP / 팝,03:07
2024-01-21,155,내일 얘기해,"릴러말즈 (Leellamarz), meenoi (미노이)","AMBITION MUSIK, AOMG",3614325.0,가요 / 랩/힙합,02:57
2024-01-21,156,사실말야내가말야그게그러니까말이야,케이시 (Kassy),넥스타엔터테인먼트,,가요 / 발라드,02:55
2024-01-21,157,그중에 그대를 만나,김호중,캔버스뮤직,,OST / 드라마,04:19
2024-01-21,158,어디에도,엠씨더맥스 (M.C The Max),뮤직앤뉴,2124665.0,가요 / 발라드,05:31
2024-01-21,159,내가 아니라도,주호,IN A MILLION,,가요 / 발라드,04:08
2024-01-21,160,Baggy Jeans,NCT U,SM Entertainment,,가요 / 댄스,03:31
2024-01-21,161,ELEVEN,IVE (아이브),스타쉽엔터테인먼트,7159010.0,가요 / 댄스,02:58
2024-01-21,162,거리에서 (Feat. ASH ISLAND),릴러말즈 (Leellamarz),Ambition Musik,3614325.0,가요 / 랩/힙합,03:29
2024-01-21,163,yours,데이먼스 이어 (Damons Year),Akashic Records,,가요 / 인디,02:45
2024-01-21,164,응급실,이지 (izi),엠디엠이엔티,,OST / 드라마,03:45
2024-01-21,165,Shape of You,Ed Sheeran,Atlantic Records UK,1627696.0,POP / 팝,03:54
2024-01-21,166,Merry PLLIstmas,PLAVE,VLAST,,가요 / R&B/소울,04:00
2024-01-21,167,That`s Not How This Works (feat. Dan + Shay),Charlie Puth,Atlantic Records,2496781.0,POP / 팝,02:46
2024-01-21,168,입술 (Feat. 10CM),헤이즈 (Heize),피네이션,2912826.0,가요 / 발라드,03:21
2024-01-21,169,넌 쉽게 말했지만,싱어게인3 49호 가수,"SLL, 뮤직팜",,,
2024-01-21,170,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc",2014376.0,POP / 팝,03:54
2024-01-21,171,"잘 지내자, 우리",최유리,쇼파르엔터테인먼트,2131952.0,가요 / 인디,04:16
2024-01-21,172,Fact Check (불가사의; 不可思議),NCT 127,SM Entertainment,1492213.0,가요 / 댄스,03:05
2024-01-21,173,Celebrity,아이유 (IU),EDAM엔터테인먼트,8115124.0,가요 / 댄스,03:16
2024-01-21,174,Slowly (Feat. 헤이즈),I.M (아이엠),Sony Music,,가요 / R&B/소울,03:16
2024-01-21,175,Rewrite The Stars,"Zac Efron, Zendaya",Atlantic Records,,OST / 전체,03:37
2024-01-21,176,Blueming,아이유 (IU),Kakao Entertainment,8115124.0,가요 / 락,03:37
2024-01-21,177,Still With You,정국,BIGHIT MUSIC,3381662.0,가요 / R&B/소울,04:00
2024-01-21,178,사랑했나봐,YB (윤도현 밴드),와이더댄,,가요 / 락,03:52
2024-01-21,179,잠깐 시간 될까,이무진,"BIGPLANETMADE, SWING ENTERTAINMENT",4067553.0,가요 / 락,03:48
2024-01-21,180,Trip (Feat. Hannah),릴러말즈 (Leellamarz),STRAD,3614325.0,가요 / 랩/힙합,03:53
2024-01-21,181,All For You,"정은지, 서인국","젤리피쉬엔터테인먼트, 에이큐브엔터테인먼트",,OST / 드라마,04:08
2024-01-21,182,다시 사랑한다면 (니글니글 버터플라이),김필,MBC,,가요 / 발라드,04:02
2024-01-21,183,너였다면,정승환,Stone Music Entertainment,,OST / 드라마,04:33
2024-01-21,184,그때 헤어지면 돼,로이킴,"Stone Music Entertainment, MMO Entertainment",2279593.0,가요 / 발라드,04:09
2024-01-21,185,Bye bye my blue,백예린,JYP Entertainment,1828335.0,가요 / R&B/소울,03:24
2024-01-21,186,Cupid,FIFTY FIFTY,ATTRAKT,,가요 / 댄스,02:54
2024-01-21,187,Shut Down,BLACKPINK,YG Entertainment,2621553.0,가요 / 랩/힙합,02:56
2024-01-21,188,I Love You,포지션,신나라뮤직,,가요 / 발라드,05:30
2024-01-21,189,INVU,태연 (TAEYEON),SM Entertainment,5879915.0,가요 / 댄스,03:25
2024-01-21,190,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),SM Entertainment,2560379.0,가요 / 발라드,04:43
2024-01-21,191,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),MAKTUB Company,,가요 / 인디,04:26
2024-01-21,192,One Call Away,Charlie Puth,Artist Partners,2496781.0,POP / 팝,03:14
2024-01-21,193,Nxde,(여자)아이들,큐브엔터테인먼트,4750158.0,가요 / 댄스,02:58
2024-01-21,194,늦은 밤 너의 집 앞 골목길에서,노을,씨제스엔터테인먼트,,가요 / 발라드,03:36
2024-01-21,195,When I Get Old,"Christopher, 청하",Parlophone Denmark,,POP / 팝,03:05
2024-01-21,196,너를 만나,폴킴,뉴런뮤직,2262592.0,가요 / 발라드,04:41
2024-01-21,197,여섯 번째 여름,PLAVE,VLAST,,가요 / 락,03:43
2024-01-21,198,마지막처럼,BLACKPINK,YG Entertainment,2621553.0,가요 / 댄스,03:33
2024-01-21,199,Closer Than This,지민,BIGHIT MUSIC,,가요 / 랩/힙합,03:43
2024-01-21,200,BETELGEUSE,Yuuri,Sony Music Labels Inc.,1263452.0,J-POP / 락,03:50
2024-01-28,1,Love wins all,아이유 (IU),EDAM엔터테인먼트,10952846.0,가요 / 발라드,04:31
2024-01-28,2,To. X,태연 (TAEYEON),SM Entertainment,6867535.0,가요 / R&B/소울,02:50
2024-01-28,3,비의 랩소디,임재현,"새벽테잎, IK PRODUCTION",3654038.0,가요 / 발라드,03:55
2024-01-28,4,Perfect Night,LE SSERAFIM (르세라핌),쏘스뮤직,5816241.0,가요 / 댄스,02:39
2024-01-28,5,Love 119,RIIZE,SM Entertainment,4395079.0,가요 / 댄스,02:54
2024-01-28,6,에피소드,이무진,BIGPLANETMADE,3806769.0,가요 / 락,03:25
2024-01-28,7,Drama,aespa,SM Entertainment,6117893.0,가요 / 댄스,03:35
2024-01-28,8,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),TOON STUDIO,2893926.0,가요 / 발라드,04:11
2024-01-28,9,헤어지자 말해요,박재정,로맨틱팩토리,2100114.0,가요 / 발라드,04:04
2024-01-28,10,인사,범진,JMG (더블엑스엔터테인먼트),1802879.0,가요 / 인디,03:36
2024-01-28,11,Wife,(여자)아이들,큐브엔터테인먼트,9329812.0,가요 / 댄스,02:01
2024-01-28,12,Get A Guitar,RIIZE,SM Entertainment,4395079.0,가요 / 댄스,02:40
2024-01-28,13,I AM,IVE (아이브),스타쉽엔터테인먼트,7324600.0,가요 / 댄스,03:04
2024-01-28,14,Baddie,IVE (아이브),스타쉽엔터테인먼트,7324600.0,가요 / 댄스,02:34
2024-01-28,15,MANIAC,VIVIZ (비비지),BIGPLANETMADE,2931239.0,가요 / 댄스,03:16
2024-01-28,16,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC,3332961.0,가요 / 댄스,03:04
2024-01-28,17,Love Lee,AKMU (악뮤),YG Entertainment,4915850.0,가요 / 댄스,03:00
2024-01-28,18,Super Lady,(여자)아이들,큐브엔터테인먼트,9329812.0,가요 / 댄스,02:32
2024-01-28,19,너의 모든 순간,성시경,SBS 콘텐츠허브,3357975.0,OST / 드라마,04:03
2024-01-28,20,You & Me,제니 (JENNIE),YG Entertainment,1387331.0,가요 / 댄스,02:59
2024-01-28,21,Super Shy,NewJeans,ADOR,7081615.0,가요 / 댄스,02:35
2024-01-28,22,Ditto,NewJeans,ADOR,7081615.0,가요 / 댄스,03:06
2024-01-28,23,ETA,NewJeans,ADOR,7081615.0,가요 / 댄스,02:31
2024-01-28,24,첫 눈,EXO,SM Entertainment,1446132.0,가요 / 발라드,03:28
2024-01-28,25,꿈,태연 (TAEYEON),모스트콘텐츠,6867535.0,OST / 드라마,03:59
2024-01-28,26,Hype boy,NewJeans,ADOR,7081615.0,가요 / 댄스,02:57
2024-01-28,27,사막에서 꽃을 피우듯,우디(Woody),메이저나인,,가요 / 발라드,04:19
2024-01-28,28,후라이의 꿈,AKMU (악뮤),YG Entertainment,4915850.0,가요 / 블루스/포크,03:25
2024-01-28,29,예뻤어,DAY6,JYP Entertainment,3558201.0,가요 / 락,04:43
2024-01-28,30,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트,9329812.0,가요 / 댄스,02:41
2024-01-28,31,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO,2193883.0,가요 / 발라드,04:18
2024-01-28,32,사랑은 늘 도망가,임영웅,모스트콘텐츠,4630402.0,OST / 드라마,04:03
2024-01-28,33,Discord,QWER,타마고 프로덕션,2268211.0,가요 / 락,02:48
2024-01-28,34,첫 만남은 계획대로 되지 않아,TWS (투어스),플레디스,1444534.0,가요 / 전체,02:32
2024-01-28,35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment,4915850.0,가요 / 발라드,04:50
2024-01-28,36,한 페이지가 될 수 있게,DAY6,JYP Entertainment,3558201.0,가요 / 락,03:26
2024-01-28,37,사건의 지평선,윤하,C9엔터테인먼트,4370762.0,가요 / 락,05:01
2024-01-28,38,Standing Next to You,정국,BIGHIT MUSIC,3332961.0,가요 / 댄스,03:26
2024-01-28,39,Spicy,aespa,SM Entertainment,6117893.0,가요 / 댄스,03:17
